"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene","classic_threshold","high_threshold"
"ENSG00000001631",34.8673821529666,-0.196527107994487,0.209456621414368,-0.938271164059777,0.348105074775017,0.782388725842746,"KRIT1","no","no"
"ENSG00000002016",64.940429004685,0.132194702150675,0.26063320832811,0.507205904415126,0.612010352597083,0.909534747317174,"RAD52","no","no"
"ENSG00000002330",45.5173574347957,0.168933314741394,0.242439501064389,0.696806065017133,0.485924169994363,0.858261103101456,"BAD","no","no"
"ENSG00000002549",137.6543975424,-0.119748292773508,0.117569813285665,-1.01852924170722,0.308426511531451,0.753849078223878,"LAP3","no","no"
"ENSG00000002834",74.2581977438497,0.296479417320241,0.22036934783726,1.34537502710761,0.178504155688058,0.613033307021246,"LASP1","no","no"
"ENSG00000002919",35.7790909395554,0.146519914216463,0.196660227633068,0.745040906236731,0.456246991210294,0.841937305776799,"SNX11","no","no"
"ENSG00000002933",8.45442835087335,2.40870273243557,0.649380042123959,3.70923430993861,0.000207886978509619,0.0074358379701239,"TMEM176A","yes","yes"
"ENSG00000003056",16.3565467029874,-0.114150268836314,0.279738751630264,-0.40806026398226,0.683229431822349,0.930641925873133,"M6PR","no","no"
"ENSG00000003096",51.63136998138,-0.343085820737409,0.219492824892692,-1.56308444663346,0.118032733426797,0.517436790836561,"KLHL13","no","no"
"ENSG00000003147",15.8709970556599,-0.39965244791422,0.331255977921791,-1.20647618322703,0.227633936926979,0.676063869407086,"ICA1","no","no"
"ENSG00000003393",129.321254483675,-0.0772662935264326,0.138231618598305,-0.55896251747558,0.576187301273541,0.896838840118234,"ALS2","no","no"
"ENSG00000003402",69.7707201353478,0.261854834489252,0.180456166242872,1.45107169204087,0.146759898101605,0.56757949833324,"CFLAR","no","no"
"ENSG00000003436",204.060226417351,0.587738090355408,0.451615301429946,1.30141314630939,0.193117076159201,0.635721254142206,"TFPI","no","no"
"ENSG00000003509",89.1147917735895,-0.122616097876685,0.181216207513684,-0.676628760523119,0.498641526493008,0.864888123469838,"NDUFAF7","no","no"
"ENSG00000003756",455.782819585026,0.411155914375598,0.140983085565298,2.9163492395346,0.0035415383283768,0.0647062002842821,"RBM5","no","no"
"ENSG00000003987",7.42473636729265,-0.283258511548492,0.468599037652212,-0.604479499078107,0.545524895142601,0.884503535914569,"MTMR7","no","no"
"ENSG00000003989",28.8622150348183,-1.04310048748214,0.290552237290366,-3.59006179821535,0.000330599572920371,0.0106824522674652,"SLC7A2","no","no"
"ENSG00000004059",195.471538329852,0.0284485328755741,0.0991204700995021,0.287009664572978,0.774104920162263,0.957624128198637,"ARF5","no","no"
"ENSG00000004139",5.79804122609737,0.491860507626442,0.552946254058915,0.889526792189888,0.373720030784994,0.797656934312192,"SARM1","no","no"
"ENSG00000004142",178.69880373585,0.105684432974195,0.122541028850123,0.862441208188774,0.388444772395989,0.805051510850667,"POLDIP2","no","no"
"ENSG00000004399",60.2283203990327,0.0556597044114135,0.249332661106491,0.223234710464351,0.823352838437826,0.967376895454081,"PLXND1","no","no"
"ENSG00000004455",106.555494549863,-0.244188288834909,0.199268494114464,-1.22542346656487,0.220415709755896,0.668030088338806,"AK2","no","no"
"ENSG00000004468",7.37089692739133,-1.46136874258344,0.540950594645199,-2.70148282865264,0.00690310447948132,0.101804860831243,"CD38","no","no"
"ENSG00000004478",171.955818927401,-0.394803947611669,0.144492563777655,-2.73234786130028,0.00628847068823352,0.0958406535242639,"FKBP4","no","no"
"ENSG00000004487",557.804314606169,-0.118278477679009,0.109333184627363,-1.08181681602099,0.279333932950112,0.726980614901212,"KDM1A","no","no"
"ENSG00000004534",511.80545639879,-0.0309307177980872,0.131585683645016,-0.235061421130966,0.814161061285816,0.965927139220052,"RBM6","no","no"
"ENSG00000004660",13.1195326934953,-0.236226140773782,0.337674722831306,-0.699567141991243,0.484197668627538,0.85730497279314,"CAMKK1","no","no"
"ENSG00000004700",31.7589104053135,-0.538052794930743,0.22738185072534,-2.36629613671616,0.0179670663813569,0.19091177829108,"RECQL","no","no"
"ENSG00000004766",38.4791215033078,0.264736761957837,0.201485490965544,1.31392469348132,0.188871547844273,0.6279564833223,"VPS50","no","no"
"ENSG00000004777",15.44545599427,0.542498059373686,0.328329934046509,1.65229545989809,0.0984743343892509,0.477555911016658,"ARHGAP33","no","no"
"ENSG00000004779",493.110347957929,0.0279764111676339,0.0818962016469114,0.341608165031289,0.73264579168759,0.94651516969235,"NDUFAB1","no","no"
"ENSG00000004848",220.237600196166,3.49955862729511,0.336716520887611,10.3931895532479,2.66295944435926e-25,4.30161514208528e-22,"ARX","yes","yes"
"ENSG00000004864",141.321348570165,-0.232751231705277,0.142906635069887,-1.6286943681198,0.103377735596403,0.488136247797769,"SLC25A13","no","no"
"ENSG00000004866",19.9496843035957,-0.0617131931749287,0.303282274506534,-0.20348433905457,0.838756485251148,0.969784423383568,"ST7","no","no"
"ENSG00000004897",201.956731084532,0.0279382783556486,0.0878339891497531,0.318080490549223,0.750423881999226,0.95125330656231,"CDC27","no","no"
"ENSG00000004961",57.6169296077403,-0.145992920897923,0.158574185177139,-0.920660072979965,0.357227927911769,0.788097241396559,"HCCS","no","no"
"ENSG00000004975",133.886735653669,0.110579220815322,0.129561655307295,0.85348724939527,0.393389155543524,0.808047657401919,"DVL2","no","no"
"ENSG00000005007",82.8660230498024,-0.081932806519651,0.152515907197365,-0.537208269125824,0.591123759990176,0.903557834048978,"UPF1","no","no"
"ENSG00000005020",9.95122099161412,-0.27938631932095,0.426372930429145,-0.655262797851045,0.512298568654964,0.871060054370863,"SKAP2","no","no"
"ENSG00000005022",769.143229416538,-0.369079141420092,0.0918637923280651,-4.01767804340183,5.87744246542624e-05,0.00264927100972927,"SLC25A5","no","no"
"ENSG00000005059",92.8873073330947,0.576938851836362,0.185978732009553,3.10217649944364,0.00192103384395234,0.0421365229685567,"MCUB","no","no"
"ENSG00000005075",151.516096612885,0.0143025333853684,0.136910552874689,0.104466259795614,0.916799342525376,0.986578187859031,"POLR2J","no","no"
"ENSG00000005100",207.141120713511,-0.304740876139141,0.137984751970605,-2.20851124335869,0.0272086549211845,0.241057407717805,"DHX33","no","no"
"ENSG00000005102",20.9247539984319,1.62593211649585,0.369845314932182,4.39624905561935,1.1013755638863e-05,0.000662622562055278,"MEOX1","yes","no"
"ENSG00000005108",29.0115154029936,0.483704238214662,0.467063041555781,1.03562944437532,0.300375049908755,0.745185100524152,"THSD7A","no","no"
"ENSG00000005156",99.7082529710552,-0.134609826284491,0.135718620855302,-0.991830195710631,0.321280365115017,0.763803211157525,"LIG3","no","no"
"ENSG00000005175",114.214337500169,-0.108595198010703,0.130638500056528,-0.831264887178846,0.40582400586768,0.813771188420825,"RPAP3","no","no"
"ENSG00000005189",15.0212643227258,-0.334502866987555,0.328612180640323,-1.01792595251872,0.30871314709425,0.754045555817798,"REXO5","no","no"
"ENSG00000005194",157.021133724358,0.131955329384371,0.133184909664606,0.990767870899703,0.32179894120297,0.764124604330097,"CIAPIN1","no","no"
"ENSG00000005206",70.5890482449081,0.139858473269451,0.171207268084119,0.81689565422383,0.413988061512795,0.819599013423761,"SPPL2B","no","no"
"ENSG00000005238",50.1456485682864,0.0861784291308076,0.208309595117128,0.413703598638129,0.679091191289224,0.93019797718144,"ATOSB","no","no"
"ENSG00000005249",62.4347900693756,-0.194107952152447,0.22468681501114,-0.863904507003773,0.38764035075416,0.804507834434243,"PRKAR2B","no","no"
"ENSG00000005302",58.6003455534964,0.0920560940249268,0.170007119585873,0.541483758145951,0.58817418959036,0.90290308729194,"MSL3","no","no"
"ENSG00000005339",187.073762247736,0.0912666106101044,0.106382757841991,0.857907920996574,0.390943310018385,0.806149411959471,"CREBBP","no","no"
"ENSG00000005379",20.6604367542507,0.720609876276932,0.375219363715619,1.92050290033295,0.0547944071567988,0.351976258065521,"TSPOAP1","no","no"
"ENSG00000005436",104.214355920172,0.0824607893004155,0.142085245185453,0.580361382301069,0.561670941612855,0.890406234937343,"GCFC2","no","no"
"ENSG00000005448",185.093009620416,0.0689782809923316,0.149027715875767,0.462855386241264,0.643468027908644,0.920364744185655,"WDR54","no","no"
"ENSG00000005469",92.6453015650939,0.657146018154427,0.194380070329538,3.38072734020699,0.000722942424029865,0.019952378339972,"CROT","no","no"
"ENSG00000005471",4.38361004339932,-0.537678844167855,0.76982842916731,-0.698439839055358,0.48490216906817,0.857931375542171,"ABCB4","no","no"
"ENSG00000005483",574.37585738657,0.0840553717916438,0.151246005508758,0.555752672666629,0.578379943246053,0.897687618245,"KMT2E","no","no"
"ENSG00000005486",126.449854334488,0.165713104344768,0.1519512481085,1.09056757616391,0.275463203228909,0.723978321920762,"RHBDD2","no","no"
"ENSG00000005700",107.08648555855,0.0410050358171218,0.154838726389204,0.2648241610697,0.791144923366518,0.959549962741459,"IBTK","no","no"
"ENSG00000005801",122.27008038278,-0.177836927224753,0.12201442369743,-1.45750741458035,0.144976366157491,0.566153159861321,"ZNF195","no","no"
"ENSG00000005810",237.742487548429,-0.0967062701817669,0.135286268026516,-0.714826948754417,0.474715980910698,0.852636682521982,"MYCBP2","no","no"
"ENSG00000005812",48.1849351602581,0.0640504031561591,0.179560029009563,0.356707467187744,0.721310814814847,0.945010866015313,"FBXL3","no","no"
"ENSG00000005884",42.7299251899888,-0.00306419360472616,0.271930759905225,-0.0112682861100161,0.991009398749019,0.998210376714019,"ITGA3","no","no"
"ENSG00000005889",46.9398160882287,-0.0606851936076085,0.18276473968224,-0.332039942240048,0.739859098768915,0.94891447222822,"ZFX","no","no"
"ENSG00000005893",107.020694294382,0.118068808507329,0.140780756700753,0.838671500809578,0.401653675124298,0.811458481837278,"LAMP2","no","no"
"ENSG00000005961",8.25791301853385,-0.650749135677235,0.476624916451192,-1.36532756307102,0.172150119602431,0.605981070163851,"ITGA2B","no","no"
"ENSG00000006007",118.101812766483,-0.102338846692779,0.152798128510783,-0.669765053343287,0.503007574428131,0.866197115293664,"GDE1","no","no"
"ENSG00000006015",93.7676365659582,0.0278706105296157,0.142486532167462,0.195601718321418,0.844921915235546,0.970430308617789,"REX1BD","no","no"
"ENSG00000006025",20.6301218471564,0.04152203881581,0.292125003321945,0.14213791474073,0.886971070560977,0.979024873232232,"OSBPL7","no","no"
"ENSG00000006042",218.180754527481,-0.0304962653783253,0.132963277875276,-0.229358555727934,0.818590245322669,0.966550573110314,"TMEM98","no","no"
"ENSG00000006047",28.8284352753909,-0.551734788354592,0.365619878721475,-1.50903936154658,0.131288724185435,0.543721360905062,"YBX2","no","no"
"ENSG00000006118",128.458485233,-0.193131132560366,0.136339979026866,-1.41654072370297,0.156617249689061,0.584688005669518,"TMEM132A","no","no"
"ENSG00000006125",124.64183901984,-0.105754874872561,0.131613710836023,-0.803524755899639,0.421671493942798,0.825039381059123,"AP2B1","no","no"
"ENSG00000006128",4.31851235426869,0.723621857338642,0.765110722097594,0.94577403823958,0.344263850014393,0.781276814923762,"TAC1","no","no"
"ENSG00000006194",48.6504952658291,-0.074954642065589,0.175733267373809,-0.426525058036678,0.66972529287072,0.929144926275033,"ZNF263","no","no"
"ENSG00000006210",13.3509027518629,0.969219568401767,0.444805138525052,2.17897565575713,0.0293334767382099,0.251362373074326,"CX3CL1","no","no"
"ENSG00000006282",32.2542841306252,-0.208797669979171,0.271801368512541,-0.768199480090319,0.442368682344941,0.834096417969827,"SPATA20","no","no"
"ENSG00000006283",7.37817849506387,-0.626421977248315,0.426488907489436,-1.46878844032733,0.141890180403487,0.561769464703116,"CACNA1G","no","no"
"ENSG00000006327",23.6826030117601,-0.383406502964418,0.363005656454646,-1.05619980335574,0.290876940603688,0.738108507107814,"TNFRSF12A","no","no"
"ENSG00000006432",96.4198442458441,0.0578134001814642,0.144972396446765,0.398789021899723,0.690048666768489,0.931725879002173,"MAP3K9","no","no"
"ENSG00000006451",287.787563992096,-0.167795147114677,0.111802480088206,-1.50081775451042,0.133402705229115,0.547153797561997,"RALA","no","no"
"ENSG00000006453",66.6312060835638,-0.510467663631314,0.159064466450773,-3.20918728752844,0.00133110754891403,0.0321680595728316,"BAIAP2L1","no","no"
"ENSG00000006459",56.523896379412,0.224650389779259,0.18425200187099,1.21925616817208,0.222746979319139,0.670796178036669,"KDM7A","no","no"
"ENSG00000006468",139.586724441714,-0.937435511376768,0.127801755079718,-7.33507541263445,2.21596673462439e-13,8.611725858693e-11,"ETV1","no","no"
"ENSG00000006576",91.1823887491062,0.24381591843846,0.150554412896409,1.61945381571924,0.10534965584431,0.491320918247147,"PHTF2","no","no"
"ENSG00000006625",199.465653924616,-0.159741929826111,0.107744374432422,-1.48260111646295,0.138180420342858,0.555439384426281,"GGCT","no","no"
"ENSG00000006634",193.905753651934,-0.0488447655340395,0.0977607997084042,-0.499635494796801,0.617331760123065,0.911742120271544,"DBF4","no","no"
"ENSG00000006652",142.953773406924,0.0352153036408528,0.129846251255825,0.271207703728551,0.786231288235941,0.959364048151615,"IFRD1","no","no"
"ENSG00000006695",46.1959277734935,0.163514565623205,0.195431424898218,0.836685122202657,0.402769584110343,0.811458481837278,"COX10","no","no"
"ENSG00000006704",120.05785415274,0.266364107498186,0.208064262776462,1.28020114527962,0.200474403254302,0.643782315946615,"GTF2IRD1","no","no"
"ENSG00000006712",100.903405384273,0.124880555937579,0.159371132335678,0.783583288311881,0.433284664898141,0.830804133427173,"PAF1","no","no"
"ENSG00000006715",172.030718886092,-0.0613157554621107,0.141167311133479,-0.434348114799285,0.664035669179291,0.929056955582113,"VPS41","no","no"
"ENSG00000006740",9.98167721803816,0.614201874749931,0.383568329356499,1.60128412004286,0.109314004590192,0.497704047659202,"ARHGAP44","no","no"
"ENSG00000006744",145.032430124243,-0.14409301940156,0.109639734428301,-1.31424086489182,0.188765160526077,0.6279564833223,"ELAC2","no","no"
"ENSG00000006756",21.0566372420838,0.487040294511595,0.26242691356716,1.85590832849906,0.0634666256744304,0.384408850283334,"ARSD","no","no"
"ENSG00000006757",68.0762444428179,0.0120262194103537,0.156042682747065,0.0770700631304026,0.938567808306402,0.990356102789295,"PNPLA4","no","no"
"ENSG00000006831",101.402150657946,-0.124591350283956,0.135297133285183,-0.920872063278232,0.357117225670959,0.788058408214046,"ADIPOR2","no","no"
"ENSG00000006837",7.55215380231855,-0.0568591726621073,0.420964345153497,-0.135068856345481,0.892557433530649,0.980966163268001,"CDKL3","no","no"
"ENSG00000007047",63.4301827179815,0.249507374618101,0.15386507684505,1.62159847922714,0.104889348499182,0.490305966288977,"MARK4","no","no"
"ENSG00000007062",22.7861342362013,-0.467238764402821,0.323152685159022,-1.44587616275846,0.14821193891676,0.570885541272824,"PROM1","no","no"
"ENSG00000007080",47.3108253672335,-0.115119452189733,0.224365971144747,-0.5130878430556,0.607889875022066,0.908650261715133,"CCDC124","no","no"
"ENSG00000007168",550.877142642298,0.157050850574162,0.10904649226782,1.440219188238,0.14980539613364,0.573393830674297,"PAFAH1B1","no","no"
"ENSG00000007171",551.134936689708,3.49139013672387,0.320046425278574,10.90901150883,1.04385190875207e-27,2.50159109932434e-24,"NOS2","yes","yes"
"ENSG00000007202",74.8576356747991,0.265543382786745,0.151795907843804,1.74934480486777,0.0802314355180248,0.431380806003629,"BLTP2","no","no"
"ENSG00000007237",43.5784847115521,-0.0680811313436659,0.25876892843584,-0.26309623707603,0.792476404188088,0.959954945033388,"GAS7","no","no"
"ENSG00000007255",59.1477901111323,-0.0593441798037397,0.175828135850009,-0.337512420960678,0.73573065033107,0.947351215287048,"TRAPPC6A","no","no"
"ENSG00000007314",4.51663931407781,-0.361874138605302,0.605444152994975,-0.597700278077185,0.550039939882445,0.886156210006575,"SCN4A","no","no"
"ENSG00000007341",12.3213516782605,-0.0596747411017356,0.354469525172929,-0.168349426012358,0.866308392349646,0.974926754416727,"ST7L","no","no"
"ENSG00000007372",147.316098304431,1.27679059963952,0.232151687759011,5.49981183408374,3.80196759466191e-08,5.06189741144848e-06,"PAX6","yes","no"
"ENSG00000007376",20.4026373060846,-0.322245255069152,0.300557700637888,-1.07215770677389,0.283649203066071,0.731065758319868,"RPUSD1","no","no"
"ENSG00000007384",42.9630822485108,0.282646829325298,0.289246989220028,0.977181577887715,0.328479266552663,0.768800868617155,"RHBDF1","no","no"
"ENSG00000007392",375.735860620434,0.11010306799231,0.117916160374995,0.933740274803407,0.350437884454309,0.78393790427993,"LUC7L","no","no"
"ENSG00000007402",60.15746440775,-0.028971251467295,0.195979256707177,-0.147828152601796,0.882478390868565,0.977734956356387,"CACNA2D2","no","no"
"ENSG00000007520",15.4759614528392,0.249802279321889,0.293082455574006,0.852327645585771,0.394032266170311,0.808199587443057,"TSR3","no","no"
"ENSG00000007541",50.6293680668214,0.180067664383767,0.227712799475046,0.790766548032801,0.429080234046575,0.827995465954464,"PIGQ","no","no"
"ENSG00000007545",79.5072899921676,0.158101985706924,0.160934503977452,0.982399558823479,0.325903043595475,0.76715959171127,"CRAMP1","no","no"
"ENSG00000007866",109.492027640331,0.625552879215583,0.176952407606207,3.53514760086057,0.000407547441754237,0.0127609220262503,"TEAD3","no","no"
"ENSG00000007923",4.98581563288159,-1.08533098954454,0.593738980341841,-1.82795980300917,0.0675555846530612,0.3953527683054,"DNAJC11","no","no"
"ENSG00000007944",36.9012300007453,-0.751962105308964,0.231665476166571,-3.24589627143361,0.00117081491156151,0.0291697602610846,"MYLIP","no","no"
"ENSG00000007952",10.660459087698,-0.0122598902034727,0.372659336676515,-0.0328983846555676,0.973755620958153,0.997573133885625,"NOX1","no","no"
"ENSG00000007968",14.3695902123781,-0.345942612516394,0.523526709066388,-0.66079267117683,0.508745283455849,0.869408263223069,"E2F2","no","no"
"ENSG00000008018",732.681369127682,0.0939133449194999,0.079009762251428,1.18862963567268,0.234585440642888,0.684894223554128,"PSMB1","no","no"
"ENSG00000008083",433.472935973404,-0.498029665111588,0.126273626777477,-3.94405132584993,8.0116499263783e-05,0.00334882308986609,"JARID2","no","no"
"ENSG00000008086",50.2722871029846,-0.0386256214443986,0.177994701673713,-0.217004332607632,0.828204968460939,0.968585542212268,"CDKL5","no","no"
"ENSG00000008130",23.2755675806338,-0.332364018449541,0.285257392231756,-1.16513726725621,0.243963433812256,0.691494227239588,"NADK","no","no"
"ENSG00000008196",23.3228618491122,1.17932411987958,0.812328474002708,1.45178232404992,0.146562140268211,0.567425152104631,"TFAP2B","no","no"
"ENSG00000008256",40.9512248460295,0.350329205537061,0.217369793795223,1.61167381824494,0.107032937909912,0.493448170707393,"CYTH3","no","no"
"ENSG00000008277",25.7044763778418,-0.919624576482307,0.249558988578705,-3.68499881218375,0.000228703706975612,0.00802080634781055,"ADAM22","no","no"
"ENSG00000008282",177.164949184545,-0.274428876136738,0.120792342713731,-2.27190623156565,0.0230921744501692,0.220772856661558,"SYPL1","no","no"
"ENSG00000008283",39.060758529942,0.252134433795764,0.238056804429035,1.05913558908973,0.289538033962683,0.736991926066458,"CYB561","no","no"
"ENSG00000008294",399.060754458217,0.397366647657691,0.168949926639281,2.35197881148593,0.018673838623964,0.195280818599257,"SPAG9","no","no"
"ENSG00000008300",67.5587384082785,-0.0250389379068013,0.184456820629134,-0.135744169401815,0.892023528735218,0.980966163268001,"CELSR3","no","no"
"ENSG00000008311",674.582474144878,0.0393191652091969,0.142316048217885,0.27628061417922,0.782332544316026,0.958895147307828,"AASS","no","no"
"ENSG00000008323",13.1206005993517,-0.67766641083391,0.389745246751193,-1.7387419512688,0.082080163325614,0.435554995720364,"PLEKHG6","no","no"
"ENSG00000008324",154.409257798242,0.0165339165864213,0.132697552718941,0.124598504250043,0.900841412605402,0.982308137828637,"SS18L2","no","no"
"ENSG00000008382",18.5862510674654,-0.0533112552760246,0.280435830502046,-0.190101440249575,0.849229641505566,0.97170785327224,"MPND","no","no"
"ENSG00000008394",439.461590405218,-0.582689696475629,0.233358438971249,-2.49697289304981,0.0125258531299547,0.153004038528375,"MGST1","no","no"
"ENSG00000008405",102.445892647438,0.157679032761508,0.224977764131226,0.700864964901759,0.483387290626944,0.857043878165823,"CRY1","no","no"
"ENSG00000008513",19.2812783995078,0.928943308925444,0.277404978760807,3.34869011030414,0.000811945552546029,0.0219867516008651,"ST3GAL1","no","no"
"ENSG00000008516",13.3929475023738,-0.407800295650634,0.392207147951021,-1.03975742864727,0.298452612074701,0.742903367699746,"MMP25","no","no"
"ENSG00000008517",23.017429651737,1.78618760325642,0.510802189404562,3.49682840110486,0.000470824585881861,0.0143120973838326,"IL32","no","no"
"ENSG00000008735",12.9965229635911,0.471507974253355,0.495848738818581,0.950910907581975,0.341649604247421,0.778976067556375,"MAPK8IP2","no","no"
"ENSG00000008838",180.600815107015,0.102547037081241,0.118718637548476,0.863782125526568,0.387707588786056,0.804507834434243,"MED24","no","no"
"ENSG00000008853",9.10976220405154,0.256811877962354,0.480883384637069,0.534041903228108,0.593312543159027,0.903828907520251,"RHOBTB2","no","no"
"ENSG00000008869",42.3368666279614,0.103240096460633,0.195609234800393,0.527787435833403,0.597646878502868,0.906438592074987,"HEATR5B","no","no"
"ENSG00000008952",528.878051961091,0.0213065301909266,0.0856320742049777,0.248814832394753,0.803504017265645,0.963440982677011,"SEC62","no","no"
"ENSG00000008988",3531.32518749811,-0.111875485750724,0.084327959363451,-1.32667132698591,0.184617429829248,0.621689466865281,"RPS20","no","no"
"ENSG00000009307",1480.19318241224,0.0665277828717389,0.0514877324922624,1.29210939482986,0.196319262835846,0.640543381056642,"CSDE1","no","no"
"ENSG00000009335",102.864167213058,0.0138226687647302,0.157192030724646,0.0879349207527158,0.929928401350648,0.989094655139982,"UBE3C","no","no"
"ENSG00000009413",159.996883510884,0.32061165631696,0.265949910973944,1.20553398624139,0.227997226013511,0.676063869407086,"REV3L","no","no"
"ENSG00000009694",6.37968617035347,-0.18482794274979,0.529000712028089,-0.349390725848354,0.726795994865191,0.945147121126685,"TENM1","no","no"
"ENSG00000009724",5.67976641700522,0.0976708571477126,0.577420111712451,0.169150424736767,0.865678323116459,0.974926754416727,"MASP2","no","no"
"ENSG00000009780",58.1276936705259,-0.0222797945068606,0.177299814673837,-0.125661690892609,0.899999727656537,0.982308137828637,"FAM76A","no","no"
"ENSG00000009830",45.7397223862403,-0.0771074199022376,0.183587339880317,-0.420004015268727,0.6744825204434,0.929147083790914,"POMT2","no","no"
"ENSG00000009844",138.40342798343,0.10605878580264,0.111224955815217,0.95355206055411,0.340310431896848,0.777461487007374,"VTA1","no","no"
"ENSG00000009950",21.7416843340664,-1.90881377384272,0.47755678362773,-3.99704043431764,6.41393486353701e-05,0.00282901746634352,"MLXIPL","yes","no"
"ENSG00000009954",272.858316162501,-0.0465821174731925,0.11219316421973,-0.415195683241106,0.677998658650645,0.929881354724949,"BAZ1B","no","no"
"ENSG00000010017",76.8816128137565,-0.0283012162649651,0.149122057308788,-0.189785580857174,0.849477155352724,0.97170785327224,"RANBP9","no","no"
"ENSG00000010072",36.6170853310626,-0.178542298308102,0.202326070542054,-0.88244830648748,0.377534422592399,0.800062671769258,"SPRTN","no","no"
"ENSG00000010165",79.5607092050816,0.118031580714462,0.149343277665191,0.790337419666619,0.429330738956525,0.827995465954464,"METTL13","no","no"
"ENSG00000010219",43.2101714162974,0.0753999231088854,0.235029484694837,0.320810485572841,0.748354012741154,0.950890038950113,"DYRK4","no","no"
"ENSG00000010244",644.229252616843,-0.120770559112884,0.0716704124729368,-1.6850825179566,0.0919726520363591,0.462242140381268,"ZNF207","no","no"
"ENSG00000010256",241.070724581928,0.052940925696785,0.127533119030066,0.41511511754295,0.678057633119657,0.929881354724949,"UQCRC1","no","no"
"ENSG00000010270",184.495037532458,0.121668304327442,0.132198547042642,0.920345246216642,0.357392371667847,0.788285269442291,"STARD3NL","no","no"
"ENSG00000010278",57.4948461950098,-1.28653087854839,0.296907731768843,-4.33309995291743,1.4702431764023e-05,0.000842751533716211,"CD9","yes","no"
"ENSG00000010292",355.710096985157,0.0225947395489508,0.13100687620399,0.172469874892434,0.863068142811141,0.974703497897348,"NCAPD2","no","no"
"ENSG00000010295",41.6620841145026,0.250215223745637,0.223684198902926,1.11860929369546,0.263306856885474,0.710804615572412,"IFFO1","no","no"
"ENSG00000010318",32.5174136513014,-0.357782814047775,0.217639385703479,-1.6439249398325,0.100191707838696,0.481341986973811,"PHF7","no","no"
"ENSG00000010319",7.71892770466033,-0.125002220950893,0.375608668407756,-0.332799084432185,0.739285949400366,0.948906204784566,"SEMA3G","no","no"
"ENSG00000010322",243.343583227278,0.0718557800700702,0.106331221866029,0.675773106045976,0.499184712288472,0.864888123469838,"NISCH","no","no"
"ENSG00000010404",10.3427127509427,-0.203367232171122,0.414939813003692,-0.490112603799028,0.624054219799027,0.914054764845697,"IDS","no","no"
"ENSG00000010539",23.7082910481885,-0.461043771361479,0.374423066359972,-1.23134446775303,0.218194057097588,0.666400243629188,"ZNF200","no","no"
"ENSG00000010610",4.98980205970881,0.0915911263172142,0.593643124278717,0.154286510819945,0.877383832772528,0.97676689182201,"CD4","no","no"
"ENSG00000010626",4.25493718851555,0.35766796191951,0.646626623173547,0.55312903784278,0.580175054161525,0.898702534253825,"LRRC23","no","no"
"ENSG00000010803",56.072073027198,0.277127095663678,0.178586417105839,1.5517814857075,0.120714517398656,0.52408022568262,"SCMH1","no","no"
"ENSG00000010810",323.608384052193,0.178560960287149,0.110596182956689,1.61453094956338,0.106412309265633,0.492933264808992,"FYN","no","no"
"ENSG00000010818",25.8092772379206,0.289484505188483,0.311021693020082,0.930753422301616,0.351981128406395,0.78506808190151,"HIVEP2","no","no"
"ENSG00000011007",147.886986658185,-0.07208802407481,0.141802234736329,-0.508370155159069,0.61119377880478,0.909534747317174,"ELOA","no","no"
