"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene","classic_threshold","volcano_treshold"
"ENSG00000087303",2.0236019094284,-1.28148307823391,1.29272973066473,-0.991300074436256,0.321539076666066,0.727019865108754,"NID2","no","no"
"ENSG00000087338",116.916668869232,0.00617415553719716,0.163682402615598,0.0377203379137642,0.969910660224738,0.993509745408756,"GMCL1","no","no"
"ENSG00000087365",779.244251169236,-0.195202741279474,0.0971967033283869,-2.00832677030172,0.0446085789542608,0.237931166158812,"SF3B2","no","no"
"ENSG00000087448",202.524983633795,-0.163380163102641,0.144080079052683,-1.13395386910429,0.256813898922866,0.660936500208421,"KLHL42","no","no"
"ENSG00000087460",4325.22570511446,0.0444367502254155,0.0787921308959997,0.563974469532611,0.572771507281222,0.883806071227881,"GNAS","no","no"
"ENSG00000087470",234.543788186122,-0.392584555214985,0.123406120983261,-3.18124054209787,0.00146645813720018,0.017307069396078,"DNM1L","no","no"
"ENSG00000087502",184.606991418625,-0.0270523694562165,0.137285976312407,-0.197051222439912,0.84378745379977,0.964995545551317,"ERGIC2","no","no"
"ENSG00000087510",9.60893144264071,-1.07656704513644,0.614691554964184,-1.75139390876969,0.0798780815059986,0.34786437219023,"TFAP2C","no","no"
"ENSG00000087586",162.190437674675,-0.0644013068724889,0.146827805542966,-0.438617921410282,0.660938409159877,0.915661561609509,"AURKA","no","no"
"ENSG00000087842",93.0315674624517,-0.652938984008411,0.179633641471306,-3.63483687498874,0.000278156579527634,0.00416226520948336,"PIR","no","no"
"ENSG00000087884",19.2811466000608,-0.0809953173714394,0.359884830428366,-0.225058992553345,0.821933381807215,0.960369581324907,"AAMDC","no","no"
"ENSG00000087903",28.7851921863817,1.52746368967672,0.375315893618592,4.0698081686596,4.70518641114363e-05,0.000887743309054568,"RFX2","yes","no"
"ENSG00000087995",116.93892766238,-0.307214267446184,0.162824938353031,-1.88677650090734,0.0591903930757578,0.287773114741202,"METTL2A","no","no"
"ENSG00000088035",51.7187159335575,-0.0474775525786043,0.232150570462282,-0.204511892794673,0.837953499285538,0.963941203051571,"ALG6","no","no"
"ENSG00000088179",76.9150770369264,0.00776714824524436,0.196003256781328,0.0396276489115169,0.968389984103375,0.9933524941562,"PTPN4","no","no"
"ENSG00000088205",359.335857215079,-0.0292187005183323,0.11587964857834,-0.252146954851861,0.800927477429053,0.956385345936082,"DDX18","no","no"
"ENSG00000088247",647.970139576601,-0.0708409042705248,0.11210400061776,-0.631921286306901,0.52743831324102,0.860621482191575,"KHSRP","no","no"
"ENSG00000088256",110.215606998158,0.146770140956145,0.18198911555929,0.806477576997338,0.419967531993078,0.800487725132431,"GNA11","no","no"
"ENSG00000088280",50.7921476451756,0.961046078652765,0.262277174259226,3.66423834390903,0.000248075696951571,0.00377217708464365,"ASAP3","no","no"
"ENSG00000088298",50.8335369983528,-0.502350727817953,0.255941076643432,-1.96275929759336,0.0496741493280898,0.255139697489709,"EDEM2","no","no"
"ENSG00000088305",182.60508137557,-0.0330987163647617,0.141079982498741,-0.234609586551778,0.814511768216712,0.958021153382776,"DNMT3B","no","no"
"ENSG00000088325",291.001621938554,-0.169295781493905,0.118793395555405,-1.42512789286291,0.15412023512795,0.512545976635892,"TPX2","no","no"
"ENSG00000088340",7.33239685006703,1.15813406971189,0.757450440474264,1.52898989534781,0.126266948927063,0.45652668010052,"FER1L4","no","no"
"ENSG00000088356",104.799916368572,-0.131910302013568,0.174003758711878,-0.758088807908972,0.448397819412278,0.817498092862819,"PDRG1","no","no"
"ENSG00000088367",103.029963186889,0.187879255856096,0.174248956586615,1.07822313278935,0.280934190861274,0.685881649325261,"EPB41L1","no","no"
"ENSG00000088387",35.9837434617177,0.30968560242979,0.290302530078456,1.06676852711582,0.286076373912583,0.691111143924498,"DOCK9","no","no"
"ENSG00000088448",453.66254691429,0.23473890010489,0.116072774154935,2.02234246414718,0.0431409845701265,0.232225834244536,"ANKRD10","no","no"
"ENSG00000088451",64.7902947083255,-0.0581502094446512,0.213556325201802,-0.272294484322586,0.785395596929222,0.953089059902626,"TGDS","no","no"
