"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene","classic_threshold","high_threshold"
"ENSG00000003393",227.005817491088,0.0747302800985051,0.132599827954894,0.56357750421762,0.573041700106088,0.806234488013988,"ALS2","no","no"
"ENSG00000003400",4.65059192390212,-0.787758056987308,0.48140261683262,-1.63638091992592,0.101759889894978,0.318959866038931,"CASP10","no","no"
"ENSG00000003402",129.030919665957,0.365626272747257,0.148436272661035,2.46318683562063,0.0137708135680846,0.0829948066385912,"CFLAR","no","no"
"ENSG00000003436",50.8686166136579,0.756321563240663,0.327381399197493,2.31021544013994,0.0208762296500473,0.111271178562625,"TFPI","no","no"
"ENSG00000003509",97.1795108663435,-1.02549249155526,0.153070730087739,-6.69946821947901,2.09179352776865e-11,1.78282861771019e-09,"NDUFAF7","yes","no"
"ENSG00000003756",483.692813001156,0.0912966546947216,0.0843504588293108,1.08234923629126,0.279097375766283,0.566430620317284,"RBM5","no","no"
"ENSG00000003987",9.04972683172474,-0.488507489075378,0.464198073469977,-1.05236862665905,0.292630456927916,0.581366767005323,"MTMR7","no","no"
"ENSG00000003989",60.8969085938369,-0.41549519680564,0.163823505806478,-2.53623675528259,0.0112050951207017,0.0720564474314297,"SLC7A2","no","no"
"ENSG00000004059",178.916239907662,-0.138345892646097,0.123371225734314,-1.12137892626626,0.262126602506144,0.547957110397494,"ARF5","no","no"
"ENSG00000004139",8.23726128263782,0.252841173662168,0.693221016098504,0.364733855134941,0.715310084255924,0.884173099080617,"SARM1","no","no"
"ENSG00000004142",180.553114020964,-0.171285475814312,0.102146121835345,-1.67686714616945,0.0935684638742506,0.304148731202925,"POLDIP2","no","no"
"ENSG00000004399",48.8994959384728,-0.0138033634938097,0.197933037409173,-0.06973754192068,0.944402560375292,0.983435216179415,"PLXND1","no","no"
"ENSG00000004455",121.883290086509,-0.560850255113801,0.120772328726094,-4.64386388032462,3.41952901496635e-06,9.63798581386006e-05,"AK2","no","no"
"ENSG00000004468",8.41270383191744,-0.397782216405249,0.437387690575797,-0.909449957042893,0.363112661880017,0.647751400592548,"CD38","no","no"
"ENSG00000004478",148.90945112215,-0.729410306760973,0.186376402000597,-3.91364088442182,9.09148158905532e-05,0.00159553262606741,"FKBP4","no","no"
"ENSG00000004487",675.512161638867,0.244973903687542,0.0717728068038509,3.41318550293059,0.000642082202946503,0.00796477039072846,"KDM1A","no","no"
"ENSG00000004534",551.360070982823,-0.107747126228309,0.10663676796732,-1.01041252733137,0.312297688466433,0.60159605543988,"RBM6","no","no"
"ENSG00000004660",13.5764594705969,-0.288584935123636,0.353845570376101,-0.815567465821036,0.414747563419557,0.691604079988211,"CAMKK1","no","no"
"ENSG00000004700",28.9145931867814,-0.202074830684276,0.246328437316284,-0.820347146622026,0.412018236521881,0.689537983284216,"RECQL","no","no"
"ENSG00000004766",46.1825622062032,-0.127697344026414,0.197221786885313,-0.647480920050032,0.517320739186428,0.768037965099012,"VPS50","no","no"
"ENSG00000004777",25.8267685347984,0.0771751040480625,0.26998898283562,0.285845382420844,0.774996547471093,0.913354450030542,"ARHGAP33","no","no"
"ENSG00000004779",486.484539392704,-0.275398191548709,0.0767650523635013,-3.58754645596582,0.000333804272670698,0.00469301934418559,"NDUFAB1","no","no"
"ENSG00000004799",2.86359150698281,0.932501589801303,1.23853274270126,0.752908306459064,0.45150501627371,0.720087640333386,"PDK4","no","no"
"ENSG00000004838",5.08534900123036,0.524808680688734,1.08546293693814,0.483488346611914,0.628749032149085,0.839070011213039,"ZMYND10","no","no"
"ENSG00000004848",106.632054913993,3.40007298897125,1.27581621011934,2.66501786229319,0.00769842335750147,0.0549847695537986,"ARX","no","no"
"ENSG00000004864",153.455127126735,-0.275144457479871,0.140139777863516,-1.96335731135408,0.0496046704008498,0.202337530077934,"SLC25A13","no","no"
"ENSG00000004866",14.5309416063271,-0.839820108891639,0.401774500159439,-2.09027727881776,0.0365928990895016,0.164784575782092,"ST7","no","no"
"ENSG00000004897",213.568507040642,0.146209974310266,0.110685781622704,1.32094630553953,0.186519268385527,0.455007905745193,"CDC27","no","no"
"ENSG00000004961",53.0888769101195,-0.422903204361918,0.168917539343353,-2.50360741700302,0.0122934356945586,0.0768993387985535,"HCCS","no","no"
"ENSG00000004975",141.054738940713,0.183140606096001,0.122275660503591,1.4977682830887,0.134193463959677,0.375788110912393,"DVL2","no","no"
"ENSG00000005001",1.65872387305479,-1.66160324754155,0.977567838433287,-1.69973190832929,0.0891813645581175,0.2952765142888,"PRSS22","no","no"
"ENSG00000005007",88.4564974908736,-0.203978562687561,0.161993765493311,-1.25917538904288,0.207966988875689,0.481731595948329,"UPF1","no","no"
"ENSG00000005020",26.8184560900823,-0.59580652368667,0.357868246737412,-1.66487675036407,0.09593734756339,0.308193322298767,"SKAP2","no","no"
"ENSG00000005022",766.625071248165,-0.369124435977439,0.0809330983327307,-4.56085882761959,5.09448243847974e-06,0.000136053996516701,"SLC25A5","no","no"
"ENSG00000005059",85.1598307082113,0.963133992421752,0.203218136166024,4.73940963435909,2.14341798009686e-06,6.56025850162635e-05,"MCUB","no","no"
"ENSG00000005075",134.708780343714,0.0750152232358133,0.138576360368531,0.541327705795687,0.588281727140791,0.815574574790802,"POLR2J","no","no"
"ENSG00000005100",221.971739865724,-0.409867267304654,0.0935504443778041,-4.38124340328521,1.18003956647641e-05,0.00028139283530983,"DHX33","no","no"
"ENSG00000005102",5.81805543690777,1.11355114785787,0.677189329570147,1.64437196398931,0.100099392599696,0.315648095663678,"MEOX1","no","no"
"ENSG00000005108",37.9013446146065,-1.9152182508589,0.387478891592869,-4.94276796081903,7.70211350105253e-07,2.59844219307289e-05,"THSD7A","yes","no"
"ENSG00000005156",94.6907083087733,-0.00144088369667746,0.191546581363827,-0.00752236707342025,0.993998076055631,1,"LIG3","no","no"
"ENSG00000005175",118.103420517613,0.0695464496401816,0.132118862231015,0.526393040825441,0.59861514992556,0.822134726868298,"RPAP3","no","no"
"ENSG00000005189",12.6287842311795,0.0289848686047225,0.331062036530821,0.0875511698908554,0.930233413852381,0.97709011179215,"REXO5","no","no"
"ENSG00000005194",179.496873422239,-0.0208133038025825,0.125566071103579,-0.165755793899243,0.868349136133309,0.949300550014891,"CIAPIN1","no","no"
"ENSG00000005206",77.760457601485,0.0983038795812035,0.147986331901055,0.66427674987532,0.506513198984163,0.759919111724492,"SPPL2B","no","no"
"ENSG00000005238",56.2838130668875,0.256940637692742,0.225250221943804,1.14068983140378,0.253999019612949,0.538885723721469,"ATOSB","no","no"
"ENSG00000005249",87.9992335205883,0.188573422086219,0.155672798119409,1.21134472023541,0.225763316142749,0.50357149392071,"PRKAR2B","no","no"
"ENSG00000005302",66.1334577481494,0.386816265801571,0.173055893098272,2.23521001727409,0.0254035641555435,0.127703732934075,"MSL3","no","no"
"ENSG00000005339",211.211316053578,0.175378809523367,0.116649257060356,1.50347129457176,0.132717553833476,0.37359320266051,"CREBBP","no","no"
"ENSG00000005379",29.5784659073936,0.820531528155966,0.299743218483468,2.73744818083757,0.00619178740173288,0.0462643913536358,"TSPOAP1","no","no"
"ENSG00000005436",111.382868608912,0.0264811969048974,0.135400301562076,0.195577089558821,0.844941193842074,0.940683592869304,"GCFC2","no","no"
"ENSG00000005448",209.531454719058,0.39724660914136,0.121293335140443,3.2750901661777,0.00105628254233432,0.01190105055446,"WDR54","no","no"
"ENSG00000005469",39.4906733546478,0.56034716597176,0.221196497034692,2.53325515314954,0.0113008659549248,0.0724630400486234,"CROT","no","no"
"ENSG00000005471",4.53272839986558,2.27985070771639,0.822371033786143,2.77228965278617,0.00556634815539324,0.0426466063191483,"ABCB4","no","no"
"ENSG00000005483",623.147259063361,0.255013439848901,0.0964601516971195,2.64371800543743,0.00820009409010522,0.0575778510619274,"KMT2E","no","no"
"ENSG00000005486",128.365931404173,0.567007493084269,0.140323840629631,4.04070677185085,5.32903559164232e-05,0.00101580231632382,"RHBDD2","no","no"
"ENSG00000005513",13.0090027150798,1.73281020102442,0.521131422670411,3.32509253068076,0.000883891950015393,0.0103163211983614,"SOX8","no","no"
"ENSG00000005700",119.314297573739,-0.435506588530188,0.149789322572431,-2.90746083266113,0.00364375971371858,0.0311749720367286,"IBTK","no","no"
"ENSG00000005801",137.350800851362,-0.0140145588048044,0.123023753104361,-0.113917503337066,0.909303190235693,0.968166032735708,"ZNF195","no","no"
"ENSG00000005810",283.620532915431,-0.00816960503513626,0.101850322746529,-0.0802118718412673,0.936068748223413,0.979855004530979,"MYCBP2","no","no"
"ENSG00000005812",68.2389115412197,0.139853521178819,0.175707650518408,0.795944404049538,0.426064350456629,0.700867992919507,"FBXL3","no","no"
"ENSG00000005884",33.9220129615685,-0.0417489047158495,0.230617879543381,-0.181030650349017,0.856343517969915,0.944406085041982,"ITGA3","no","no"
"ENSG00000005889",52.0538683138929,0.361744573287275,0.214193432919965,1.6888686471655,0.0912446048219473,0.299389256197697,"ZFX","no","no"
"ENSG00000005893",119.582587409007,-0.595515414040774,0.127845142820717,-4.65809964228279,3.19141741422686e-06,9.12499492770837e-05,"LAMP2","no","no"
"ENSG00000005961",14.2318595093924,0.332148166441719,0.35431442454898,0.937439018647133,0.348532778086634,0.634896939293949,"ITGA2B","no","no"
"ENSG00000006007",141.162433308606,0.0778274377331123,0.131370278466234,0.592428048731862,0.55356398855172,0.793165647367422,"GDE1","no","no"
"ENSG00000006015",97.6067943819251,-0.157138787601086,0.132341714939742,-1.18737155304837,0.235081095624249,0.515221701135624,"REX1BD","no","no"
"ENSG00000006016",2.35243253902657,-1.00018500325674,0.983292790709915,-1.01717922953003,0.309068174964823,0.597805131823134,"CRLF1","no","no"
"ENSG00000006025",21.5122239288691,0.517947961348402,0.293059309741774,1.76738272469415,0.0771641540929545,0.270044219421964,"OSBPL7","no","no"
"ENSG00000006042",376.836923422877,0.833628762196137,0.0982826344091435,8.4819537775697,2.21443544237457e-17,4.28758027554545e-15,"TMEM98","no","no"
"ENSG00000006047",26.5779691604504,-0.633948744010041,0.319193217273279,-1.98609716530187,0.0470225359829579,0.195612431916027,"YBX2","no","no"
"ENSG00000006062",2.2345254368157,0.995182065398667,0.900716717291211,1.10487797805235,0.269212465918783,0.555989936623216,"MAP3K14","no","no"
"ENSG00000006071",3.21574197867226,-0.513549814631374,0.607716889035188,-0.84504779099802,0.39808415640103,0.677469482943685,"ABCC8","no","no"
"ENSG00000006118",178.585736825103,0.0544916799050474,0.126954537558806,0.429221995155601,0.667761677696183,0.857920147016139,"TMEM132A","no","no"
"ENSG00000006125",115.331314797917,-0.217418085965468,0.140959563067262,-1.54241458496663,0.122972879583779,0.356761547886948,"AP2B1","no","no"
"ENSG00000006194",56.1021643621166,-0.119438487240682,0.181996978177508,-0.656266320664894,0.511652783450859,0.764265495824069,"ZNF263","no","no"
"ENSG00000006210",11.638380566072,0.69688840192874,0.518768571129453,1.34335123735713,0.179158268489771,0.444601036027903,"CX3CL1","no","no"
"ENSG00000006282",45.3048972828934,0.220719015996456,0.229205702994267,0.962973491117616,0.335560826630197,0.623799825080607,"SPATA20","no","no"
"ENSG00000006283",7.97944237642768,-0.157187125031319,0.422974445173022,-0.371623219381539,0.710173398746127,0.881832749335136,"CACNA1G","no","no"
"ENSG00000006327",10.6561315759847,0.167008153738038,0.428423132450596,0.389820579441509,0.696669225064426,0.875098293919514,"TNFRSF12A","no","no"
"ENSG00000006432",81.6371944004896,-0.00104355801733537,0.188647564670487,-0.00553178631888605,0.99558629561289,1,"MAP3K9","no","no"
"ENSG00000006451",318.172058112149,-0.0111180972424545,0.100674018422759,-0.110436609332175,0.912063120634579,0.969713523210203,"RALA","no","no"
"ENSG00000006453",57.6692440084601,-0.319459834838786,0.232108556308264,-1.37633803733849,0.168717001791394,0.429766431404612,"BAIAP2L1","no","no"
"ENSG00000006459",63.8044093496787,0.010352363358218,0.16359119048125,0.0632819122335597,0.9495420188382,0.986230711854039,"KDM7A","no","no"
"ENSG00000006468",89.7492162938492,-0.115604203227802,0.384212034435718,-0.300886471184035,0.763501066997901,0.908317939386469,"ETV1","no","no"
"ENSG00000006576",91.8245891582342,0.0847510148626601,0.151300600634075,0.560149890400191,0.575377203009734,0.807570779446108,"PHTF2","no","no"
"ENSG00000006607",5.16070544025708,-0.264442707477882,0.573726125737952,-0.460921501766622,0.644854924688387,0.846208930750658,"FARP2","no","no"
"ENSG00000006611",2.47788767161376,-0.656385542158964,0.720069621168584,-0.911558442215256,0.362001207479087,0.646952728126528,"USH1C","no","no"
"ENSG00000006625",166.598000483541,-0.286283305077173,0.109425996362647,-2.61622753818393,0.00889072885996962,0.0610526419362524,"GGCT","no","no"
"ENSG00000006634",176.135485076359,0.0968278876524341,0.104788958641361,0.9240275779801,0.355471957536068,0.641282355640063,"DBF4","no","no"
"ENSG00000006652",148.48469507318,-0.0117731848527842,0.130520899682752,-0.0902015300338903,0.92812706849424,0.976163445564504,"IFRD1","no","no"
"ENSG00000006695",49.5822301128418,-0.0382480762883024,0.181909181216925,-0.2102591855586,0.833465388424448,0.936291721042062,"COX10","no","no"
"ENSG00000006704",107.094970819854,0.315869645574975,0.136509624951679,2.31390017873674,0.0206731983176992,0.110519712374903,"GTF2IRD1","no","no"
"ENSG00000006712",104.751467854756,-0.183486114515926,0.182954647741848,-1.00290490993608,0.315906743406629,0.60484927857505,"PAF1","no","no"
"ENSG00000006715",190.891720772368,0.0068391621716544,0.101326363672083,0.0674963743274909,0.94618654831273,0.984487207073286,"VPS41","no","no"
"ENSG00000006740",10.6756750970592,-0.110719037308073,0.402391835628626,-0.275152295610334,0.783199235416677,0.916272036116945,"ARHGAP44","no","no"
"ENSG00000006744",160.052218240693,-0.146422844140434,0.114957715728377,-1.27371045268857,0.20276605063628,0.475121239145496,"ELAC2","no","no"
"ENSG00000006756",25.9803708726231,0.24934563761891,0.27621078520294,0.902736790077581,0.366665605778527,0.650564995774138,"ARSD","no","no"
"ENSG00000006757",64.9325037949681,0.0888583008517622,0.16071223726807,0.552903141430017,0.580329736222655,0.810650375731976,"PNPLA4","no","no"
"ENSG00000006831",113.324099935898,0.037341097144698,0.135166764345928,0.276259458642749,0.782348791956941,0.916182523725437,"ADIPOR2","no","no"
"ENSG00000006837",8.6228717462863,0.276797493902848,0.48922030499332,0.565793142839047,0.571534408458755,0.804992679518921,"CDKL3","no","no"
"ENSG00000007001",2.11646666069584,1.98573626533794,1.28738551270723,1.5424565879743,0.122962679498253,0.356761547886948,"UPP2","no","no"
"ENSG00000007047",66.7054544889052,0.0117171257444498,0.177384332142743,0.066055020772753,0.94733402082125,0.985163226860233,"MARK4","no","no"
"ENSG00000007062",34.012962464025,-0.0539393748091798,0.306093574295968,-0.176218579345363,0.86012222498016,0.94596779339515,"PROM1","no","no"
"ENSG00000007080",43.5177110845601,0.265559069819351,0.216490035718231,1.22665724054378,0.219951445349477,0.496426161826285,"CCDC124","no","no"
"ENSG00000007168",475.984174507768,0.164743774753888,0.105151514621197,1.56672754878871,0.117178388595575,0.34711925509882,"PAFAH1B1","no","no"
"ENSG00000007171",3.75728107244873,-0.210859092069904,0.943584522752434,-0.223466035088016,0.823172814834479,0.93244633495013,"NOS2","no","no"
"ENSG00000007174",2.41927358099448,0.936034341834758,1.11284738572364,0.841116539287274,0.400282650376094,0.67887602124625,"DNAH9","no","no"
"ENSG00000007202",86.6311406148523,-0.0337846453546089,0.179405710908478,-0.188314213541641,0.850630343886363,0.942592585100395,"BLTP2","no","no"
"ENSG00000007237",49.6635498510608,-0.456074489037082,0.174935114828115,-2.60710658054677,0.0091310933527435,0.0621284056120779,"GAS7","no","no"
"ENSG00000007255",63.3575506975874,-0.00981078544189862,0.189321706945784,-0.0518207108955981,0.958671552813306,0.989616154975858,"TRAPPC6A","no","no"
"ENSG00000007264",2.63732545739238,-0.649652428913814,0.673841075991569,-0.964103335430894,0.33499412064026,0.623336978463389,"MATK","no","no"
"ENSG00000007314",4.54075424867741,-0.025026226273751,0.599831504310995,-0.0417220937778146,0.966720241006694,0.992972014656054,"SCN4A","no","no"
"ENSG00000007341",12.2289478462455,0.446101482573633,0.420514313828882,1.0608473193499,0.288759293590458,0.576709193488825,"ST7L","no","no"
"ENSG00000007372",3.39480917824492,4.38869663783332,1.11519118004457,3.93537602911988,8.30665343469751e-05,0.00147818599033234,"PAX6","yes","yes"
"ENSG00000007376",19.3752281653814,-0.114981265854478,0.275794514955264,-0.416909182813621,0.676744836576455,0.862953966784705,"RPUSD1","no","no"
"ENSG00000007384",45.6576399400764,0.045653144330015,0.221949977512932,0.205691141948213,0.837032178312928,0.937983081169967,"RHBDF1","no","no"
"ENSG00000007392",435.865131186316,0.0967817825682341,0.0913842416814523,1.05906424113685,0.289570523918327,0.57778557784167,"LUC7L","no","no"
"ENSG00000007402",62.9269132991333,-0.328971222105959,0.174139102760171,-1.8891289600764,0.058874550788741,0.226312553560605,"CACNA2D2","no","no"
"ENSG00000007516",8.12757112930066,0.623491882173702,0.468359386677662,1.33122533658711,0.183114876995016,0.44972084708565,"BAIAP3","no","no"
"ENSG00000007520",15.8512891863347,-0.185197660947283,0.320834889083688,-0.577236663619134,0.563779592767105,0.79997272591734,"TSR3","no","no"
"ENSG00000007541",57.0839281771389,-0.0427605504953637,0.175181157646794,-0.244093320707351,0.807158545424138,0.92628031576994,"PIGQ","no","no"
"ENSG00000007545",91.8738444473716,0.407135911988731,0.142992533801811,2.84725293806616,0.0044098308933219,0.035901424909846,"CRAMP1","no","no"
"ENSG00000007866",108.943590487319,0.255347921406581,0.155520602023796,1.64189128696602,0.100612535882077,0.316626686140521,"TEAD3","no","no"
"ENSG00000007923",5.55716108301936,-0.55781503193647,0.555811534897699,-1.00360463378857,0.315569220175938,0.604433819246664,"DNAJC11","no","no"
"ENSG00000007944",58.8896940419295,-1.3271915839941,0.323502998799699,-4.10256346592893,4.0859772423226e-05,0.000815044934126456,"MYLIP","yes","no"
"ENSG00000007952",10.2262076325223,-0.124879820755269,0.404370423828016,-0.308825308174325,0.757454416401024,0.904567948468185,"NOX1","no","no"
"ENSG00000007968",21.5101049998754,1.73317028372024,0.354534961463308,4.88857368696942,1.01569179660246e-06,3.350466291274e-05,"E2F2","yes","no"
"ENSG00000008018",717.101313552764,-0.203148561301294,0.0623614427403259,-3.25759880423562,0.00112359135592581,0.0124701139084775,"PSMB1","no","no"
"ENSG00000008056",3.82437264143785,0.730199586773166,0.669166686736242,1.09120731986017,0.275181667726017,0.561747770708634,"SYN1","no","no"
"ENSG00000008083",594.004604565902,-0.64976622430078,0.136740719116862,-4.75181225093216,2.01601527319328e-06,6.20590287577045e-05,"JARID2","no","no"
"ENSG00000008086",68.2643843209146,-0.251353474249696,0.196114373329947,-1.28166778386413,0.1999592107953,0.471708836166954,"CDKL5","no","no"
"ENSG00000008118",6.65961548527752,0.518900953103512,0.519151513731826,0.999517365120419,0.317544131249689,0.60652086746201,"CAMK1G","no","no"
"ENSG00000008128",1.77264497497302,0.331933954086681,1.06869602924155,0.310597162340214,0.756106884693565,0.903631701964718,"CDK11A","no","no"
"ENSG00000008130",20.8866277875326,-0.332729536579177,0.266632970784186,-1.24789344543773,0.212070081329661,0.486876808105715,"NADK","no","no"
"ENSG00000008226",13.8312308151039,1.32119511109651,0.510998006803541,2.58551910869675,0.00972324830211951,0.0647961922954189,"DLEC1","no","no"
"ENSG00000008256",34.593185762929,0.104020230168308,0.254720434516923,0.408370181864609,0.683001921371156,0.866438714505887,"CYTH3","no","no"
"ENSG00000008277",43.0206297643305,-0.0543423835213626,0.239025973769798,-0.227349282022793,0.820152154723683,0.930710985034909,"ADAM22","no","no"
"ENSG00000008282",198.659260107696,-0.308738171382817,0.115428990317876,-2.67470217432028,0.00747956628623527,0.0537665513546041,"SYPL1","no","no"
"ENSG00000008283",36.7857373711439,-0.804996065424952,0.211804933135407,-3.80064833008549,0.000144317997858789,0.00236934239249641,"CYB561","no","no"
"ENSG00000008294",384.093260078351,-0.0533885095128139,0.118852947791842,-0.449198025835405,0.653288811490309,0.849391585025304,"SPAG9","no","no"
"ENSG00000008300",59.7216324838702,-0.196701007412883,0.163165462575642,-1.2055309028508,0.227998415574403,0.505959359240917,"CELSR3","no","no"
"ENSG00000008311",762.115283332204,-0.636509130580311,0.132275253207432,-4.81200462782065,1.49423892955495e-06,4.75301393788613e-05,"AASS","no","no"
"ENSG00000008323",9.67607940566908,-0.810270626256905,0.376173804987505,-2.15397939865541,0.0312417875542111,0.147380816129015,"PLEKHG6","no","no"
"ENSG00000008324",161.463632341437,0.000816600584712818,0.113914116128685,0.007168563585134,0.994280362779406,1,"SS18L2","no","no"
"ENSG00000008382",19.1357928443192,-0.469322135648883,0.353590810440237,-1.32730297788156,0.184408479185476,0.451900982216382,"MPND","no","no"
"ENSG00000008394",715.03066977566,-0.124145164154336,0.102710591108055,-1.20868902432594,0.22678233993367,0.50476993892771,"MGST1","no","no"
"ENSG00000008405",103.919308653434,0.107537896818154,0.158459784739285,0.678644723612915,0.497362997976599,0.753233045651858,"CRY1","no","no"
"ENSG00000008441",2.20697666500847,-0.645816882801263,0.919673329775368,-0.702224215808243,0.482539346093431,0.742523739788207,"NFIX","no","no"
"ENSG00000008513",50.8009611042232,0.683771660530424,0.678783760287283,1.00734829047918,0.313767431186511,0.60234284424241,"ST3GAL1","no","no"
"ENSG00000008516",9.38297978168807,-0.98764399616133,0.426413918750149,-2.31616265964345,0.0205493891292336,0.110056003776019,"MMP25","no","no"
"ENSG00000008517",15.6143036581409,-0.75139524438155,0.3801625343433,-1.97651050932603,0.0480969866583713,0.198234495920699,"IL32","no","no"
"ENSG00000008735",8.73221752750002,-1.44377546641044,0.473411279050929,-3.04972764760663,0.00229048971981602,0.0217139400633756,"MAPK8IP2","no","no"
"ENSG00000008838",182.231955830847,0.0432521055192949,0.118808121194166,0.364050075740267,0.715820616205959,0.884497269455935,"MED24","no","no"
"ENSG00000008853",8.54177450238386,0.322752288850198,0.512312600754725,0.629990924241816,0.528700522207918,0.775378099957981,"RHOBTB2","no","no"
"ENSG00000008869",55.4982885207106,-0.0692040449473333,0.202076935619559,-0.342463847915927,0.732001846151534,0.892542192175869,"HEATR5B","no","no"
"ENSG00000008952",547.65635895396,-0.00503656726292864,0.0825009606363226,-0.0610485893022584,0.951320512522438,0.986601786770038,"SEC62","no","no"
"ENSG00000008988",3675.6573421046,-0.0336313669052296,0.0607298706331406,-0.553786243155222,0.579725144223714,0.810047983037885,"RPS20","no","no"
"ENSG00000009307",1571.20426393614,0.104217802700282,0.0720017742262766,1.44743381423855,0.147775460933662,0.398006678480505,"CSDE1","no","no"
"ENSG00000009335",111.409035238228,-0.136014384531152,0.15505109803957,-0.877222968756017,0.380365542751039,0.663738917691023,"UBE3C","no","no"
"ENSG00000009413",103.981355657246,0.39366202378191,0.168633636256994,2.33442172344536,0.0195736503962296,0.106527783228854,"REV3L","no","no"
"ENSG00000009694",10.5291107390962,-1.24231275645115,0.398868811654239,-3.11458986050796,0.00184200839488444,0.0183716100437158,"TENM1","no","no"
"ENSG00000009724",9.89622581098872,0.70444978304475,0.454011045342737,1.5516137553723,0.120754669847798,0.352748571647763,"MASP2","no","no"
"ENSG00000009780",67.5758627025179,-0.0728351023453439,0.169610763099713,-0.429425002365708,0.667613961799957,0.857920147016139,"FAM76A","no","no"
"ENSG00000009830",55.0736287973732,0.0554425683547803,0.225130121030556,0.24626899368679,0.805474010368133,0.925377034525542,"POMT2","no","no"
"ENSG00000009844",134.11296189504,-0.19932537639677,0.116758386687186,-1.70716110467331,0.0877921122289753,0.292088325576155,"VTA1","no","no"
