"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene","classic_threshold","volcano_treshold"
"ENSG00000000003",264.478644758531,-0.0405915741101325,0.11520960161761,-0.352328048532442,0.724592255360788,0.999111733485939,"TSPAN6","no","no"
"ENSG00000000419",189.930460711144,0.191347877180764,0.13498644776231,1.41753398472785,0.156326865524534,0.905718777132767,"DPM1","no","no"
"ENSG00000000457",14.4324679488536,0.716567696365369,0.409270345815886,1.75084196470888,0.0799731358111482,0.801077004260547,"SCYL3","no","no"
"ENSG00000001036",218.28925080645,0.141114745869118,0.120397526649836,1.17207346193693,0.24116756350422,0.98472548561127,"FUCA2","no","no"
"ENSG00000001084",53.4244534072396,0.444638357081706,0.210625339910757,2.11103923806177,0.0347689393633814,0.621146824884047,"GCLC","no","no"
"ENSG00000001167",105.092651198574,0.0927990319701768,0.162428470970514,0.571322449911029,0.567781086492167,0.999111733485939,"NFYA","no","no"
"ENSG00000001460",19.5547397317489,-0.0632820355977171,0.341091601412432,-0.185527979392255,0.852814936804877,0.999111733485939,"STPG1","no","no"
"ENSG00000001461",44.7945570204677,-0.000989586268530333,0.228583348537505,-0.00432921415694445,0.9965457976536,0.999368839610396,"NIPAL3","no","no"
"ENSG00000001497",164.644963107543,0.0523483629703302,0.124899736389671,0.419123086112927,0.675126179418119,0.999111733485939,"LAS1L","no","no"
"ENSG00000001561",27.1057248153603,0.395942815489689,0.299500512200863,1.32201047864701,0.186164661623164,0.939982203146899,"ENPP4","no","no"
"ENSG00000001617",6.77982661402763,0.092422386294322,0.58973763268092,0.156717803261383,0.875467255486926,0.999111733485939,"SEMA3F","no","no"
"ENSG00000001629",217.346724050583,-0.00534176853355493,0.119769743961619,-0.0446003168819225,0.964425890077473,0.999111733485939,"ANKIB1","no","no"
"ENSG00000001630",250.788905282446,0.0821093453909979,0.116881651120614,0.702499875761223,0.482367479170104,0.999111733485939,"CYP51A1","no","no"
"ENSG00000001631",32.2519511440846,-0.217963347433819,0.269066718242213,-0.81007175044819,0.417898939247228,0.999111733485939,"KRIT1","no","no"
"ENSG00000002016",51.2830752665746,-0.0408006158993192,0.21553841062316,-0.189296264092128,0.849860623215742,0.999111733485939,"RAD52","no","no"
"ENSG00000002330",25.9548805768835,-0.410133794034969,0.297799162417812,-1.37721607644938,0.168445452878267,0.923432102838245,"BAD","no","no"
"ENSG00000002549",168.796323230164,-0.0836847604104299,0.131741116332411,-0.635221278976225,0.525284106966317,0.999111733485939,"LAP3","no","no"
"ENSG00000002834",63.0018597696629,0.274661524415489,0.215723165098501,1.2732129360798,0.202942491408296,0.951519374319768,"LASP1","no","no"
"ENSG00000002919",31.4563272643172,-0.0706813107138242,0.273580850546534,-0.258356206483838,0.796132011663028,0.999111733485939,"SNX11","no","no"
"ENSG00000003056",25.7912968606209,0.392847259658028,0.295151960058148,1.33100000278038,0.183189010016533,0.939982203146899,"M6PR","no","no"
"ENSG00000003096",34.3120145177279,0.110320449607748,0.262543599192145,0.420198587766785,0.674340386350451,0.999111733485939,"KLHL13","no","no"
"ENSG00000003147",34.8718663584972,0.34080795819565,0.278579799110092,1.22337642314461,0.221187554112529,0.963403028763729,"ICA1","no","no"
"ENSG00000003249",7.49704724437482,-0.0761754614637689,0.564472392890189,-0.134949844178806,0.892651530008242,0.999111733485939,"DBNDD1","no","no"
"ENSG00000003393",107.866032703858,0.105426589053867,0.156282234428806,0.674591001588817,0.499935651556284,0.999111733485939,"ALS2","no","no"
"ENSG00000003400",11.4816528966803,0.202108116436511,0.444259879185746,0.454932182503046,0.649158029149615,0.999111733485939,"CASP10","no","no"
"ENSG00000003402",59.336267348207,0.0455772283074806,0.207305485603978,0.219855389618335,0.825983780147091,0.999111733485939,"CFLAR","no","no"
"ENSG00000003436",16.9715207987431,-0.47022121867838,0.391304899739047,-1.20167475283842,0.229489566598841,0.973487898089925,"TFPI","no","no"
"ENSG00000003509",170.501279080945,0.0480086018563149,0.128359914025245,0.374015534529517,0.70839275869963,0.999111733485939,"NDUFAF7","no","no"
"ENSG00000003756",343.531422754424,0.100368402850124,0.0992200081323988,1.01157422519249,0.311741674878583,0.999111733485939,"RBM5","no","no"
"ENSG00000003987",12.1445562777803,0.0303528986775055,0.45283939252816,0.0670279555584774,0.946559447922324,0.999111733485939,"MTMR7","no","no"
"ENSG00000003989",72.6586157726273,0.381397254599286,0.193512191439855,1.97092106580699,0.048732905166591,0.687382704342385,"SLC7A2","no","no"
"ENSG00000004059",213.57700438136,-0.415198577344097,0.123655192768095,-3.35771242638202,0.000785903298605131,0.0703410552365338,"ARF5","no","no"
"ENSG00000004142",177.271031521572,0.0225967555255157,0.124133869275062,0.182035375659197,0.855554963922063,0.999111733485939,"POLDIP2","no","no"
"ENSG00000004399",36.6084869972373,0.0703209957982728,0.255750029217872,0.274959873957108,0.783347066426475,0.999111733485939,"PLXND1","no","no"
"ENSG00000004455",143.370078062338,0.192086413639231,0.139955634790722,1.37248074310449,0.169913829612909,0.923432102838245,"AK2","no","no"
"ENSG00000004468",20.5517410739124,-0.47839500306412,0.343288575001946,-1.39356517490105,0.163448950976008,0.915279904448952,"CD38","no","no"
"ENSG00000004478",264.073116124628,0.0510287390846843,0.110749918849551,0.460756446729363,0.644973352233958,0.999111733485939,"FKBP4","no","no"
"ENSG00000004487",553.674117635648,0.0747596799933008,0.0883972834740486,0.845723726513027,0.397706883884866,0.999111733485939,"KDM1A","no","no"
"ENSG00000004534",491.27023203759,0.204033033597304,0.0981479515354283,2.0788312991296,0.0376328590015469,0.635752751240496,"RBM6","no","no"
"ENSG00000004660",14.0463087429939,0.155916171011843,0.401224726008845,0.388600604361573,0.697571619634525,0.999111733485939,"CAMKK1","no","no"
"ENSG00000004700",30.5104027248427,-0.195026271490568,0.276730556074381,-0.704751489163877,0.48096490250895,0.999111733485939,"RECQL","no","no"
"ENSG00000004766",36.3430088773333,0.123585649244683,0.247876866638978,0.498576776931266,0.618077568752986,0.999111733485939,"VPS50","no","no"
"ENSG00000004777",20.6138904279914,0.711755410626507,0.337759535621075,2.10728443037952,0.0350929321325481,0.624701402800333,"ARHGAP33","no","no"
"ENSG00000004779",548.19003297096,-0.189168349980178,0.0907864129364367,-2.08366366575825,0.0371907714427712,0.635752751240496,"NDUFAB1","no","no"
"ENSG00000004864",204.590382248273,0.0258631666394464,0.128933462577458,0.200593128598473,0.841016731451745,0.999111733485939,"SLC25A13","no","no"
"ENSG00000004866",16.2661922350155,-0.195026062054653,0.404507997435967,-0.48213153581846,0.629712508641026,0.999111733485939,"ST7","no","no"
"ENSG00000004897",160.850223716537,0.128418169692614,0.125464070102718,1.02354538305252,0.306050053690085,0.999111733485939,"CDC27","no","no"
"ENSG00000004961",61.0072307347562,-0.015639558305307,0.197738701336951,-0.0790920452069566,0.936959410698357,0.999111733485939,"HCCS","no","no"
"ENSG00000004975",105.72458158635,0.0845874522780588,0.167820750626879,0.504034524706212,0.614237116055625,0.999111733485939,"DVL2","no","no"
