"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene","classic_threshold","high_threshold"
"ENSG00000144802",41.7057191494833,-1.31443822391556,0.249820128136857,-5.26153850659896,1.42854962439563e-07,4.5569422422235e-06,"NFKBIZ","yes","no"
"ENSG00000144810",80.8798937340478,0.851711376945755,0.249091725060875,3.41926804970181,0.000627898393034418,0.0062663682909893,"COL8A1","no","no"
"ENSG00000144815",59.4506998740213,0.251066450190479,0.157168821801668,1.59743164905378,0.11016952232726,0.301126650627315,"NXPE3","no","no"
"ENSG00000144824",57.3768329393904,1.26778796856908,0.282203464243269,4.49246068601128,7.04049183534127e-06,0.000140526923716886,"PHLDB2","yes","no"
"ENSG00000144827",100.23594475472,-0.0725390540581073,0.136858259580873,-0.530030516830022,0.59609077256101,0.795199361646191,"ABHD10","no","no"
"ENSG00000144834",35.7196674295009,0.245830403169189,0.342968343379342,0.716772868151529,0.47351425548469,0.704676125593969,"TAGLN3","no","no"
"ENSG00000144840",45.2537922631317,-0.349339681931377,0.212306927022457,-1.6454464620197,0.0998777747606089,0.283212382027921,"RABL3","no","no"
"ENSG00000144843",7.74910914920154,-0.183876657935643,0.466227947700923,-0.394392182713158,0.693291514365282,0.856808415266616,"ADPRH","no","no"
"ENSG00000144847",35.5501791704152,0.330402436788493,0.260837624873162,1.26669776627953,0.205263379028369,0.442084222548092,"IGSF11","no","no"
"ENSG00000144848",118.167816655747,0.0070019824958742,0.125036132592322,0.0559996726602544,0.955342067932925,0.982945957153444,"ATG3","no","no"
"ENSG00000144852",2.09215454107799,-0.258332951938237,1.01117372694055,-0.255478307095517,0.798353696260002,0.915333172450122,"NR1I2","no","no"
"ENSG00000144857",37.100301404251,-1.01713144788287,0.268730140596629,-3.78495484587124,0.000153736489426116,0.00198272348367947,"BOC","yes","no"
"ENSG00000144867",85.6684386681496,0.173221907654761,0.148688320586822,1.16500009530751,0.24401895425943,0.489473810984214,"SRPRB","no","no"
"ENSG00000144868",22.6118063038399,-0.786461296534652,0.31192877739372,-2.52128483657656,0.011692716005154,0.0622787585017162,"TMEM108","no","no"
"ENSG00000144893",57.6218064060432,0.174199813040192,0.195480929517058,0.891134564740195,0.372856983692945,0.623774326953983,"MED12L","no","no"
"ENSG00000144895",167.327623262005,-0.373657761427341,0.118393490631257,-3.15606676883206,0.00159912249758057,0.0132890748663663,"EIF2A","no","no"
"ENSG00000144909",62.7607099501117,0.00891736671619768,0.152133099995317,0.0586155591154862,0.953258317609194,0.981951522879412,"OSBPL11","no","no"
"ENSG00000144935",58.868389126025,-0.131340069048314,0.163225947016558,-0.804651903995327,0.421020581250584,0.662787621115567,"TRPC1","no","no"
"ENSG00000144959",11.7490547517287,-0.406587621355011,0.407597831938337,-0.997521550645837,0.318511418589493,0.573043672997862,"NCEH1","no","no"
"ENSG00000145012",436.265348777278,0.102718688712885,0.107410443560277,0.956319379271911,0.338910902011344,0.592633879648685,"LPP","no","no"
"ENSG00000145014",30.3406327268096,0.341943117821177,0.222221876277681,1.53874642563946,0.123866213591881,0.324268599705665,"TMEM44","no","no"
"ENSG00000145022",14.7331808609778,0.252257373810623,0.397544968489466,0.634537961250306,0.525729800919483,0.745232402705477,"TCTA","no","no"
"ENSG00000145029",35.4494501956262,0.0978506152592343,0.209860045351369,0.466266054100021,0.641025073668647,0.825526064149397,"NICN1","no","no"
"ENSG00000145041",80.9489715153088,-0.175373152323024,0.158601135112064,-1.10574966691827,0.268834886137925,0.519241694868107,"DCAF1","no","no"
"ENSG00000145050",331.873513522251,0.354617379394698,0.123567858079067,2.86981893922439,0.00410706901446531,0.0278368010980427,"MANF","no","no"
"ENSG00000145087",8.12379172264242,-0.578339754246751,0.473242896111157,-1.22207804702241,0.221678113998033,0.463651830107773,"STXBP5L","no","no"
"ENSG00000145088",5.54768768183802,0.870056985779459,0.633410481899864,1.37360686417723,0.16956376477856,0.396431690515769,"EAF2","no","no"
"ENSG00000145147",661.929963688195,1.5854803584213,0.148098624814738,10.7055711044221,9.58378743230294e-27,7.24409323959072e-24,"SLIT2","yes","no"
"ENSG00000145191",102.470461874826,0.673760868891135,0.131232372734878,5.13410566958429,2.83488794988695e-07,8.45360669104368e-06,"EIF2B5","no","no"
"ENSG00000145214",33.7975527727936,0.284262626479297,0.258946570012132,1.09776556015389,0.272306873674599,0.522580306748307,"DGKQ","no","no"
"ENSG00000145216",68.2621777840929,-0.0712502651827025,0.16245877571326,-0.438574431389654,0.660969927097914,0.837214665779133,"FIP1L1","no","no"
"ENSG00000145217",2.23827445841229,0.407248208481865,0.833399151558991,0.488659254956103,0.625082954629039,0.815638491652508,"SLC26A1","no","no"
"ENSG00000145220",92.9986088621815,-0.265618276084511,0.152870720741626,-1.73753531608872,0.0822927259689267,0.249678715701534,"LYAR","no","no"
"ENSG00000145241",124.465444828588,-0.2496112645413,0.140723213972198,-1.77377461397815,0.076100438817454,0.236970469074232,"CENPC","no","no"
"ENSG00000145244",43.0545795878061,4.28152257983331,1.00796910997289,4.24767241125916,2.16002924281416e-05,0.00036815792535612,"CORIN","yes","yes"
"ENSG00000145246",30.0347927444269,0.187501391633187,0.257849163929901,0.727174712438319,0.4671189350697,0.699435760966894,"ATP10D","no","no"
"ENSG00000145247",220.946563678794,-0.202935428355252,0.112928867937684,-1.79701994770049,0.0723324530282241,0.229350288589142,"OCIAD2","no","no"
"ENSG00000145248",7.28133308329023,1.28955659789803,0.499293804355,2.58276106502847,0.00980131763728394,0.0545790862024924,"SLC10A4","no","no"
"ENSG00000145284",115.6848576376,0.547586648250406,0.273092510935836,2.00513242334596,0.0449488920443688,0.164411128543778,"SCD5","no","no"
"ENSG00000145287",3.74494467636969,1.52170403022592,0.788149385367698,1.93073046617425,0.0535163932302611,0.186188212188931,"PLAC8","no","no"
"ENSG00000145293",136.716905354315,0.404979740886648,0.122353534171638,3.30991453273872,0.000933244626611147,0.00862016816232365,"ENOPH1","no","no"
"ENSG00000145331",26.3508823074029,-0.180615040981625,0.253221967950519,-0.713267661741409,0.475680144302153,0.706509979384274,"TRMT10A","no","no"
"ENSG00000145332",78.1946621647208,0.124910734993342,0.143996301914816,0.867457936990875,0.385691149145996,0.634667548321056,"KLHL8","no","no"
"ENSG00000145335",22.7294559983335,0.893655475361495,0.277081352115842,3.22524582956372,0.00125864541588432,0.0109681957669919,"SNCA","no","no"
"ENSG00000145348",83.4790404956622,-0.00674598641285797,0.155203573151339,-0.0434654066004006,0.9653305399856,0.986670082759107,"TBCK","no","no"
"ENSG00000145349",222.895313409541,0.731376264599763,0.122064188115529,5.99173497068235,2.07614077026335e-09,1.0342036473074e-07,"CAMK2D","no","no"
"ENSG00000145354",114.524723532732,-0.0788160929634616,0.125246850850588,-0.62928602538266,0.52916181854989,0.747985870029257,"CISD2","no","no"
"ENSG00000145358",27.117059072863,0.694676199169655,0.687271541068066,1.01077399202371,0.312124613705346,0.566359086657701,"DDIT4L","no","no"
"ENSG00000145362",151.702441847993,-0.416509688556265,0.133854972129938,-3.11164898792064,0.00186045567830291,0.0148982137113294,"ANK2","no","no"
"ENSG00000145365",12.6505641977577,-0.292668576182985,0.334334432832272,-0.875376710988695,0.381368967273007,0.631438047242021,"TIFA","no","no"
"ENSG00000145375",41.0895641820085,0.225467300456185,0.207452075171616,1.08684041974353,0.277107341083291,0.527830735699902,"SPATA5","no","no"
"ENSG00000145386",192.386257859506,0.208930871255754,0.108953645103546,1.91761249526982,0.055160164562993,0.190383057559586,"CCNA2","no","no"
"ENSG00000145388",132.025990777439,-0.32640225016264,0.127587023103599,-2.55827154065351,0.010519391519076,0.0576355013657983,"METTL14","no","no"
"ENSG00000145390",97.9162388330676,0.647756429626651,0.225660903799892,2.87048584278054,0.00409841548862347,0.0277889833345238,"USP53","no","no"
"ENSG00000145391",36.5566528487601,0.875242152785024,0.217389060777281,4.02615545444453,5.66962139134059e-05,0.000842447588790224,"SETD7","no","no"
"ENSG00000145414",23.872683450026,-0.0820790818110549,0.267453427837426,-0.306891119230475,0.758926248947321,0.894241003884056,"NAF1","no","no"
"ENSG00000145416",10.5351351039357,-0.415089320205574,0.420920665984795,-0.986146211743779,0.324061369560568,0.578704829319259,"MARCHF1","no","no"
"ENSG00000145423",413.638218641858,-1.80564446690545,0.321122470798934,-5.62291533947503,1.87761432708974e-08,7.45258563389388e-07,"SFRP2","yes","no"
"ENSG00000145425",2468.92517539387,-0.564079759517957,0.0796661861774967,-7.08054177792802,1.43591966005961e-12,1.37919686685836e-10,"RPS3A","no","no"
"ENSG00000145428",41.7946642395461,-0.167761438558564,0.208571974783073,-0.804333557914701,0.421204361999227,0.662901885440781,"RNF175","no","no"
"ENSG00000145431",37.5918206978386,0.907776501470061,0.254123106515352,3.57219189517197,0.000354005853972872,0.00395526463452338,"PDGFC","no","no"
"ENSG00000145439",232.592573898494,-0.25832953902011,0.10470788316886,-2.46714508212823,0.0136195162697286,0.069442798568852,"CBR4","no","no"
"ENSG00000145451",2.06260832795759,4.74166233747172,1.43342835194177,3.30791722589308,0.000939925863462253,0.0086687592234967,"GLRA3","yes","yes"
"ENSG00000145476",27.9365562041882,0.719863924345285,0.231422911097838,3.11059920960441,0.00186708164819784,0.0149237767604227,"CYP4V2","no","no"
"ENSG00000145491",2.02858277852927,1.346830131931,0.933218391624805,1.44321001816741,0.148961318268995,0.364181200689984,"ROPN1L","no","no"
"ENSG00000145494",364.050517510593,0.202296590030102,0.0930241951984206,2.17466638220953,0.0296551258653428,0.123486075010535,"NDUFS6","no","no"
"ENSG00000145495",569.781999704033,-0.00755922896503614,0.0621579566838113,-0.121613215239505,0.90320534693171,0.961380331623571,"MARCHF6","no","no"
"ENSG00000145536",9.06410230708952,1.53075075339674,0.453054639745266,3.37873320149071,0.000728206415309324,0.00706071864481461,"ADAMTS16","yes","no"
"ENSG00000145545",45.7221274980027,-0.462942366860069,0.205043778907213,-2.25777328786727,0.0239597973990301,0.105883934372763,"SRD5A1","no","no"
"ENSG00000145555",473.932657482259,0.02528448159164,0.0938204471815293,0.26949862584558,0.787545999529672,0.91148972783592,"MYO10","no","no"
"ENSG00000145569",20.5544359920412,0.2818565253467,0.298165480144616,0.945302337514036,0.344504545392432,0.597867909733139,"OTULINL","no","no"
"ENSG00000145592",5547.53461685546,-0.594980887373884,0.0870109289836421,-6.83800178119853,8.0305399138504e-12,6.74448968127001e-10,"RPL37","no","no"
"ENSG00000145604",205.87414354454,0.035882259668931,0.112960515366855,0.31765311580244,0.750748078638715,0.889615002811224,"SKP2","no","no"
"ENSG00000145623",5.79897379864828,-0.343674728003283,0.626076292391611,-0.548934262772426,0.583050563779458,0.786868040796373,"OSMR","no","no"
"ENSG00000145626",5.91698041867705,-1.78336274362579,0.722033966360423,-2.46991530414453,0.0135145045074989,0.0691028414302556,"UGT3A1","no","no"
"ENSG00000145632",52.2802621345412,1.32339771296176,0.241597822858546,5.47768890176049,4.30916876077925e-08,1.58382450118704e-06,"PLK2","yes","no"
"ENSG00000145642",5.4977635106686,-1.02710866910253,0.691223335636179,-1.48592881077607,0.137297952008854,0.345031063265961,"SHISAL2B","no","no"
"ENSG00000145675",77.8967045702071,0.225359360523085,0.230583079865441,0.977345608596243,0.328398080762051,0.58231122831915,"PIK3R1","no","no"
"ENSG00000145681",21.404558098398,3.75957878565635,1.00898557743727,3.72609764671298,0.000194467094151109,0.00240970094926374,"HAPLN1","yes","yes"
"ENSG00000145685",43.4917725207887,-0.0530106534661054,0.218767827335598,-0.242314668074044,0.808536348920734,0.919921755627419,"LHFPL2","no","no"
"ENSG00000145687",338.328787257331,0.332007077187341,0.101697478181406,3.2646539828167,0.0010959787299971,0.00980627391713821,"SSBP2","no","no"
"ENSG00000145700",2.15156849975332,-0.236925507967114,0.878852793599752,-0.269584974517376,0.787479561098027,0.91148972783592,"ANKRD31","no","no"
"ENSG00000145703",147.303427294667,0.702430641430135,0.161720850401734,4.34347605571708,1.40245769697288e-05,0.000253185120060993,"IQGAP2","no","no"
"ENSG00000145708",3.31362860870699,2.75839930224414,0.991510470871748,2.78201731931174,0.00540221571016432,0.0342764671975207,"CRHBP","no","no"
"ENSG00000145715",105.020644282218,-0.231627536322616,0.145691855429768,-1.58984546966852,0.111869641755175,0.304168552066582,"RASA1","no","no"
