"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene","classic_threshold","high_threshold"
"ENSG00000000003",315.028464791284,-0.498683257776914,0.102851610346801,-4.84857024693559,1.24354495272365e-06,2.19604478084135e-05,"TSPAN6","no","no"
"ENSG00000000419",186.088159750777,-0.270324394770618,0.117158625559073,-2.30733668546084,0.021036057894281,0.0753077004591926,"DPM1","no","no"
"ENSG00000000457",15.8326557756093,-0.0127350999430453,0.370712209048143,-0.0343530631908361,0.972595611506707,0.986216603906871,"SCYL3","no","no"
"ENSG00000000460",5.72495403504133,-0.103353990117256,0.574613357222422,-0.179867016347916,0.857256969987789,0.923989230087942,"FIRRM","no","no"
"ENSG00000001036",191.140405664751,0.210655651440849,0.107473607316649,1.96006867825879,0.0499877635920968,0.142891490037813,"FUCA2","no","no"
"ENSG00000001084",48.6327345495054,-0.0799381117956692,0.193622561987386,-0.412855356189724,0.679712591390746,0.812987358827525,"GCLC","no","no"
"ENSG00000001167",112.196476680904,-0.0922144802624583,0.137812468171373,-0.669130170049547,0.503412445946548,0.683728870065864,"NFYA","no","no"
"ENSG00000001460",22.9777482154696,-0.450446375852903,0.285786079663588,-1.57616625828362,0.114987492400925,0.260174173886832,"STPG1","no","no"
"ENSG00000001461",41.4506172750057,-0.51492005693962,0.230180335266692,-2.23702887713246,0.0252844527495478,0.0868328528662116,"NIPAL3","no","no"
"ENSG00000001497",169.277787256589,-0.449504145085661,0.142535492621253,-3.15362957547766,0.00161253624033586,0.0100146684232724,"LAS1L","no","no"
"ENSG00000001561",29.09380150871,-0.436704820976863,0.231431962238351,-1.88696849282686,0.0591645635556807,0.161676776365319,"ENPP4","no","no"
"ENSG00000001617",9.70158062315452,0.665648060202805,0.440312477673046,1.51176288194377,0.130594195229037,0.28318968424366,"SEMA3F","no","no"
"ENSG00000001629",200.107989590114,0.117098605047897,0.124120170779089,0.943429293666632,0.345461365450942,0.541892232121414,"ANKIB1","no","no"
