"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene","classic_threshold","volcano_treshold"
"ENSG00000183161",70.7628015951281,-0.055966098917775,0.213474216316781,-0.262167955846832,0.793191957095163,0.943063673238032,"FANCF","no","no"
"ENSG00000183166",4.09732354678482,-1.02527845777081,0.735006621794045,-1.39492411002809,0.163038725752023,0.543200967758108,"CALN1","no","no"
"ENSG00000183172",42.7991365511559,0.336752831921585,0.253884168829833,1.32640342827873,0.184706103844309,0.572570131876274,"SMDT1","no","no"
"ENSG00000183186",21.9454820253415,0.734598697400423,0.30987881295009,2.37059994649824,0.01775924165821,0.171578824289466,"C2CD4C","no","no"
"ENSG00000183196",22.0476422489417,-0.172198213203066,0.286048161020095,-0.601990282297146,0.547180605989993,0.851622526919038,"CHST6","no","no"
"ENSG00000183207",220.298003763528,-0.060764612055872,0.126782937308408,-0.479280677241751,0.631738966578113,0.888060477413724,"RUVBL2","no","no"
"ENSG00000183208",7.42953387179779,-0.50442051158245,0.438408018016896,-1.15057318947805,0.24990786807388,0.649835187351095,"GDPGP1","no","no"
"ENSG00000183230",9.50406317763026,0.788136069427276,0.35340563594256,2.23011743240952,0.0257396478137665,0.214534613835091,"CTNNA3","no","no"
"ENSG00000183239",4.64068575252332,0.591195324093601,0.63779154647854,0.926941298231041,0.353957013383271,0.738246277331625,NA,"no","no"
"ENSG00000183248",29.7339290995212,-0.0729631063261609,0.258686734406292,-0.282051982656232,0.777903651252557,0.938094895769504,"PRR36","no","no"
"ENSG00000183255",400.995168334499,0.244593849272077,0.0864291693202106,2.82999190199183,0.00465491823175178,0.0760515937187142,"PTTG1IP","no","no"
"ENSG00000183258",91.3986643005058,-0.133993740658935,0.18971196505553,-0.706300947437416,0.480001004371347,0.819426668425439,"DDX41","no","no"
"ENSG00000183273",6.98807440440435,-0.369802682389587,0.837963760371063,-0.441311068423571,0.658987814210107,0.897331593359268,"CCDC60","no","no"
"ENSG00000183283",140.374832837307,0.29143300585031,0.127196104492044,2.29121015155413,0.0219512621157952,0.195241932046851,"DAZAP2","no","no"
"ENSG00000183287",118.914848690806,0.032594162731439,0.268821026946957,0.121248561176988,0.903494161555412,0.975430879298233,"CCBE1","no","no"
"ENSG00000183291",261.977972522143,0.144188115507485,0.0951217396995577,1.51582714911337,0.129563065206163,0.490460374091562,"SELENOF","no","no"
"ENSG00000183307",25.0743642486608,0.100525165519319,0.257871631910132,0.389826382897179,0.696664933372604,0.912930347629595,"TMEM121B","no","no"
"ENSG00000183337",32.9880998495048,-0.0422278779309894,0.333027215409518,-0.126800081125689,0.899098631527735,0.974248262128442,"BCOR","no","no"
"ENSG00000183340",29.7080224798771,-0.431989750101462,0.217775625056426,-1.98364601175881,0.047295316034496,0.299497687074639,"JRKL","no","no"
"ENSG00000183354",137.365892921704,-0.0125983260550661,0.132273661589321,-0.0952444039402267,0.924120701029472,0.98110953946659,"KIAA2026","no","no"
"ENSG00000183379",4.73054602976368,1.44124304165946,0.730967953461825,1.97169114573876,0.0486448750355303,0.303959466049541,"SYNDIG1L","no","no"
"ENSG00000183386",69.4710695840518,0.00114494830071228,0.15570958668743,0.00735310089166594,0.994133127192999,0.998392480779944,"FHL3","no","no"
"ENSG00000183401",5.41827337447911,-0.0294553920444071,0.573569917243153,-0.0513544925542531,0.95904304657286,0.989227091453562,"CCDC159","no","no"
"ENSG00000183421",3.64794084382304,-0.085607622966593,0.776012392732349,-0.110317339991398,0.912157705872064,0.977128725407393,"RIPK4","no","no"
"ENSG00000183431",369.550507717861,-0.0578663656027349,0.0967422196342036,-0.598150071618534,0.54973980257391,0.852987158464107,"SF3A3","no","no"
"ENSG00000183439",17.2830678590706,-0.833507182278882,0.291507878820747,-2.85929555540905,0.00424582999300562,0.0710873250257513,"TRIM61","no","no"
"ENSG00000183454",13.7105092763886,0.166461445508836,0.574235152441474,0.289883760687747,0.771905165562132,0.935040684038133,"GRIN2A","no","no"
"ENSG00000183475",57.1199224720526,-0.0673343032216542,0.164791431925707,-0.408603180607171,0.682830896153394,0.906553810891697,"ASB7","no","no"
"ENSG00000183486",6.25547975629593,-0.248133658892753,0.54049196871845,-0.45908852166869,0.646170599031624,0.892712054156945,"MX2","no","no"
"ENSG00000183495",141.197058065683,-0.226187677565555,0.135146389319339,-1.67364943084861,0.094199517673425,0.426768912064318,"EP400","no","no"
"ENSG00000183496",75.8328121335069,-0.0826176642684368,0.177399000462159,-0.465716627789343,0.641418348756048,0.890080431750959,"MEX3B","no","no"
"ENSG00000183513",146.386915771997,-0.136330173614281,0.146879879112925,-0.928174603884766,0.353317005733527,0.73761823778515,"COA5","no","no"
"ENSG00000183520",95.2916930405184,-0.201436162201463,0.137477946986017,-1.46522527152629,0.142859466909222,0.51180700249046,"UTP11","no","no"
"ENSG00000183527",74.8223721272586,-0.165372358801386,0.179849519929678,-0.91950403240469,0.35783199743458,0.741483891505613,"PSMG1","no","no"
"ENSG00000183530",222.779182696208,-0.271276115020419,0.116306933527998,-2.33241567627708,0.019678834213481,0.182709761167944,"PRR14L","no","no"
"ENSG00000183570",6.93010408724668,-0.09496430165854,0.534138978843415,-0.177789499399891,0.858888294233998,0.962782877908983,"PCBP3","no","no"
"ENSG00000183576",92.9848230340334,-0.0548567716343659,0.144131932386486,-0.38060109738395,0.703499266882557,0.913801963198013,"SETD3","no","no"
"ENSG00000183579",78.7039263299651,0.0882779063096934,0.188406134679181,0.468551124728573,0.639390519616587,0.890080431750959,"ZNRF3","no","no"
"ENSG00000183580",64.7626946609712,-0.136120235331521,0.171521728584853,-0.793603448697642,0.427426324135679,0.789687572393176,"FBXL7","no","no"
"ENSG00000183597",4.39323608090658,-0.276407353645545,0.713872964612864,-0.387194034999548,0.698612565801075,0.913237066831866,"TANGO2","no","no"
"ENSG00000183605",33.0820321817634,0.00438755981033119,0.218659525784071,0.0200657153837604,0.983990949796183,0.996627899672257,"SFXN4","no","no"
"ENSG00000183615",15.0464601327414,-0.527885012444445,0.370450271853979,-1.4249821164999,0.154162370663196,0.531946196125627,"FAM167B","no","no"
"ENSG00000183617",67.848016123061,-0.0514868787844535,0.180148267015109,-0.285802798092614,0.775029164915366,0.936125818864323,"MRPL54","no","no"
"ENSG00000183621",12.4969478723895,0.116261663462636,0.339229119727051,0.342723123404566,0.731806765190774,0.922097708738767,"ZNF438","no","no"
"ENSG00000183624",113.685848137923,0.422268447123019,0.134083684956241,3.14929029032002,0.00163667528653701,0.0358941084608789,"HMCES","no","no"
"ENSG00000183647",23.0782187038737,0.0162448996049643,0.263524679477537,0.0616446992257854,0.950845779773096,0.987494970280869,"ZNF530","no","no"
"ENSG00000183648",412.405450061688,0.0217988703737486,0.0873644655354267,0.249516439437371,0.802961326128442,0.946751166931003,"NDUFB1","no","no"
