"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene","classic_threshold","high_threshold"
"ENSG00000235236",9.95267708542967,-0.166135142271983,0.438399145835582,-0.37895863586899,0.704718580653853,0.969820042655925,NA,"no","no"
"ENSG00000235244",34.1890682224635,-0.076257861994795,0.284207392107472,-0.268317658556742,0.788454814860322,0.97771445214552,"DANT2","no","no"
"ENSG00000235257",5.84594858841892,-0.354878323658863,0.518412296170612,-0.684548430429341,0.493628918421515,0.926151450418522,"ITGA9-AS1","no","no"
"ENSG00000235299",10.7425377822998,-0.877583599337518,0.382253894639594,-2.29581336290882,0.0216865550565113,0.413049367346694,"MRPL53P1","no","no"
"ENSG00000235363",24.4298251163856,0.0919355425735862,0.288588715126114,0.31856943031681,0.750053037603757,0.973516737522757,NA,"no","no"
"ENSG00000235381",7.12191631068372,-1.34728974629366,0.707948872148202,-1.90308904964484,0.0570289265612349,0.578476117100262,NA,"no","no"
"ENSG00000235437",29.0870489183742,-0.155257790660255,0.233822126059999,-0.663999567861323,0.506690587668053,0.927983942607224,"LINC01278","no","no"
"ENSG00000235447",4.83340525798402,0.970461251478728,0.58947724854189,1.64630823985018,0.0997003139013717,0.678107527964075,"TRAPPC13P1","no","no"
"ENSG00000235449",6.5887678361937,-0.278634625295591,0.53631775518928,-0.519532725887946,0.603389297711845,0.951495884749401,NA,"no","no"
"ENSG00000235453",48.6936120557134,-0.160415974093682,0.183032390589704,-0.876434895358384,0.380793654981988,0.888608267144542,"SMIM27","no","no"
"ENSG00000235494",7.45037120027559,0.235495756996841,0.630534528969587,0.373485901528162,0.708786836421749,0.969820042655925,NA,"no","no"
"ENSG00000235501",24.9027273829535,0.509605086693523,0.250390901243701,2.03523803845226,0.0418269273426594,0.52712507981702,NA,"no","no"
"ENSG00000235552",29.1125817771571,0.229771699794309,0.274766646078003,0.836243055967863,0.403018180904169,0.895884774234963,"RPL6P27","no","no"
"ENSG00000235590",6.05467874291449,0.165431866093964,0.64332923849575,0.257149615150062,0.797063277609092,0.979958207750095,"GNAS-AS1","no","no"
"ENSG00000235609",21.1761458266323,0.00297090732418519,0.250221022694072,0.0118731323699269,0.990526833568244,0.998876789860455,NA,"no","no"
"ENSG00000235613",8.52618403656767,-0.488870179375911,0.500446354514718,-0.9768682996002,0.328634357495791,0.862153827088842,"NSRP1P1","no","no"
"ENSG00000235652",14.0796626678689,-0.406874847423078,0.356311273440565,-1.14190843162011,0.25349208352944,0.821368920421952,"EPM2A-DT","no","no"
"ENSG00000235655",41.4976289935629,-0.329826459116272,0.234781737814401,-1.40482161085716,0.160074331134602,0.751412178216298,NA,"no","no"
"ENSG00000235672",6.3272508758697,-0.539534032895096,0.543329854616556,-0.993013780322935,0.320703238969896,0.859830261781016,NA,"no","no"
"ENSG00000235688",28.6251350965839,-0.405568562059419,0.382525280269563,-1.0602398925729,0.289035476652872,0.842148863085911,NA,"no","no"
"ENSG00000235706",53.3210140815927,-0.226424283550961,0.240281703473248,-0.942328443148275,0.346024510212287,0.872236827639492,"DICER1-AS1","no","no"
"ENSG00000235750",7.49708558156331,-0.240504752346294,0.946038040446722,-0.254223130639363,0.799323181825257,0.980238072922235,"KIAA0040","no","no"
"ENSG00000235823",50.7174641490167,0.55573500034088,0.187142199016114,2.96958678086832,0.00298200572288834,0.171201489053561,"OLMALINC","no","no"
"ENSG00000235859",118.048548127277,0.0634429086733695,0.384804150438629,0.164870645498632,0.869045797675499,0.989654796182466,NA,"no","no"
"ENSG00000235865",12.6860743317348,0.475562800250477,0.413839586700049,1.14914767831325,0.250495091227124,0.819669599543503,"GSN-AS1","no","no"
"ENSG00000235903",6.33081893009414,-0.132319745336757,0.465429667565068,-0.284295898087026,0.7761836293681,0.976351750349605,"CPB2-AS1","no","no"
"ENSG00000235954",54.5892977361305,-0.205830885517549,0.20144643916,-1.02176482431674,0.306892221600914,0.853602632813026,"TTC28-AS1","no","no"
"ENSG00000235961",10.3985505721299,-0.320257779847595,0.412972128684235,-0.77549490051051,0.438047277608466,0.9089822037409,"PNMA6A","no","no"
"ENSG00000236058",9.98985548235768,-0.214838187588952,0.452461122923286,-0.474821319897968,0.634914335565375,0.957065708684592,"RPL17P36","no","no"
"ENSG00000236088",15.9660849964453,-0.837056420648746,0.362423596603435,-2.30960795183724,0.020909868969769,0.409710087074786,"COX10-DT","no","no"
"ENSG00000236106",5.05881647468219,-0.182331880679455,0.666426715523071,-0.273596295635214,0.784394881071963,0.976453857127084,"LOC112268411","no","no"
"ENSG00000236144",29.9889823819343,-0.448021086777944,0.296913289313063,-1.50892904731372,0.131316915810181,0.724117251446886,"TMEM147-AS1","no","no"
"ENSG00000236154",7.83264093017614,-0.0713787303465756,0.720323530268192,-0.0990925984605831,0.921064748737559,0.992938339422755,"LOC101929021","no","no"
"ENSG00000236200",12.2373280976148,-0.457497025247469,0.380190577105657,-1.20333604459725,0.228846306064108,0.807169906359545,NA,"no","no"
"ENSG00000236255",20.2803837660928,-0.359836302679359,0.268011757995244,-1.34261386653695,0.179397037956468,0.773892416985368,NA,"no","no"
"ENSG00000236274",8.83701039132458,-0.454008744954688,0.509326186329304,-0.891390934023466,0.372719479704933,0.887036755606196,NA,"no","no"
"ENSG00000236287",172.386812113286,0.0294321289854416,0.137143616487171,0.214608085591755,0.83007288942668,0.982800670728672,"ZBED5","no","no"
"ENSG00000236308",5.7242547391146,0.91245954976635,0.670127500978814,1.36162080862758,0.173317584789884,0.766880677744098,NA,"no","no"
"ENSG00000236330",22.1538852822065,-0.448507923510135,0.954412377245265,-0.469930958779758,0.638404344910099,0.957675162993633,"RPL5P9","no","no"
"ENSG00000236404",5.82595197851608,-0.173061533708396,0.669134455829456,-0.258634915898734,0.795916940625181,0.979677477973022,"VLDLR-AS1","no","no"
"ENSG00000236432",8.21010520422739,-0.238838645855361,0.418204984917547,-0.571104253820527,0.567928975264888,0.944004811081806,"MFF-DT","no","no"
"ENSG00000236526",15.7169778873205,-0.353804026360937,0.341531681137888,-1.03593325568557,0.300233281618819,0.847723915960427,NA,"no","no"
"ENSG00000236540",8.70581678896848,0.62960947337869,0.499790894187358,1.25974578709044,0.207761082286582,0.793667814616676,NA,"no","no"
"ENSG00000236552",23.3512406454338,-0.0378437502093369,0.32979357411893,-0.114749810727633,0.908643431405986,0.992938339422755,"RPL13AP5","no","no"
"ENSG00000236577",8.55110274695767,-0.754065158398768,0.464456775502402,-1.62354216403259,0.104473557588726,0.684920395639249,"SNRPGP14","no","no"
"ENSG00000236609",12.4711160684246,-0.00152746368585479,0.380148644115141,-0.0040180695354319,0.996794052980055,0.999187626914426,"ZNF853","no","no"
"ENSG00000236682",15.637589301655,-0.208557229753056,0.361141663212338,-0.577494238404811,0.563605629647362,0.943129055509899,NA,"no","no"
"ENSG00000236709",8.44866493780129,-0.408339317429551,0.455374342548113,-0.896711297225551,0.369872990764463,0.886581117618674,"DAPK1-IT1","no","no"
"ENSG00000236753",10.0397436768039,-1.37471611632296,0.542718914131782,-2.53301678000697,0.0113085539268467,0.320649318493303,"MKLN1-AS","no","no"
"ENSG00000236778",7.90483547354729,0.435246418274137,0.503851147494566,0.863839291501923,0.387676180144552,0.892045256341191,"INTS6-AS1","no","no"
"ENSG00000236801",12.858419177519,0.475433476447165,0.399663224330263,1.18958524954072,0.234209446210495,0.807822925075846,"RPL24P8","no","no"
"ENSG00000236804",5.63998618477585,0.274806676896701,0.578775749663641,0.474806826402811,0.634924666930069,0.957065708684592,"RPS3AP12","no","no"
"ENSG00000236810",10.6438940740423,0.439963392540565,0.488963886460828,0.899787090054986,0.368233565940841,0.88569043002847,"ELOA-AS1","no","no"
"ENSG00000236859",21.5193861652487,0.0838203868993107,0.275621437544476,0.304114177932132,0.761040905666221,0.974749505251911,"NIFK-AS1","no","no"
"ENSG00000236901",28.7355371429366,-0.0130141983531995,0.296087814842874,-0.0439538464631036,0.964941193471218,0.997392934576005,"MIR600HG","no","no"
"ENSG00000236924",5.11420038171264,0.225838121649189,0.584229785524067,0.38655701445726,0.699084186095422,0.968705152981449,NA,"no","no"
"ENSG00000236986",5.03398964532617,-0.697475472077512,0.72772534457913,-0.958432294921495,0.337844816858573,0.867048020602272,NA,"no","no"
"ENSG00000237036",32.407690608532,0.0282935661641474,0.228874272291108,0.123620561983308,0.901615711258854,0.991855120873986,"ZEB1-AS1","no","no"
"ENSG00000237082",11.6848473177527,-0.322841304642521,0.364672021123359,-0.885292224086784,0.375999042774656,0.88814512477819,NA,"no","no"
"ENSG00000237149",22.8697739401772,0.711365386486085,0.328224317896363,2.16731469211462,0.0302108669794895,0.473563826102087,"ZNF503-AS2","no","no"
"ENSG00000237187",33.3196245173344,0.180671649663494,0.209118533743005,0.863967657144773,0.387605657996509,0.892045256341191,"NR2F1-AS1","no","no"
"ENSG00000237190",135.819899952646,-0.122958137786928,0.132746088919651,-0.926265615715066,0.354307960299504,0.879356726150685,"CDKN2AIPNL","no","no"
"ENSG00000237289",9.32476173320184,0.300357638456741,0.721832266134442,0.416104478212393,0.677333553174595,0.965217609840529,"CKMT1B","no","no"
"ENSG00000237298",4.99949154049373,-0.0919140021940597,0.577305218552313,-0.159212145049631,0.873501735548305,0.990038458261055,"TTN-AS1","no","no"
"ENSG00000237310",13.8528884824408,0.221408575438182,0.382290349515642,0.57916339169614,0.56247892971336,0.943129055509899,"LINC03011","no","no"
"ENSG00000237359",5.21143284619019,-0.688921082487727,0.603774295486874,-1.14102419999876,0.253859852530135,0.82200091183912,NA,"no","no"
"ENSG00000237429",4.89478750985686,-0.327758301448743,0.688290064018514,-0.476192115189283,0.633937516322463,0.957065708684592,NA,"no","no"
"ENSG00000237440",38.6423009690902,-0.237013093586373,0.235117289588324,-1.00806322666176,0.313424109975798,0.856696661103517,"ZNF737","no","no"
"ENSG00000237489",4.9481823963276,-0.93957848275065,0.830220838337289,-1.13172115100408,0.257751686345829,0.823590452934654,"C10orf143","no","no"
"ENSG00000237499",9.7828293790213,-0.931160624420665,0.668501948250588,-1.39290637350786,0.163648104860772,0.757986291803661,"WAKMAR2","no","no"
"ENSG00000237515",55.6797467061768,0.0216806670651527,0.26789795037459,0.0809288276929239,0.935498553968736,0.99364588146972,"SHISA9","no","no"
"ENSG00000237594",5.70439034388012,-0.411817568959105,0.660887844804598,-0.623127770008942,0.533200562201733,0.933452257908945,"TIAM1-AS1","no","no"
"ENSG00000237638",22.058298421712,-0.0526088582162141,0.28420299038091,-0.18511015012792,0.853142640539793,0.987768767281916,"LINC02245","no","no"
"ENSG00000237686",5.05376908682964,-0.694798753990962,0.561538716610459,-1.23731228753893,0.215971167837798,0.796965323468553,"SCIRT","no","no"
"ENSG00000237765",87.3856782091533,0.079722679230252,0.183311839446765,0.434901965256882,0.663633588045964,0.961246302460188,"FAM200B","no","no"
"ENSG00000237877",25.7455991166749,-0.675856956783064,0.347286636975367,-1.94610700448864,0.0516418873818902,0.560376817555685,NA,"no","no"
"ENSG00000237886",8.13468934659458,-0.374865840193176,0.524452726391398,-0.714775272067923,0.474747917267586,0.917001841029956,NA,"no","no"
"ENSG00000237887",13.4962960656864,0.453050687385462,0.386633911849659,1.171782074723,0.241284561208881,0.813690412053578,NA,"no","no"
