"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene","classic_threshold","volcano_treshold"
"ENSG00000000003",519.148492298092,0.121527958927688,0.149446527444839,0.813186903740834,0.416110906861839,0.705813297471785,"TSPAN6","no","no"
"ENSG00000000419",193.030099681656,-0.014256275084507,0.115327488456115,-0.12361558614824,0.901619651181707,0.96549160478125,"DPM1","no","no"
"ENSG00000000457",25.2657738593174,0.286747138475641,0.312370187249399,0.917972169497402,0.358633436259368,0.666547645335583,"SCYL3","no","no"
"ENSG00000001036",197.154126703806,0.245059534665283,0.11104116891639,2.20692502660706,0.0273192976587639,0.176641634038343,"FUCA2","no","no"
"ENSG00000001084",68.1209258862737,-0.00353372197632257,0.162860409506497,-0.0216978576133421,0.982688972748494,0.995288591474279,"GCLC","no","no"
"ENSG00000001167",128.844634938292,0.199726671119152,0.117522672816571,1.69947352568202,0.0892299986891934,0.338148551126097,"NFYA","no","no"
"ENSG00000001460",29.6343928113889,0.188651899533089,0.229961254936194,0.820363846011507,0.412008719430852,0.702987006788093,"STPG1","no","no"
"ENSG00000001461",49.6048141047584,-0.197876721971464,0.212127313946646,-0.932820570297861,0.35091261857342,0.661316623335841,"NIPAL3","no","no"
"ENSG00000001497",161.89117987822,-0.271899655974925,0.106167627602257,-2.56104108300848,0.0104359014597248,0.103547145439927,"LAS1L","no","no"
"ENSG00000001561",45.2159949645532,0.0551155101536986,0.249532153152051,0.220875384023614,0.82518946477576,0.931896311263088,"ENPP4","no","no"
"ENSG00000001629",231.015813550476,-0.0767339182337407,0.104568157807627,-0.73381725223569,0.46306012440979,0.740301201906385,"ANKIB1","no","no"
"ENSG00000001630",332.239661020382,0.468295744050626,0.123393839720989,3.79513065732868,0.00014756572308574,0.0070624043666997,"CYP51A1","no","no"
"ENSG00000001631",36.4351717284267,-0.284554792756431,0.251299304895386,-1.13233418164403,0.257493964663652,0.575691091017041,"KRIT1","no","no"
"ENSG00000002016",59.6064944073271,-0.827907932813057,0.213879234674357,-3.87091310698578,0.000108428439821172,0.00592677596951086,"RAD52","no","no"
"ENSG00000002330",45.5776148063647,0.0389297055317594,0.181520314967612,0.214464731061675,0.830184667621539,0.934358237397094,"BAD","no","no"
"ENSG00000002549",149.809037343743,0.210568111715182,0.125890234515753,1.67263261145831,0.0943996428545058,0.348036503194992,"LAP3","no","no"
"ENSG00000002834",78.0269887436232,0.050087310958145,0.174997282404319,0.286217650182829,0.774711426082771,0.910275038916131,"LASP1","no","no"
"ENSG00000002919",37.7634239715273,0.240507408316609,0.233792009060944,1.02872381858832,0.303609474003498,0.620050797700999,"SNX11","no","no"
"ENSG00000003056",18.2593844659639,0.232736605318054,0.342642596097305,0.679240141094309,0.496985717064438,0.762105033801353,"M6PR","no","no"
"ENSG00000003096",69.1694485936855,-0.0518782894059173,0.154039056675846,-0.336786595071717,0.736277778942493,0.894521246812055,"KLHL13","no","no"
"ENSG00000003147",23.0197523274962,-0.383080973898149,0.315655013033753,-1.21360649468661,0.224898025773318,0.538683156501231,"ICA1","no","no"
"ENSG00000003393",227.005817491088,0.114406378498674,0.111771763647256,1.02357138122766,0.306037768443038,0.622653113462373,"ALS2","no","no"
"ENSG00000003402",129.030919665957,0.060513504786366,0.115729214349451,0.522888754810361,0.60105167052002,0.825383416068373,"CFLAR","no","no"
"ENSG00000003436",50.8686166136579,-0.157763693634027,0.250012402326426,-0.631023469899882,0.52802517867264,0.778276187271916,"TFPI","no","no"
"ENSG00000003509",97.1795108663435,0.0996296532478451,0.169766159768057,0.586864033350135,0.557295027068459,0.799100633730673,"NDUFAF7","no","no"
"ENSG00000003756",483.692813001156,-0.171892949209512,0.079378108695954,-2.16549565155202,0.0303497480487352,0.187829452609103,"RBM5","no","no"
"ENSG00000003989",60.8969085938369,0.0994509382174671,0.180250559042709,0.551737197075226,0.581128421095416,0.813501363361846,"SLC7A2","no","no"
"ENSG00000004059",178.916239907662,0.522091393047388,0.12514815809656,4.17178647283453,3.0222078415508e-05,0.00245059025244689,"ARF5","no","no"
"ENSG00000004142",180.553114020964,-0.00247303406129962,0.102325522591352,-0.0241683013061752,0.980718362634454,0.994613336342281,"POLDIP2","no","no"
"ENSG00000004399",48.8994959384728,0.180026587759034,0.167967806051919,1.07179222013168,0.283813368262962,0.602881832236591,"PLXND1","no","no"
"ENSG00000004455",121.883290086509,-0.0291751617152017,0.124989998987048,-0.233419969210697,0.815435308210782,0.927898690867362,"AK2","no","no"
"ENSG00000004478",148.90945112215,-0.145298353233652,0.200639926188124,-0.724174674473399,0.468958504489076,0.744312402005057,"FKBP4","no","no"
"ENSG00000004487",675.512161638867,-0.269250270696584,0.0727527798858772,-3.7008932321066,0.000214841864915143,0.00922990804919652,"KDM1A","no","no"
"ENSG00000004534",551.360070982823,-0.330842323069977,0.106473517035757,-3.10727336036877,0.00188821707353927,0.0365812181145804,"RBM6","no","no"
"ENSG00000004660",13.5764594705969,0.0217634264348328,0.351921622328053,0.0618416859153527,0.950688906438198,0.985128857885748,"CAMKK1","no","no"
"ENSG00000004700",28.9145931867814,0.112777764663102,0.246864338576904,0.456841054132125,0.6477852949459,0.850196500302026,"RECQL","no","no"
"ENSG00000004766",46.1825622062032,-0.0902772267547763,0.181624520021121,-0.497054179382156,0.619150845382413,0.836096057225351,"VPS50","no","no"
"ENSG00000004777",25.8267685347984,0.139256423066702,0.272120814404194,0.511744841612367,0.608829598452611,0.828712283279039,"ARHGAP33","no","no"
