"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene","classic_threshold","volcano_treshold"
"ENSG00000000003",519.148492298092,-0.383233204100993,0.14838655221571,-2.58266802738219,0.00980396087783455,0.0629405452341439,"TSPAN6","no","no"
"ENSG00000000419",193.030099681656,-0.205978502045818,0.111056089289034,-1.85472497153883,0.063635510911545,0.224248277826585,"DPM1","no","no"
"ENSG00000000457",25.2657738593174,-0.137936864401698,0.310158170166786,-0.444730713775888,0.656514370613622,0.836578037232564,"SCYL3","no","no"
"ENSG00000000460",4.92577617779282,-0.383567950925736,0.615274951277464,-0.623409014342861,0.533015775774972,0.760390552769193,"FIRRM","no","no"
"ENSG00000001036",197.154126703806,0.120419804970116,0.112074978450679,1.07445753400799,0.282617667986396,0.550858392414778,"FUCA2","no","no"
"ENSG00000001084",68.1209258862737,-0.153716546838908,0.156237820158837,-0.983862592825697,0.325183078357373,0.591615261675746,"GCLC","no","no"
"ENSG00000001167",128.844634938292,0.0966347683851447,0.118116265046794,0.818132611515113,0.413281469244146,0.670480722453176,"NFYA","no","no"
"ENSG00000001460",29.6343928113889,-0.0981387550701986,0.22621760450826,-0.433824570300475,0.664415837913247,0.841242675603013,"STPG1","no","no"
"ENSG00000001461",49.6048141047584,0.194111477422335,0.207677691565609,0.934676594096345,0.349954992714933,0.616196032678169,"NIPAL3","no","no"
"ENSG00000001497",161.89117987822,-0.101329958299303,0.0986754842826594,-1.02690104878574,0.304467060417658,0.571787326594232,"LAS1L","no","no"
"ENSG00000001561",45.2159949645532,-0.151148464557266,0.244179956161385,-0.619004388948976,0.535913467556056,0.762428855751289,"ENPP4","no","no"
"ENSG00000001617",6.4858225288412,0.678644381472953,0.503742236038094,1.3472056399528,0.17791401202287,0.423001412803777,"SEMA3F","no","no"
"ENSG00000001626",3.21841030326781,0.65873459289924,1.06659999354351,0.617602284724155,0.536837538172569,0.762925642577521,"CFTR","no","no"
"ENSG00000001629",231.015813550476,-0.376348274027722,0.0991466968351868,-3.79587304510338,0.000147124778682845,0.00258764579880905,"ANKIB1","no","no"
"ENSG00000001630",332.239661020382,0.525004715447014,0.126419476459267,4.15287841835174,3.2831919663957e-05,0.000755519842957225,"CYP51A1","no","no"
"ENSG00000001631",36.4351717284267,-0.201723436327816,0.235258241251638,-0.857455344622964,0.391193283861245,0.653350735520576,"KRIT1","no","no"
"ENSG00000002016",59.6064944073271,0.815789717416757,0.20923089968852,3.89899254188179,9.65937494888392e-05,0.00183703962165,"RAD52","no","no"
"ENSG00000002330",45.5776148063647,0.47039947282473,0.186648427285741,2.52024343127516,0.0117273698718103,0.0707388811628711,"BAD","no","no"
"ENSG00000002549",149.809037343743,-0.38599372461572,0.121571783865914,-3.1750272336338,0.0014982243926931,0.0157059535420693,"LAP3","no","no"
"ENSG00000002834",78.0269887436232,-0.336272177813723,0.16775782790488,-2.0045096077686,0.0450154987658377,0.177290244071235,"LASP1","no","no"
"ENSG00000002919",37.7634239715273,-0.245077789507639,0.228707965662888,-1.0715752238769,0.283910866640963,0.552074350555966,"SNX11","no","no"
"ENSG00000003056",18.2593844659639,-0.59071720477759,0.321865140710588,-1.83529413428696,0.0664621197244492,0.230582456092773,"M6PR","no","no"
"ENSG00000003096",69.1694485936855,-0.0275583979645061,0.148908834216418,-0.185068925625016,0.85317497431607,0.935687461042627,"KLHL13","no","no"
"ENSG00000003147",23.0197523274962,-0.530282557110565,0.275714632891147,-1.92330218947763,0.0544421097875963,0.202267022873737,"ICA1","no","no"
"ENSG00000003249",5.44137140905294,-0.32490963467232,0.58927762619736,-0.551369371969846,0.581380492071423,0.792382474452189,"DBNDD1","no","no"
"ENSG00000003393",227.005817491088,0.390462057229139,0.113359022471085,3.44447269143254,0.000572174431835932,0.00739204082547476,"ALS2","no","no"
"ENSG00000003400",4.65059192390212,-0.136501921343668,0.74763112299468,-0.182579238805497,0.85512817553736,0.936285439288973,"CASP10","no","no"
"ENSG00000003402",129.030919665957,0.319272560630066,0.117043019483686,2.72782231728538,0.00637539388475615,0.0461802696440062,"CFLAR","no","no"
"ENSG00000003436",50.8686166136579,1.30314442428519,0.262008962723766,4.97366353707175,6.56992997854591e-07,2.85992701927203e-05,"TFPI","yes","no"
"ENSG00000003509",97.1795108663435,-0.193560871378839,0.164993542051751,-1.17314210587787,0.240738823820656,0.503774597768837,"NDUFAF7","no","no"
"ENSG00000003756",483.692813001156,0.257631158165177,0.0785665626827184,3.27914508880309,0.00104122088548689,0.0119015116677353,"RBM5","no","no"
"ENSG00000003987",9.04972683172474,-0.384887166867224,0.483721248463231,-0.79567967727281,0.426218242064121,0.679912271859467,"MTMR7","no","no"
"ENSG00000003989",60.8969085938369,0.0929909294637329,0.179544357011176,0.517927330113441,0.604508972709521,0.8060565717895,"SLC7A2","no","no"
"ENSG00000004059",178.916239907662,-0.263792121311732,0.125186373334637,-2.10719517056849,0.0351006653901894,0.150660785354604,"ARF5","no","no"
"ENSG00000004139",8.23726128263782,0.946206795975471,0.456157913274818,2.07429657239207,0.03805177595563,0.158846398774821,"SARM1","no","no"
"ENSG00000004142",180.553114020964,-0.0110785174232704,0.0996605536949319,-0.11116251126983,0.911487479009724,0.964087492141023,"POLDIP2","no","no"
"ENSG00000004399",48.8994959384728,1.00979509585425,0.189202997595864,5.33709882340852,9.44455696585331e-08,5.40166613911997e-06,"PLXND1","yes","no"
"ENSG00000004455",121.883290086509,0.152087658098407,0.123407871855503,1.2323983536195,0.217800315629238,0.477831267846253,"AK2","no","no"
"ENSG00000004468",8.41270383191744,-4.1688836748097,1.07054448184403,-3.89417137308367,9.85349732421436e-05,0.00186942078169205,"CD38","yes","yes"
"ENSG00000004478",148.90945112215,-0.169800084073877,0.195666252687434,-0.867804650734138,0.385501283611735,0.648822836283498,"FKBP4","no","no"
"ENSG00000004487",675.512161638867,-0.0907865739218781,0.0701783348798755,-1.29365528659632,0.195784516466391,0.450071755544199,"KDM1A","no","no"
"ENSG00000004534",551.360070982823,0.221280494326877,0.105119974955897,2.10502803505914,0.0352888677584208,0.151220083850755,"RBM6","no","no"
"ENSG00000004660",13.5764594705969,0.542027987747365,0.367027243332944,1.4768058709355,0.139727682381127,0.364459472469148,"CAMKK1","no","no"
"ENSG00000004700",28.9145931867814,0.0153998259139213,0.243684608178004,0.0631957267595342,0.949610647531817,0.979916422589829,"RECQL","no","no"
"ENSG00000004766",46.1825622062032,-0.0599625763492474,0.173632889380709,-0.34534111920336,0.72983793725727,0.878889150245813,"VPS50","no","no"
"ENSG00000004777",25.8267685347984,0.349973860757846,0.279297185201205,1.25305187198978,0.210186829576882,0.468606886655189,"ARHGAP33","no","no"
"ENSG00000004779",486.484539392704,-0.041012042137374,0.076623386488772,-0.53524183694731,0.592482639815741,0.799655107101239,"NDUFAB1","no","no"
"ENSG00000004838",5.08534900123036,3.06889945232982,0.723499265299452,4.24174508464721,2.21788518314666e-05,0.000560073485505834,"ZMYND10","yes","yes"
"ENSG00000004848",106.632054913993,2.85103214454028,0.587932037347202,4.84925461351684,1.23926268719265e-06,5.07062286448983e-05,"ARX","yes","yes"
"ENSG00000004864",153.455127126735,-0.762186952007574,0.150386785270075,-5.0681777035049,4.01642350287259e-07,1.90731432465201e-05,"SLC25A13","no","no"
"ENSG00000004866",14.5309416063271,0.871725823373451,0.391872441482893,2.22451423242404,0.0261138660174951,0.122965863689953,"ST7","no","no"
"ENSG00000004897",213.568507040642,0.132321589811607,0.106194119420893,1.24603500206221,0.212751545285981,0.472196866597705,"CDC27","no","no"
"ENSG00000004961",53.0888769101195,-0.182119323983472,0.171986088847181,-1.05891892306066,0.289636705488689,0.557193323313682,"HCCS","no","no"
"ENSG00000004975",141.054738940713,0.210452004464884,0.115048975951347,1.82923839803565,0.0673639024917867,0.232284488065782,"DVL2","no","no"
"ENSG00000005007",88.4564974908736,0.145764218654062,0.155264967362889,0.9388094502566,0.34782858604107,0.6143152180347,"UPF1","no","no"
"ENSG00000005020",26.8184560900823,-0.74874538732458,0.302781344605271,-2.47289141377155,0.0134024858453906,0.0781597269118228,"SKAP2","no","no"
"ENSG00000005022",766.625071248165,-0.290057857319914,0.0836028672223865,-3.46947260251674,0.000521481251093562,0.0068963145028584,"SLC25A5","no","no"
"ENSG00000005059",85.1598307082113,-0.505738984506634,0.185742753393539,-2.72279254650171,0.00647326924309047,0.0467046971954285,"MCUB","no","no"
"ENSG00000005075",134.708780343714,0.0509868055158635,0.135300132812534,0.376842242915673,0.706290845754399,0.865701186453966,"POLR2J","no","no"
"ENSG00000005100",221.971739865724,-0.366393315549043,0.0961161858799807,-3.81198350927652,0.00013785607592446,0.00245214820182998,"DHX33","no","no"
"ENSG00000005102",5.81805543690777,-0.354138410430196,0.558402996669752,-0.634198620964133,0.525951207441529,0.755470336555105,"MEOX1","no","no"
"ENSG00000005108",37.9013446146065,2.19478029944547,0.400225264003867,5.48386245657962,4.16138364466609e-08,2.74004382754464e-06,"THSD7A","yes","yes"
"ENSG00000005156",94.6907083087733,0.0250611981631714,0.190060610957778,0.131858979284975,0.89509583503651,0.95580381686553,"LIG3","no","no"
"ENSG00000005175",118.103420517613,-0.10494200897222,0.125534841393773,-0.835959226992938,0.403177841125862,0.662701903532974,"RPAP3","no","no"
"ENSG00000005189",12.6287842311795,-0.0532226219500413,0.359227558713486,-0.148158515846193,0.882217669986136,0.950165775117087,"REXO5","no","no"
"ENSG00000005194",179.496873422239,-0.123882590482094,0.120673821556848,-1.02659043099695,0.304613361751007,0.571787326594232,"CIAPIN1","no","no"
"ENSG00000005206",77.760457601485,0.732213955239612,0.148244541900363,4.93923044891422,7.84314786314574e-07,3.32189108549613e-05,"SPPL2B","no","no"
