"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene","type","cluster_1","cluster_2","cluster_3"
"ENSG00000204967",40.7894380954375,-1.54869319316916,0.214494358156876,-7.22020479455446,5.19093395990368e-13,9.41171046177408e-12,"PCDHA4","dorsal",5,6,6
"ENSG00000204965",11.1139727809062,-1.40862780319451,0.38959451281965,-3.61562536648606,0.000299623427845741,0.00132080593036964,"PCDHA5","dorsal",5,6,6
"ENSG00000253731",2.9177190811354,-3.65716526802488,0.890098271280207,-4.10872078513855,3.9785673786593e-05,0.000215792069299328,"PCDHGA6","dorsal",1,1,1
"ENSG00000120318",79.7644197265717,1.19946846124702,0.163627646250468,7.33047555674648,2.2933745847248e-13,4.33945565625033e-12,"ARAP3","dorsal",3,3,3
"ENSG00000156453",27.1844431859841,-3.02308807038158,0.299049609531764,-10.1089851784624,5.04036548643932e-24,2.42394604199243e-22,"PCDH1","dorsal",1,1,1
"ENSG00000187678",25.4780005080406,1.73714960706235,0.327817334066102,5.29913896106562,1.16350059795559e-07,1.02366605604461e-06,"SPRY4","dorsal",3,3,8
"ENSG00000113580",46.5993536247091,1.12609008236045,0.259299247475837,4.34282047989896,1.40665073138929e-05,8.40293359314278e-05,"NR3C1","dorsal",4,5,5
"ENSG00000183775",9.00180000618112,2.45988656199872,0.627457027079765,3.92040642758793,8.83997558675358e-05,0.000443905349558914,"KCTD16","dorsal",4,7,7
"ENSG00000156475",21.5716967952098,-1.00201108689231,0.252927929548473,-3.96164665832317,7.44346391402544e-05,0.000378961634790863,"PPP2R2B","dorsal",5,6,10
"ENSG00000113657",1319.53438589855,-2.54798707854251,0.119249418770637,-21.3668720972407,2.7173882958669e-101,2.47049415927099e-98,"DPYSL3","dorsal",5,6,6
"ENSG00000280780",65.2490519826587,-5.85062458035195,0.345606398741459,-16.9285771376261,2.76995191432809e-64,7.77704734534586e-62,"JAKMIP2-AS1","dorsal",5,6,6
"ENSG00000164266",4.19226409109602,-4.72738234349003,0.8760209332911,-5.3964262311973,6.79813430934584e-08,6.23690438414372e-07,"SPINK1","dorsal",5,6,6
"ENSG00000164265",44.3180342511635,-7.75230124941258,0.720743659008906,-10.7559756544688,5.55430946090931e-27,3.26285773008248e-25,"SCGB3A2","dorsal",1,1,1
"ENSG00000155846",18.4560913702661,-2.33238832384205,0.320525867841447,-7.27675535066581,3.41944553375174e-13,6.31985035144126e-12,"PPARGC1B","dorsal",1,1,1
"ENSG00000113721",128.837697464618,3.89983238136603,0.307596659669582,12.6783963959661,7.79094982026559e-37,8.04026021451409e-35,"PDGFRB","dorsal",4,5,5
"ENSG00000070808",9.65982454855764,1.66757788237534,0.470748793181772,3.54239438640777,0.000396512165594766,0.00170002476207844,"CAMK2A","dorsal",3,3,3
"ENSG00000164591",11.0877474851452,-3.38831554183203,0.544205508170403,-6.22616914191737,4.77978042119419e-10,6.07560371514245e-09,"MYOZ3","dorsal",1,1,1
"ENSG00000198624",8.52416234855252,-3.12969945644104,0.570185940657571,-5.48891025413867,4.04421026827308e-08,3.85674637571776e-07,"CCDC69","dorsal",1,1,1
"ENSG00000123643",24.9974014106145,-1.50022599638215,0.256746639862776,-5.84321569771654,5.12026487764069e-09,5.55116962202817e-08,"SLC36A1","dorsal",1,1,1
"ENSG00000086570",3.23330266456763,-2.46767952253954,0.803069276437829,-3.07281027296351,0.00212053260778336,0.00749864948097795,"FAT2","dorsal",5,6,6
"ENSG00000113140",1243.44612390923,1.46012032688172,0.144856394247044,10.0797782139432,6.78791649384885e-24,3.24799252382362e-22,"SPARC","dorsal",4,5,5
"ENSG00000155511",58.8839529660347,5.45992472860703,0.537456982643907,10.1588125281173,3.02741091307456e-24,1.47072084357302e-22,"GRIA1","dorsal",3,3,3
"ENSG00000172548",1.8716798355,4.03353311406779,1.20832992494874,3.33810578616506,0.000843516287038682,0.00331025959961819,"NIPAL4","dorsal",3,3,3
"ENSG00000164330",20.4035841307236,4.44681751345755,0.639531365418703,6.95324381869246,3.56980918930969e-12,5.95238402116163e-11,"EBF1","dorsal",3,3,3
"ENSG00000170231",2.08050951231607,-3.4241772603074,0.996958757237373,-3.43462278198547,0.000593379191177091,0.00242586627793426,"FABP6","dorsal",1,1,1
"ENSG00000254252",12.142442576954,-7.50073544980974,0.827291069084318,-9.06662205130763,1.22763865136016e-19,4.17791036216901e-18,"RPL7P20","dorsal",1,1,1
"ENSG00000145934",34.6885308896593,3.43372001207072,0.401940107337655,8.5428648432593,1.30934509868469e-17,3.77043991313545e-16,"TENM2","dorsal",4,5,5
"ENSG00000184347",22.7767443907143,3.48015746682119,0.523303523842055,6.65036123064896,2.92374548522812e-11,4.33722989929878e-10,"SLIT3","dorsal",3,3,3
"ENSG00000214357",39.6239640419066,1.3276482520659,0.250702633378535,5.29570923996357,1.1855535276389e-07,1.04114939970938e-06,"NEURL1B","dorsal",3,3,3
"ENSG00000120129",113.283637556522,3.66844882922882,0.266673908930406,13.7563095090273,4.6675207984454e-43,6.27551458337462e-41,"DUSP1","dorsal",3,3,3
"ENSG00000164463",143.503983367768,1.15450401531979,0.222672043298436,5.18477307801262,2.16278035610044e-07,1.81502428829317e-06,"CREBRF","dorsal",3,3,3
"ENSG00000183072",2.19378666770313,3.79684272484914,1.24453337185266,3.05081632258444,0.00228220140984342,0.00800216516377053,"NKX2-5","dorsal",3,3,3
"ENSG00000113739",337.435270711582,1.13460429425445,0.246693586570073,4.59924520142385,4.24024461202752e-06,2.7953988305535e-05,"STC2","dorsal",3,3,8
"ENSG00000170091",4.88755084862071,4.73410509861576,1.10187679899497,4.29640146968679,1.73593073304517e-05,0.000101013073926542,"NSG2","dorsal",3,3,3
"ENSG00000120149",23.5217640649583,4.80947461427688,0.680776134184946,7.06469332981978,1.60971089825316e-12,2.78880222045819e-11,"MSX2","dorsal",3,3,3
"ENSG00000184845",2.42106077215699,3.52712240788762,1.1173564380687,3.15666719026929,0.00159583372528982,0.00581389072593074,"DRD1","dorsal",3,3,3
"ENSG00000175414",59.8007683823598,1.54279548916326,0.197355869695272,7.81732760999416,5.39565467123884e-15,1.20062749397776e-13,"ARL10","dorsal",2,2,2
"ENSG00000048162",68.7150910332531,-1.54009614176376,0.166372554632202,-9.25691226637971,2.10429404437663e-20,7.69639499908787e-19,"NOP16","dorsal",1,1,1
"ENSG00000074317",5.13274052205412,-4.90133973937333,0.878664549025881,-5.57816944453618,2.43062831746728e-08,2.38099311632044e-07,"SNCB","dorsal",5,6,6
"ENSG00000048140",42.7955163929546,-1.17269550833853,0.196445856384586,-5.9695609259516,2.37892915712356e-09,2.7115531622569e-08,"TSPAN17","dorsal",1,4,4
"ENSG00000113763",6.94719972792034,-2.09706265138816,0.47613509598323,-4.40434378620563,1.06104565884761e-05,6.50111800985835e-05,"UNC5A","dorsal",5,6,6
"ENSG00000160867",22.3134573883731,-1.13531886272242,0.271805973597821,-4.17694595778935,2.95449184480994e-05,0.000164884999418625,"FGFR4","dorsal",5,6,6
"ENSG00000050767",12.18821996004,1.50075811728577,0.423698784092015,3.54204017956268,0.000397044990785187,0.00170154499754675,"COL23A1","dorsal",2,2,2
"ENSG00000146090",3.47715286706196,3.08315975317295,0.977205004774995,3.15507978173204,0.00160454222017641,0.00584170863226698,"RASGEF1C","dorsal",2,2,2
"ENSG00000131459",40.2168652769572,-1.15756938844758,0.206864525832889,-5.59578489248903,2.19625872917687e-08,2.16473782433891e-07,"GFPT2","dorsal",5,6,6
"ENSG00000248275",38.6288134479887,1.03511012289426,0.215686207674758,4.79914842053852,1.59341683272109e-06,1.13343942512336e-05,"TRIM52-AS1","dorsal",2,2,2
"ENSG00000112699",18.9777598220792,-1.56533812570238,0.318777578892728,-4.91043984692891,9.0872329466543e-07,6.80900515767362e-06,"GMDS","dorsal",5,6,10
"ENSG00000137267",787.091105101264,2.01944150793429,0.132306859463723,15.2633167782808,1.34247414534322e-52,2.64232127658689e-50,"TUBB2A","dorsal",3,3,3
"ENSG00000137285",1395.17117000662,1.42151402425638,0.0854669864687498,16.6323171436043,4.06562396075219e-62,9.82542945046593e-60,"TUBB2B","dorsal",3,3,3
"ENSG00000168994",34.2469109520126,1.53253374114528,0.279512375620951,5.4828833168502,4.18449029628862e-08,3.98058239844257e-07,"PXDC1","dorsal",4,5,5
"ENSG00000124787",15.9405143678433,-1.55172690461901,0.310231888037815,-5.00182916215843,5.6788904055196e-07,4.40200469436379e-06,"RPP40","dorsal",5,6,10
"ENSG00000124785",44.5954005231433,3.25800964164158,0.347163642737425,9.38465104223414,6.3125121172136e-21,2.4298080915694e-19,"NRN1","dorsal",3,3,3
"ENSG00000137203",3.57849159732272,3.57326339314898,1.08748364379178,3.28580886117047,0.00101689988458409,0.00388681733663252,"TFAP2A","dorsal",3,3,3
"ENSG00000111846",92.6197119516787,-1.7392112751257,0.160058179460903,-10.8661193135121,1.67160617774023e-27,1.02949371436827e-25,"GCNT2","dorsal",5,6,6
"ENSG00000197977",30.4168992523696,4.89100798995616,0.583782082846004,8.37813994926316,5.37706866278535e-17,1.46029864736697e-15,"ELOVL2","dorsal",4,5,5
"ENSG00000111859",99.4708213105578,4.43654778924184,0.315776587901996,14.0496412945559,7.74252047941386e-45,1.12839848086236e-42,"NEDD9","dorsal",4,5,5
"ENSG00000205269",60.3657625626634,2.23250653407118,0.240860225066672,9.2688883498851,1.88096018153421e-20,6.91932404351659e-19,"TMEM170B","dorsal",2,2,2
"ENSG00000215022",8.60760535057296,-1.53657909535442,0.410637935770641,-3.74193166656834,0.000182611175805168,0.000846833268999822,"LOC100130357","dorsal",5,6,6
"ENSG00000124523",54.1585729353962,-1.05609830080013,0.173104451310707,-6.1009309281396,1.05452473646132e-09,1.27262871482425e-08,"SIRT5","dorsal",1,1,1
"ENSG00000180537",15.5339753471799,1.5483701920807,0.377553522513911,4.10106143831208,4.11259341013449e-05,0.000222293130822,"RNF182","dorsal",2,2,2
"ENSG00000008083",402.392106882405,-1.05418070436256,0.159017581912363,-6.62933426407868,3.37204204524811e-11,4.96368748865666e-10,"JARID2","dorsal",5,6,6
"ENSG00000007944",39.5672693187787,-1.76855621122964,0.217924753471915,-8.11544435890603,4.84010441616538e-16,1.21110450214193e-14,"MYLIP","dorsal",1,4,4
"ENSG00000112186",164.85600026226,1.7331069921842,0.129862723893135,13.34568489115,1.25511697261737e-40,1.51662615450701e-38,"CAP2","dorsal",2,2,2
"ENSG00000137393",7.92132617376661,-2.61436590339442,0.490841009433315,-5.32629884860835,1.0023416729302e-07,8.90908157336284e-07,"RNF144B","dorsal",1,4,4
"ENSG00000172201",581.316969195693,4.35510722410624,0.2370069702831,18.3754394181072,2.0662777194288e-75,8.39348387645418e-73,"ID4","dorsal",3,3,3
"ENSG00000172197",20.6907636332015,-2.33497261556084,0.3045559529998,-7.66680996566292,1.7632672226627e-14,3.75717609543262e-13,"MBOAT1","dorsal",1,1,1
"ENSG00000124766",1228.03263059543,1.01180969123079,0.129386295030899,7.8200685087177,5.27945964255887e-15,1.17751686326792e-13,"SOX4","dorsal",2,2,2
"ENSG00000112294",33.608974472886,1.11391621504522,0.25820579644292,4.31406355082144,1.60280839164617e-05,9.43305111384364e-05,"ALDH5A1","dorsal",4,5,5
"ENSG00000112343",26.3258359758719,-1.68257551946783,0.373011059663125,-4.5107925780737,6.45858517967152e-06,4.13366772545386e-05,"TRIM38","dorsal",5,6,6
"ENSG00000275713",8.11303810560156,-1.22266844989513,0.409578079069955,-2.98519015634698,0.00283402086910384,0.00966026181627041,"H2BC9","dorsal",1,1,1
"ENSG00000112812",6.48605267602709,-2.51623001505337,0.497671946218045,-5.05600131607767,4.28138378432033e-07,3.40442229113885e-06,"PRSS16","dorsal",5,6,6
"ENSG00000197279",6.80139787176184,-1.59423462880625,0.488075331433429,-3.26637001735805,0.00108935805763181,0.00413561822157617,"ZNF165","dorsal",1,1,1
"ENSG00000216901",13.0834616490297,2.31785681677673,0.465280128801284,4.98163724023266,6.30485449922015e-07,4.85372105238351e-06,"ZNF603P","dorsal",2,2,2
"ENSG00000204520",14.4097768440897,1.28571714487665,0.376066853580917,3.41885261259804,0.000628857793387607,0.00255395724130104,"MICA","dorsal",3,3,3
"ENSG00000213722",14.9358543290437,1.70001774417812,0.378729169767168,4.48874256298568,7.16448144238567e-06,4.54432822917034e-05,"DDAH2","dorsal",4,5,5
"ENSG00000204257",5.44785197965753,-2.20505225372205,0.682181619356753,-3.23235365942761,0.00122775003008881,0.00459611834793247,"HLA-DMA","dorsal",1,1,1
"ENSG00000204227",16.8457946675513,1.47643056339284,0.368820688558503,4.00311210621974,6.25146604881594e-05,0.000323713018182788,"RING1","dorsal",4,5,5
"ENSG00000096433",30.1393770074067,-2.89346229026516,0.265648185263163,-10.8920837814072,1.25730048625479e-27,7.89617792222909e-26,"ITPR3","dorsal",5,6,6
"ENSG00000124493",10.0788886845953,-4.02390976722679,0.560158822015647,-7.18351583350479,6.79411633090781e-13,1.2214055460423e-11,"GRM4","dorsal",5,6,6
"ENSG00000186577",27.0905879088246,1.39828957985153,0.285774954230318,4.89297455621176,9.93232513647972e-07,7.36419229148236e-06,"SMIM29","dorsal",3,3,3
"ENSG00000124507",6.03750903491111,-1.80124094661811,0.489514035813598,-3.67965127623839,0.000233553111453036,0.00105563352364142,"PACSIN1","dorsal",5,6,6
"ENSG00000146197",280.971457620773,2.40800182895708,0.172191955728348,13.9844037357701,1.94096733664746e-44,2.74495914009432e-42,"SCUBE3","dorsal",3,3,3
"ENSG00000007866",106.885606563581,1.10123147544142,0.138359242660183,7.95921872849578,1.7312895349359e-15,4.0857577009884e-14,"TEAD3","dorsal",4,5,5
"ENSG00000112078",162.825340521981,1.16036447313889,0.122799040826959,9.44929590104866,3.41117498895626e-21,1.34004429813072e-19,"KCTD20","dorsal",4,5,5
"ENSG00000124762",504.334558971294,3.77870237102836,0.224539334769316,16.8286878328489,1.5039831245618e-63,3.933430933443e-61,"CDKN1A","dorsal",3,3,3
"ENSG00000164626",19.0921316677588,-1.70013880127055,0.327972043362186,-5.18379183738249,2.17419589486707e-07,1.82380263729359e-06,"KCNK5","dorsal",1,1,1
"ENSG00000204091",2.61123012949572,-3.48592964486068,1.03849525029019,-3.35671216973462,0.000788751773600904,0.00312165191989811,"TDRG1","dorsal",1,1,1
"ENSG00000137166",65.0712155758511,1.38324947799891,0.203303612204904,6.80386080206371,1.01851956217002e-11,1.60045888732099e-10,"FOXP4","dorsal",2,2,2
"ENSG00000112576",35.8101113435585,1.11158328028911,0.232204820435348,4.78708098395658,1.69224561582464e-06,1.19660567767867e-05,"CCND3","dorsal",4,5,5
"ENSG00000188112",32.2056860511027,-4.15805472850221,0.399318936652689,-10.4128663753272,2.16599867428294e-25,1.12068419212493e-23,"C6orf132","dorsal",1,1,1
"ENSG00000048545",27.7740802360449,-1.01024716854663,0.27119513717947,-3.72516697405997,0.000195185980978545,0.000899466750867095,"GUCA1A","dorsal",1,1,1
"ENSG00000112599",31.2310846179936,2.1877391879249,0.325175795355568,6.72786603176504,1.72169321882193e-11,2.61916867997995e-10,"GUCA1B","dorsal",3,3,3
"ENSG00000124659",41.9909687177558,-1.35827264892989,0.188552998679323,-7.20366506204412,5.8615247167308e-13,1.05673493759985e-11,"TBCC","dorsal",5,6,10
"ENSG00000044090",54.5567945931894,1.20905955081279,0.281190550620382,4.29978727288411,1.70962134051273e-05,9.96035722705797e-05,"CUL7","dorsal",4,5,5
"ENSG00000146215",11.313948362885,-1.52758898203922,0.368848212834587,-4.14151113895806,3.45025113620847e-05,0.000189778722824812,"CRIP3","dorsal",5,6,6
"ENSG00000170734",96.6608613481507,1.50966646176149,0.158872573186834,9.50237307471642,2.05160680335819e-21,8.21158848840976e-20,"POLH","dorsal",3,3,3
"ENSG00000172426",14.4281835855975,1.56221357409378,0.367623460234059,4.24949368873017,2.14254245411162e-05,0.000122618167068043,"RSPH9","dorsal",4,5,5
"ENSG00000262179",8.59616760245891,-3.58894807599716,0.533008991782787,-6.733372478376,1.65774955920667e-11,2.52793566967842e-10,"MYMX","dorsal",1,1,1
"ENSG00000146232",34.5627883939942,1.30328634010783,0.259372219525563,5.02477228475651,5.04030227920047e-07,3.94868490416477e-06,"NFKBIE","dorsal",3,3,3
"ENSG00000112796",14.1467381128616,-1.88195111831814,0.354505350610733,-5.30866773964332,1.10429428886986e-07,9.742692496813e-07,"ENPP5","dorsal",5,6,10
"ENSG00000146070",8.4660280989326,-3.80695208133401,0.562322675770844,-6.77004902232576,1.28738766841522e-11,1.99665356339426e-10,"PLA2G7","dorsal",5,6,6
"ENSG00000146072",81.1796246759462,1.04314336204858,0.21781583701772,4.78910705636027,1.6752509431132e-06,1.18590622936289e-05,"TNFRSF21","dorsal",4,7,9
"ENSG00000198087",163.150917249021,-1.3078364345074,0.153908318515279,-8.49750323519753,1.93712104731811e-17,5.46285303329354e-16,"CD2AP","dorsal",1,1,1
"ENSG00000244694",140.718890773603,5.83749999970526,0.404630408360116,14.4267456896367,3.5126836591044e-47,5.5886797016351e-45,"PTCHD4","dorsal",3,3,3
"ENSG00000197261",12.3132617437686,-1.51734806849426,0.364064461346096,-4.16780056719626,3.07552832214511e-05,0.000170890531799751,"C6orf141","dorsal",5,6,6
"ENSG00000008196",20.1932963495799,6.80229615088419,1.11145347790268,6.12018072382138,9.3469286721447e-10,1.1380839426568e-08,"TFAP2B","dorsal",3,3,3
"ENSG00000096093",143.719176641588,1.38787876984538,0.133956128203836,10.3606963597328,3.7422751454708e-25,1.9103614191799e-23,"EFHC1","dorsal",4,5,5
"ENSG00000146151",14.6020315970651,2.15162033489677,0.434663148942509,4.95008684341299,7.4180373563446e-07,5.64243702021239e-06,"HMGCLL1","dorsal",2,2,2
"ENSG00000112175",13.476565476264,5.56679191023549,0.987377206889119,5.6379586964282,1.72077767113022e-08,1.73002039479821e-07,"BMP5","dorsal",3,3,3
"ENSG00000124749",3.71149960079071,-4.93850459944359,0.949725266141835,-5.19992968019665,1.99363937515544e-07,1.68046635542904e-06,"COL21A1","dorsal",1,4,4
"ENSG00000112208",37.5571492996045,-1.19553283636689,0.20048643049222,-5.96316086545959,2.47404635605649e-09,2.81325152053785e-08,"BAG2","dorsal",1,4,4
"ENSG00000119900",52.87062118881,1.36222642684717,0.227390882885279,5.99068181433832,2.08963117662129e-09,2.40602354334133e-08,"OGFRL1","dorsal",4,5,5
"ENSG00000233237",103.512116054683,4.47705298416851,0.35703863858173,12.539407504893,4.54380000957704e-36,4.54189684726937e-34,"LINC00472","dorsal",3,3,3
"ENSG00000079841",9.264062277488,1.92704861682539,0.484065341841391,3.98096796084362,6.86352009718721e-05,0.000352443049207903,"RIMS1","dorsal",3,3,3
"ENSG00000135314",11.761721593341,1.31015828084347,0.412267628161506,3.17793149728024,0.00148329791859268,0.00544493825452247,"KHDC1","dorsal",4,5,5
"ENSG00000203908",2.54800676462384,3.79775593546552,1.1693189822336,3.24783570023909,0.00116286397636609,0.00438070225666564,"KHDC3L","dorsal",2,2,2
"ENSG00000119899",52.852545925143,1.48659776732552,0.242572976979681,6.12845579847934,8.8736072965339e-10,1.08668961196552e-08,"SLC17A5","dorsal",4,5,5
"ENSG00000156535",12.0695233351201,-2.03621753039028,0.54236028184229,-3.75436328684256,0.000173782664152875,0.000810419790915164,"CD109","dorsal",1,1,1
"ENSG00000135338",51.8802657972853,1.24077252897107,0.208824322557255,5.94170503596807,2.82072636396479e-09,3.17906185010719e-08,"LCA5","dorsal",3,3,3
"ENSG00000146242",1339.72341905523,4.18374254905625,0.11453175748771,36.5291045979557,3.8284387881429e-292,3.65462766716121e-288,"TPBG","dorsal",4,7,9
"ENSG00000065609",13.2030914270965,1.19703726400893,0.379967973488982,3.15036357674404,0.00163067393401269,0.00592441993304856,"SNAP91","dorsal",3,3,3
"ENSG00000135318",7.39562678892429,3.27485896714511,0.760088359797069,4.30852403531011,1.64347618894757e-05,9.62787585130008e-05,"NT5E","dorsal",4,5,5
