"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene","classic_threshold","volcano_treshold"
"ENSG00000000003",315.028464791284,-0.534348529143215,0.102006948936092,-5.23835419759481,1.62014897291863e-07,4.98335477187387e-06,"TSPAN6","no","no"
"ENSG00000000419",186.088159750777,-0.378131433891186,0.116769798525762,-3.23826399176122,0.00120259474116541,0.00912918930292647,"DPM1","no","no"
"ENSG00000000457",15.8326557756093,0.123172298286345,0.360772679239751,0.341412488733635,0.732793074663956,0.853154979006988,"SCYL3","no","no"
"ENSG00000000460",5.72495403504133,0.00622848031244928,0.557413727538846,0.0111738911417735,0.991084710295275,0.995674794287879,"FIRRM","no","no"
"ENSG00000001036",191.140405664751,0.0540729908872287,0.107600539966122,0.5025345681746,0.615291542578347,0.775295284208995,"FUCA2","no","no"
"ENSG00000001084",48.6327345495054,-0.103820147699967,0.190936434892951,-0.543741940914392,0.586619066733285,0.75493835910018,"GCLC","no","no"
"ENSG00000001167",112.196476680904,0.0183594889281012,0.134631992001255,0.13636795129593,0.891530408127625,0.945746725355357,"NFYA","no","no"
"ENSG00000001460",22.9777482154696,-0.600805225091516,0.286173452760495,-2.09944430308266,0.0357777527540089,0.117946188226988,"STPG1","no","no"
"ENSG00000001461",41.4506172750057,-0.30626366061093,0.22171385369754,-1.38134652166902,0.167172440503589,0.345549017236389,"NIPAL3","no","no"
"ENSG00000001497",169.277787256589,-0.281015942916802,0.139346021940305,-2.0166771824831,0.0437292126085622,0.136135689803437,"LAS1L","no","no"
"ENSG00000001561",29.09380150871,-0.773947914695452,0.238562989416175,-3.24420781525878,0.00117777782707202,0.00897526016781322,"ENPP4","no","no"
"ENSG00000001617",9.70158062315452,0.7242484701873,0.433413642093324,1.67103293447176,0.0947151727498077,0.234135464959706,"SEMA3F","no","no"
"ENSG00000001629",200.107989590114,0.0909220640684052,0.12312494966666,0.738453614109582,0.460238844843786,0.656883256952746,"ANKIB1","no","no"
"ENSG00000001630",395.025691516318,0.860661873640181,0.149074081358246,5.77338371498592,7.76952322955978e-09,3.38503546772697e-07,"CYP51A1","no","no"
"ENSG00000001631",34.8673821529666,-0.149004196148411,0.226850447054004,-0.656838891364138,0.511284514249089,0.699712714113086,"KRIT1","no","no"
"ENSG00000002016",64.940429004685,0.914923839729092,0.254718109061933,3.59190731706725,0.000328266605504491,0.00319555567495124,"RAD52","no","no"
"ENSG00000002330",45.5173574347957,0.183683068838949,0.244436941846779,0.751453800113763,0.452379594970545,0.650180577981751,"BAD","no","no"
"ENSG00000002549",137.6543975424,-0.575148673547765,0.130593110317446,-4.40412723266711,1.06210597960747e-05,0.000188093752794017,"LAP3","no","no"
"ENSG00000002834",74.2581977438497,-0.263233168084418,0.224948053135295,-1.17019536028657,0.241922359556062,0.441281934997253,"LASP1","no","no"
"ENSG00000002919",35.7790909395554,-0.691707074529127,0.220626261454235,-3.13519827589795,0.00171737992611457,0.0119630723336579,"SNX11","no","no"
"ENSG00000002933",8.45442835087335,0.687329375263917,0.417081059774509,1.64795154120764,0.099362615591618,0.242141594865042,"TMEM176A","no","no"
"ENSG00000003056",16.3565467029874,-0.622423789697543,0.328519069029745,-1.89463519282404,0.0581407489875988,0.166501781634454,"M6PR","no","no"
"ENSG00000003096",51.63136998138,-0.125268322012432,0.231610194837553,-0.540858411264208,0.588605178376245,0.756628456344267,"KLHL13","no","no"
"ENSG00000003147",15.8709970556599,-0.164197155184218,0.363682293030264,-0.451485151548343,0.651639924378975,0.799625055076499,"ICA1","no","no"
"ENSG00000003249",3.76908782435084,-0.286747620845454,0.808087041694302,-0.354847443468758,0.722703883446273,0.847170107666858,"DBNDD1","no","no"
"ENSG00000003393",129.321254483675,0.63644315453314,0.137447231702133,4.63045451444523,3.64863930654555e-06,7.45924474877371e-05,"ALS2","no","no"
"ENSG00000003400",3.90652339230216,-1.05075404632928,0.797807338021317,-1.31705237123452,0.187821070469989,0.373877319981839,"CASP10","no","no"
"ENSG00000003402",69.7707201353478,0.356690920880683,0.178403882638267,1.99934505687812,0.0455710322547544,0.140009045474687,"CFLAR","no","no"
"ENSG00000003436",204.060226417351,0.625952085355714,0.450264769864692,1.39018667959258,0.164472197285857,0.341237693405374,"TFPI","no","no"
"ENSG00000003509",89.1147917735895,-0.0297025658058968,0.188823518378131,-0.157303317198103,0.875005806061172,0.937426955005389,"NDUFAF7","no","no"
"ENSG00000003756",455.782819585026,0.223085612247527,0.140566397168931,1.58704794844692,0.112501785426497,0.263608497083959,"RBM5","no","no"
"ENSG00000003987",7.42473636729265,-0.225750876801165,0.515737977458312,-0.4377239735451,0.661586388742764,0.806079519512032,"MTMR7","no","no"
"ENSG00000003989",28.8622150348183,0.0680218249721213,0.322122285573633,0.211167708719652,0.832756407290123,0.913971997846976,"SLC7A2","no","no"
"ENSG00000004059",195.471538329852,-0.461539306958985,0.107886206727275,-4.27801960009316,1.88563421263752e-05,0.000302250875099901,"ARF5","no","no"
"ENSG00000004139",5.79804122609737,0.538570533545952,0.51879627538923,1.03811565173995,0.299216215443326,0.505091276826044,"SARM1","no","no"
"ENSG00000004142",178.69880373585,-0.385710003777537,0.128560669547536,-3.00021775816061,0.00269786655127793,0.0171368176473551,"POLDIP2","no","no"
"ENSG00000004399",60.2283203990327,1.15001568212147,0.240427236493218,4.78321715499115,1.72511578945197e-06,3.86225394975323e-05,"PLXND1","yes","no"
"ENSG00000004455",106.555494549863,-0.137966259836295,0.206468139494161,-0.668220579573715,0.503992800793478,0.694029047424226,"AK2","no","no"
