"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene","classic_threshold","volcano_treshold"
545.405369527166,0.694573884741442,0.118056183913164,5.88341806179619,4.01879096687016e-09,1.82357033843636e-07,"TSPAN6","no","no"
208.557849922877,-0.179236015102006,0.130827451717688,-1.37001839253721,0.170681160313052,0.493910498575147,"DPM1","no","no"
22.3829937170297,0.829910436448736,0.394404624593636,2.10421071330949,0.0353600704217102,0.182656533701792,"SCYL3","no","no"
4.90732398541267,-0.443762877873816,0.739311688458659,-0.600237876394172,0.548347714280477,0.83536726024074,"FIRRM","no","no"
180.230032171886,-0.175378093661094,0.137238630632596,-1.27790617592653,0.201282510211236,0.537813045309472,"FUCA2","no","no"
63.1676467980683,0.492147701646808,0.223037166431542,2.20657260635467,0.0273439325273164,0.153861520555008,"GCLC","no","no"
129.097604311975,-0.044898323057697,0.156129205439598,-0.287571584901627,0.773674698418204,0.934969563334181,"NFYA","no","no"
30.9989147363423,-0.0160738120437563,0.291142111213657,-0.0552095056834991,0.95597155604737,0.992797371407548,"STPG1","no","no"
51.8332734824787,-0.0755993286552874,0.233449437904886,-0.323835984930016,0.746062210927909,0.923910904748725,"NIPAL3","no","no"
184.79009850178,-0.257884491186428,0.15248853385985,-1.69117299942988,0.0908037662452956,0.340711142199079,"LAS1L","no","no"
45.4668691969036,0.367347542165118,0.246861331139562,1.48807243511719,0.136731791996415,0.434304818496368,"ENPP4","no","no"
6.95633979556226,-0.98341284438352,0.619625300592823,-1.58710892444619,0.112487976986519,0.386994446025238,"SEMA3F","no","no"
241.89314107429,0.429750840504661,0.126112775910064,3.40767093106518,0.000655198573413456,0.00823043631687411,"ANKIB1","no","no"
298.578800170676,-0.330728683582304,0.12174208794072,-2.71663390349724,0.00659495117007852,0.0522094710127681,"CYP51A1","no","no"
40.2113455104001,0.0996927589106097,0.256823674004536,0.388175892650958,0.697885872050647,0.905425181907687,"KRIT1","no","no"
52.2821579382235,-0.0329017072796264,0.239019894227116,-0.13765258907011,0.890514991028047,0.976247655686991,"RAD52","no","no"
44.8235588951099,-0.0713842765975185,0.251743377942221,-0.28355969948851,0.776747824994345,0.936950042353118,"BAD","no","no"
160.091764959105,0.00779424177913746,0.152731599729097,0.0510322801107451,0.959299798242581,0.993514909492117,"LAP3","no","no"
93.3957366303261,-0.117844406507168,0.177743468655141,-0.663002738715597,0.507328800053737,0.812018248049811,"LASP1","no","no"
44.4677637516917,-0.2978377592377,0.244962891348141,-1.21584848055379,0.224042646801769,0.565979508979505,"SNX11","no","no"
5.01209252609836,-2.11726593366275,0.800992153895682,-2.64330421136497,0.00821012329815324,0.0617604441819512,"TMEM176A","no","no"
18.7675224355905,0.0176485976474632,0.377129244085465,0.0467972132213211,0.962674850129171,0.994370740730357,"M6PR","no","no"
69.397249168506,0.452419489424419,0.221239267948089,2.04493304294685,0.0408614597313864,0.202086990549507,"KLHL13","no","no"
19.9052124984136,0.64994430759772,0.37491905496924,1.73355901489468,0.0829963578400343,0.322535658782096,"ICA1","no","no"
3.7611397135386,0.757070589832548,0.822578578855089,0.920362636827088,0.357383286770619,0.703022431154943,"DBNDD1","no","no"
169.357102342664,0.981015462920875,0.178296432547668,5.50215979592637,3.75166677889307e-08,1.42765138744968e-06,"ALS2","no","no"
3.12259436827431,-0.754615655573266,0.972561209883524,-0.77590556553622,0.437804746234695,0.765271151435092,"CASP10","no","no"
104.215739380288,0.980531982138084,0.177463626280494,5.5252560915682,3.29005355124368e-08,1.27696741824331e-06,"CFLAR","no","no"
