"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene","classic_threshold","volcano_treshold"
386.455153843669,0.808949993063089,0.119576665946734,6.76511580799082,1.33202609165935e-11,3.69637240435471e-10,"TSPAN6","no","no"
1.44510470941785,3.35543428773484,1.35133352183427,2.48305413394929,0.0130261290364774,0.0470033747050514,"TNMD","no","no"
154.58754987569,-0.128942583911999,0.0841814307520837,-1.53172240908732,0.12559095010281,0.265770607333502,"DPM1","no","no"
16.9344180488063,0.957973555684112,0.324440839884315,2.95269102381098,0.00315017096038831,0.014647604475337,"SCYL3","no","no"
3.56912927017762,-0.470103369978665,0.548324486709155,-0.857345205938284,0.391254132008589,0.583306566321099,"FIRRM","no","no"
1.57608218944861,2.53848652864377,1.05286935562661,2.4110175826449,0.0159080815119741,0.0550511314530742,"CFH","no","no"
196.743101981033,-0.165728265198918,0.0976626084415004,-1.69694694667293,0.089706691195289,0.208405956230282,"FUCA2","no","no"
52.9841837081286,0.299534909657128,0.148955092543266,2.01090747917951,0.0443352302198127,0.122840952320379,"GCLC","no","no"
130.958219136801,0.236360955050025,0.0982965272330865,2.40457075853302,0.0161914713513622,0.0558066598041754,"NFYA","no","no"
27.3289305041306,0.687536716942861,0.189255452208437,3.63285025038878,0.000280307709842795,0.00191814867251564,"STPG1","no","no"
43.9204991101034,0.44048337679322,0.159069389326273,2.76912722591603,0.00562066822748314,0.0237096327439479,"NIPAL3","no","no"
125.429207792753,-0.0952670914833888,0.0925221911815808,-1.02966748049039,0.303166126118882,0.494071504896432,"LAS1L","no","no"
35.6489453312943,0.804243918727111,0.1845786965655,4.35718711688766,1.31744633193678e-05,0.000131260987756763,"ENPP4","no","no"
10.9810527448095,-0.764387900650097,0.284032146758553,-2.69120206770074,0.00711950577219544,0.0287612366065923,"SEMA3F","no","no"
3.58100915918644,3.54917956591976,0.964205531548806,3.68093673992795,0.000232378658698552,0.00162869799995329,"CFTR","yes","yes"
178.977955337901,-0.155636505438876,0.121471060669119,-1.28126406883711,0.200100928975898,0.370473907681134,"ANKIB1","no","no"
516.269296641666,-0.55760577499854,0.132896571202071,-4.19578752073816,2.71925084303212e-05,0.000250532912882135,"CYP51A1","no","no"
27.5268532853757,0.295837667616231,0.247246682856915,1.19652835863297,0.231490438778296,0.410820087359979,"KRIT1","no","no"
72.3097381132455,-0.574061859366167,0.251675728683106,-2.28095836801565,0.0225509105292755,0.0723599972815004,"RAD52","no","no"
57.7996166556098,0.174461110180382,0.187928142505884,0.928339459189405,0.353231511730241,0.546639865603775,"BAD","no","no"
113.677351915526,0.159088830896525,0.115663006908146,1.37545127996599,0.168991580245782,0.329963924120728,"LAP3","no","no"
2.12078052755591,0.34270025212193,0.665121075954533,0.515244914815113,0.606381886576932,0.760824937057835,"HS3ST1","no","no"
57.7368166151495,0.100861415026798,0.17407484017394,0.579414089514685,0.562309799446675,0.728530041465521,"LASP1","no","no"
32.1061845104499,0.12546166011284,0.171564048790263,0.731281763268577,0.464607067273744,0.650075421148575,"SNX11","no","no"
4.99299572363765,-2.20368833963124,0.479354613545098,-4.59719856106884,4.282094958841e-06,4.77254856708654e-05,"TMEM176A","yes","yes"
12.3192089880927,-0.0573587170516345,0.269803886089093,-0.212594110051824,0.831643565930602,0.909539196155785,"M6PR","no","no"
56.4298634942417,0.545535941397518,0.147755117734755,3.69216274712627,0.000222355095008485,0.001571611312301,"KLHL13","no","no"
1.32794792549194,-1.44699659534148,0.875122139324942,-1.6534795890979,0.0982332967513459,0.222245928930046,"CYP26B1","no","no"
10.5658383479542,0.915964708548212,0.325353398526857,2.81529165730415,0.00487329841195311,0.0210547665265917,"ICA1","no","no"
3.86488430817907,1.15904565048525,0.579211993839605,2.00107329063046,0.0453844922227283,0.124744300075301,"DBNDD1","no","no"
213.78553384008,0.673798453662231,0.116057733815621,5.80571782258548,6.4090822322984e-09,1.22730389146481e-07,"ALS2","no","no"
1.46200210041403,-1.03380459678344,0.823186153349221,-1.25585761200828,0.209167599198955,0.382182773845005,"CASP10","no","no"
120.192688145272,0.902797244537033,0.118990842694428,7.58711531151553,3.27105968955221e-14,1.28236286638462e-12,"CFLAR","no","no"
201.109331959946,-2.44362823215495,0.156255273753265,-15.6386928483039,3.96789510033469e-55,2.228089801635e-52,"TFPI","yes","yes"
66.3387908377215,0.0795741543867239,0.117136959465497,0.679325763190589,0.496931475940412,0.67670583014653,"NDUFAF7","no","no"
466.273490522034,0.0202478453812411,0.108866995072179,0.185986996038759,0.852454959066011,0.921995812286896,"RBM5","no","no"
5.90083400581799,-0.00544585175377462,0.519496312308345,-0.0104829459319477,0.991635972479617,0.995047163497984,"MTMR7","no","no"
41.4828447255017,1.20610605223957,0.190648713054713,6.32632674469424,2.51065900423341e-10,5.83842895357176e-09,"SLC7A2","yes","no"
186.704531258804,-0.0464204503595751,0.118043735579684,-0.393247893516886,0.69413639928127,0.820102287336093,"ARF5","no","no"
10.9591361171558,1.15822852998975,0.384222640530532,3.01447236006311,0.00257426665914669,0.0124110856203103,"SARM1","no","no"
160.302861053903,0.0127107839777223,0.0909552713341845,0.139747634098311,0.888859389086129,0.9419985265852,"POLDIP2","no","no"
88.3575373137178,-0.729939685152453,0.114425537050544,-6.37916765756601,1.78053028690103e-10,4.2071638907815e-09,"PLXND1","no","no"
100.678400646949,0.062510359727774,0.107793217182059,0.579909955022458,0.561975342103667,0.72824497600239,"AK2","no","no"
2.21370091539666,-1.0830796516105,0.675084306374242,-1.60436206468423,0.108634267791165,0.239968233329737,"CD38","no","no"
