"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene","classic_threshold","volcano_treshold"
"ENSG00000000003",533.277965179526,0.819025799243166,0.173058603635379,4.73264999276655,2.21607432177218e-06,5.62465653860912e-05,"TSPAN6","no","no"
"ENSG00000000419",221.98469639993,0.043984984152824,0.137399817040993,0.320124037280932,0.748874304587941,0.939233390503917,"DPM1","no","no"
"ENSG00000000457",21.3951354246315,0.616988339646225,0.365846247231503,1.68646895879132,0.0917055090440999,0.369314521853161,"SCYL3","no","no"
"ENSG00000000460",5.25779153692113,-0.214898754320035,0.694704739539659,-0.309338258527552,0.757064231034028,0.941792255337468,"FIRRM","no","no"
"ENSG00000001036",216.216601502281,-0.219466953550796,0.141074229429458,-1.55568422693769,0.11978319909321,0.434378951076696,"FUCA2","no","no"
"ENSG00000001084",65.4469492378111,0.46505036243223,0.210928007818108,2.20478241482877,0.027469366613877,0.165611683540482,"GCLC","no","no"
"ENSG00000001167",120.176201324636,0.17795827307844,0.164018847639674,1.08498672950922,0.277927532854088,0.672311485269671,"NFYA","no","no"
"ENSG00000001460",31.094853087081,0.136050260344729,0.314680876759878,0.432343591213978,0.665491709462492,0.912456532210458,"STPG1","no","no"
"ENSG00000001461",49.8408864866625,0.343105559628833,0.282325874592665,1.21528202161371,0.224258546472357,0.612269156412427,"NIPAL3","no","no"
"ENSG00000001497",182.84274473815,-0.211839719877835,0.144523064011119,-1.46578486504782,0.142706905564521,0.481456507860447,"LAS1L","no","no"
"ENSG00000001561",47.520103163283,0.528035125218157,0.251205338588588,2.10200598516319,0.0355527515171353,0.198513058925192,"ENPP4","no","no"
"ENSG00000001617",7.55321027477827,-0.391169809057849,0.588514783689732,-0.664672867868134,0.506259751310443,0.844039952336834,"SEMA3F","no","no"
"ENSG00000001629",217.068641091185,0.207175638724762,0.140395444500407,1.47565784247481,0.140035768648569,0.476243800034628,"ANKIB1","no","no"
"ENSG00000001630",389.500816918676,-0.396321801534661,0.111054371572293,-3.5687186008402,0.000358731470391228,0.0050155668593786,"CYP51A1","no","no"
"ENSG00000001631",43.6027431040802,-0.0333474992787077,0.267232954721933,-0.124788124703434,0.900691289014366,0.978849585689865,"KRIT1","no","no"
"ENSG00000002016",53.2850883925551,-0.0620372058516965,0.235265846526232,-0.263689807796982,0.792018949856689,0.951448030956381,"RAD52","no","no"
"ENSG00000002330",63.6240028248096,-0.230278268024018,0.240800102190729,-0.956304693930831,0.338918319140547,0.733352289861858,"BAD","no","no"
"ENSG00000002549",157.718712761804,0.0987198537136887,0.148611271821659,0.664282409426905,0.506509577370712,0.844199738449138,"LAP3","no","no"
"ENSG00000002834",101.194941181741,-0.0642224957225621,0.190254465908322,-0.337561041818114,0.735694004644499,0.93652935715078,"LASP1","no","no"
"ENSG00000002919",43.9230133012197,0.035807033819458,0.246367048795679,0.145340190559144,0.884442284116208,0.974181209452104,"SNX11","no","no"
"ENSG00000002933",10.9335938836712,-4.4306980955718,0.838612580178568,-5.28336707592481,1.26830898301403e-07,4.0821678754661e-06,"TMEM176A","yes","yes"
"ENSG00000003056",17.373386273646,-0.246715077522996,0.374157462997959,-0.659388364316393,0.509646412055602,0.8450604435002,"M6PR","no","no"
"ENSG00000003096",77.1458686289967,0.321168550595474,0.200750760502537,1.59983727977666,0.109634686224465,0.414234248640887,"KLHL13","no","no"
"ENSG00000003137",2.40730700118175,-1.27984913222634,1.15209365238905,-1.1108898391831,0.266615769613444,0.661092953841749,"CYP26B1","no","no"
"ENSG00000003147",14.0450638533834,0.342746013681218,0.438538122935294,0.781564921624364,0.434470308890564,0.800846548448833,"ICA1","no","no"
"ENSG00000003249",5.61927160703534,0.226246076505174,0.712591708386546,0.317497486769025,0.750866146174141,0.940165350806527,"DBNDD1","no","no"
"ENSG00000003393",215.349632462684,1.19122885992076,0.161678348800387,7.3678935290927,1.73345137499559e-13,1.31382833016371e-11,"ALS2","yes","no"
"ENSG00000003402",112.501548933713,1.032512443863,0.194139194610466,5.3184131413273,1.04676169655741e-07,3.4158907982698e-06,"CFLAR","yes","no"
"ENSG00000003436",139.160232984673,-2.10123362131323,0.168011729571344,-12.5064697963303,6.8815109467726e-36,2.51511578981264e-33,"TFPI","yes","yes"
"ENSG00000003509",85.0126535661225,-0.0136237562068699,0.210096414532262,-0.0648452580078556,0.948297206574673,0.98944643510332,"NDUFAF7","no","no"
"ENSG00000003756",519.639037475956,-0.00510016514377556,0.115638197539156,-0.0441045022519364,0.964821104000671,0.992384608332024,"RBM5","no","no"
"ENSG00000003987",7.03959284618375,0.683133444201092,0.618705928786678,1.1041326944139,0.26953558066198,0.664790345491229,"MTMR7","no","no"
"ENSG00000003989",38.1746806555733,1.91789202338253,0.33393794237484,5.74325879156831,9.2871622853065e-09,3.4636271679464e-07,"SLC7A2","yes","no"
"ENSG00000004059",205.478852935834,-0.375758884987722,0.139814032489315,-2.68756203005902,0.00719757324491425,0.0602435049155749,"ARF5","no","no"
"ENSG00000004139",10.3550450603993,-0.159975973319106,0.495892000574291,-0.322602447980283,0.746996339559888,0.938902115150355,"SARM1","no","no"
"ENSG00000004142",211.382709236804,-0.165954295552468,0.130738687180989,-1.26935874247175,0.204313144027098,0.5844066573589,"POLDIP2","no","no"
"ENSG00000004399",53.6422126786111,0.0263086900016724,0.244126836357847,0.107766480712135,0.914180932515045,0.982309913269903,"PLXND1","no","no"
"ENSG00000004455",121.861500640946,0.0827364512949496,0.158354244818568,0.522477003314587,0.60133825402167,0.889506162979742,"AK2","no","no"
"ENSG00000004468",4.01062535049375,0.871069404390069,0.84094518593605,1.03582185730749,0.300285258564051,0.694919325679323,"CD38","no","no"
"ENSG00000004478",127.381539831259,-0.41335700247633,0.179394906284475,-2.30417357458773,0.0212129019605707,0.137520141326569,"FKBP4","no","no"
"ENSG00000004487",747.449200090416,0.302776107916856,0.0996748715740136,3.03763730151415,0.00238440753060355,0.0250904354803817,"KDM1A","no","no"
