"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene","type"
"ENSG00000215196",4.3387087647353,-2.1561837378931,0.46083549789684,-4.67885774367098,2.88477494763526e-06,1.55531737862517e-05,"BASP1-AS1","dorsal"
"ENSG00000145526",6.97636596808343,4.89931650233203,0.875692264112266,5.59479248945829,2.20885797420942e-08,1.64777339353613e-07,"CDH18","dorsal"
"ENSG00000154162",1.40110791427091,-3.59366253434942,1.09651513721085,-3.27734876829008,0.00104786847418985,0.00345255459983029,"CDH12","dorsal"
"ENSG00000040731",11.7541009627164,2.16103741780294,0.413470170403004,5.22658603327201,1.72668494571855e-07,1.13951645536012e-06,"CDH10","dorsal"
"ENSG00000113100",1.17100615044987,-3.55742660538359,1.02617971486382,-3.46667016883654,0.000526948066083029,0.00186646911665095,"CDH9","dorsal"
"ENSG00000250337",67.0843080401207,1.3399730460604,0.299271109342664,4.47745540491227,7.55380001370951e-06,3.78462813884113e-05,"PURPL","dorsal"
"ENSG00000113361",45.237715869991,7.65720339942386,0.846492040139232,9.0458067369002,1.48564055059513e-19,3.51519452551953e-18,"CDH6","dorsal"
"ENSG00000224282",8.18928657359163,-1.8711943179817,0.378640274794286,-4.94187872380536,7.7373341873265e-07,4.59317965876666e-06,"RPL9P17","dorsal"
"ENSG00000113389",3.83130569065609,4.44216305199209,0.894139416315184,4.96808771757158,6.76163772578776e-07,4.05495211363308e-06,"NPR3","dorsal"
"ENSG00000113407",334.646905787985,-1.08526665165212,0.0871970087475324,-12.4461454267814,1.46763673561078e-35,1.01766338924122e-33,"TARS1","dorsal"
"ENSG00000039560",195.081317658398,1.1142144626897,0.147302421510113,7.56412862237439,3.90473222973876e-14,5.70427963627528e-13,"RAI14","dorsal"
"ENSG00000145626",5.90535567002507,-3.0391395845956,0.464151772102417,-6.54772806495932,5.84189675560555e-11,6.0259647835456e-10,"UGT3A1","dorsal"
"ENSG00000168671",13.4153941275196,-2.67910799744215,0.295222317671597,-9.07488301891311,1.13799678543214e-19,2.72818677131811e-18,"UGT3A2","dorsal"
"ENSG00000153071",54.2030592063986,1.86519607128812,0.169965715503636,10.9739547517642,5.09921730822082e-28,2.2041422001119e-26,"DAB2","dorsal"
"ENSG00000182836",12.3894662647917,5.58665777085613,0.819327118916127,6.81859252778868,9.19367550499896e-12,1.03796337267227e-10,"PLCXD3","dorsal"
"ENSG00000151876",9.59826136703696,1.09629358435793,0.350432826678292,3.12839865702526,0.00175761610808901,0.00548859948061573,"FBXO4","dorsal"
"ENSG00000198865",59.5250535642604,-1.02122261465641,0.140517547241165,-7.267580702243,3.65982697316749e-13,4.86920350793836e-12,"CCDC152","dorsal"
"ENSG00000250722",20.7490811538927,-3.97200641909842,0.350921900950075,-11.318776081928,1.0594062929395e-29,5.17270016381464e-28,"SELENOP","dorsal"
"ENSG00000112972",145.45733754662,2.96065095887806,0.157376472217115,18.8125386035695,5.96135119811709e-79,2.20459598937775e-76,"HMGCS1","dorsal"
"ENSG00000164588",1.06161378018316,-3.89272902098938,0.98272784449124,-3.96114656037313,7.45907297250473e-05,0.000314455746803714,"HCN1","dorsal"
"ENSG00000251573",2.12612558443545,-2.19756375287589,0.651426043646404,-3.37346621970295,0.000742281536719381,0.00254085743714193,"LINC02106","dorsal"
"ENSG00000213949",22.7423104641199,1.54052396023548,0.263272403941265,5.85144488056242,4.87320787223913e-09,3.96730375901408e-08,"ITGA1","dorsal"
"ENSG00000247796",4.49351817863861,-1.40279485225334,0.400739742029329,-3.5005134383469,0.000464362825302538,0.00166606640698737,"MOCS2-DT","dorsal"
"ENSG00000134363",187.097239178585,-1.45658739067873,0.403745030605905,-3.6076911918713,0.00030893387467504,0.00115057990997026,"FST","dorsal"
"ENSG00000152669",4.73405672875748,2.34265203498475,0.623493755917112,3.75729830932931,0.000171757701507841,0.00067493138510657,"CCNO","dorsal"
"ENSG00000134352",81.763966835383,1.88555010832533,0.15415320037556,12.2316637198035,2.10580841841923e-34,1.37878669232236e-32,"IL6ST","dorsal"
"ENSG00000145632",333.909245721119,5.2623559297162,0.212457970974881,24.7689267932356,1.93888998835409e-135,2.58130887116207e-132,"PLK2","dorsal"
"ENSG00000152932",24.689714558534,-1.1854806985633,0.236518296139774,-5.01221562099668,5.38068611273644e-07,3.27898387767307e-06,"RAB3C","dorsal"
"ENSG00000113448",50.1837154355968,5.19909093993356,0.49046651368937,10.6002974613397,2.97033940175054e-26,1.15854839556559e-24,"PDE4D","dorsal"
"ENSG00000213896",2.9203556118147,3.13912887600008,0.898840032546183,3.49242219119651,0.000478661027883337,0.00171029893126324,"RPL31P8","dorsal"
"ENSG00000130449",197.445242407973,1.35161136336143,0.15476713179149,8.73319384882306,2.47580238819634e-18,5.37410583611748e-17,"ZSWIM6","dorsal"
"ENSG00000123213",114.837058170367,-1.10620532551599,0.115961045887657,-9.53945626350833,1.43583137854868e-21,4.02153613318614e-20,"NLN","dorsal"
"ENSG00000152939",11.7572444322469,-1.2615262732223,0.2697822285738,-4.67609108239389,2.92394778961522e-06,1.57516151493434e-05,"MARVELD2","dorsal"
"ENSG00000131711",1661.37863256439,1.0782156295997,0.094561879496407,11.4022229183872,4.07577239405153e-30,2.03992919070699e-28,"MAP1B","dorsal"
"ENSG00000157111",1.59017490822579,-2.7854063957714,0.909178507210469,-3.0636518281955,0.00218653221701966,0.0066643846724485,"TMEM171","dorsal"
"ENSG00000171617",190.17763133942,2.44351533639785,0.172492706460541,14.1659052520973,1.48935234886045e-45,1.67091946105299e-43,"ENC1","dorsal"
"ENSG00000176928",11.7362993600659,2.34772531156437,0.409599475173311,5.73175859312563,9.93946690683651e-09,7.79619615591222e-08,"GCNT4","dorsal"
"ENSG00000113161",475.267270204063,1.42028899390152,0.0900008594699139,15.7808381193993,4.21553109590078e-56,7.13425050721513e-54,"HMGCR","dorsal"
"ENSG00000122012",6.15355161800525,1.88081124568186,0.49140128300653,3.82744471926188,0.000129480451501303,0.000522474159725402,"SV2C","dorsal"
"ENSG00000164220",5.66202776602064,2.99019911097809,0.648192393485509,4.61313514479701,3.96640218894722e-06,2.08609564691272e-05,"F2RL2","dorsal"
"ENSG00000164251",118.487798454531,-1.27361176752161,0.139354839007798,-9.13934368257095,6.28324876884616e-20,1.55871401135227e-18,"F2RL1","dorsal"
"ENSG00000145708",3.16254433794939,3.76105132155303,0.933178671867567,4.03036571123733,5.56901383788564e-05,0.000241820409529411,"CRHBP","dorsal"
"ENSG00000250802",10.9443049471829,-1.26124697516447,0.275827144666249,-4.57259917870149,4.81711085689892e-06,2.4986416574616e-05,"ZBED3-AS1","dorsal"
"ENSG00000152380",2.92856484573745,3.57418319082397,0.925500349050614,3.86189286097017,0.000112511908553705,0.000459387203806478,"FAM151B","dorsal"
"ENSG00000189127",107.575242984921,3.27289685602201,0.679829522465908,4.81429056530293,1.47723736529079e-06,8.42147593059006e-06,"ANKRD34B","dorsal"
"ENSG00000265684",2.10133178127179,-1.92786113486927,0.644868702268839,-2.98954055001659,0.00279397359381817,0.00828812428231563,"RN7SL378P","dorsal"
"ENSG00000145681",93.6422712286959,2.24199772709505,0.621813086327671,3.60558144624445,0.000311454786744966,0.00115867214815517,"HAPLN1","dorsal"
"ENSG00000164176",62.3919749359979,-1.09073443916752,0.192419603157131,-5.66852036523963,1.44035952625086e-08,1.10333639199193e-07,"EDIL3","dorsal"
"ENSG00000245526",16.6178824981239,6.10368900105549,0.809960783548341,7.5357833675798,4.85411858196235e-14,7.02440203491219e-13,"LINC00461","dorsal"
"ENSG00000081189",5.30034983078925,1.87379290445944,0.613763741372891,3.05295470903522,0.00226600135772752,0.00687825613525133,"MEF2C","dorsal"
"ENSG00000113356",30.8191590168726,-3.82961065077272,0.242818218028905,-15.7715128702445,4.88651217258896e-56,8.20030656189929e-54,"POLR3G","dorsal"
"ENSG00000113369",145.881672937277,-1.07300035625547,0.202779130789893,-5.2914732994257,1.21334906901974e-07,8.18324245468562e-07,"ARRDC3","dorsal"
"ENSG00000237187",40.4967247151628,2.74241826646808,0.227754791265978,12.0411002167037,2.16054744183343e-33,1.34411627456117e-31,"NR2F1-AS1","dorsal"
"ENSG00000175745",423.111584265046,5.76497587812135,0.356906834771719,16.1526071133064,1.08861642698833e-58,1.97633364063245e-56,"NR2F1","dorsal"
"ENSG00000175449",7.33807091902762,-1.39509558397464,0.377191001925639,-3.69864492220755,0.000216753578040992,0.000832417106438194,"RFESD","dorsal"
"ENSG00000175426",6.65474332193236,-1.04814066109001,0.353372555908412,-2.96610657382705,0.00301595958829156,0.00886443533763424,"PCSK1","dorsal"
