"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene"
"ENSG00000198744",15.6804923340844,-1.12515538630918,0.21245832462592,-5.29588750306801,1.18439740779845e-07,2.13021766749892e-06,"MTCO3P12"
"ENSG00000177133",5.71047696103081,1.60922811039454,0.288176008984629,5.58418487390592,2.3479883578005e-08,4.82733994090525e-07,"PRDM16-DT"
"ENSG00000142611",76.1775370130178,2.11316446838993,0.159801027355332,13.2237226716391,6.40155054273751e-40,2.06041630227283e-37,"PRDM16"
"ENSG00000116661",8.07674745667784,1.22124677145822,0.313519297616197,3.89528421613536,9.80836491505849e-05,0.000897590563479474,"FBXO2"
"ENSG00000162496",8.08345434598224,-1.23428295551096,0.274920389796696,-4.48960135850132,7.13565875271713e-06,8.68373387195068e-05,"DHRS3"
"ENSG00000179023",2.83433552524795,1.96117056600874,0.455579912038165,4.30477840261852,1.67152966519734e-05,0.000185517929785398,"KLHDC7A"
"ENSG00000009709",1.3187804146166,-3.74559139056658,0.708388013801758,-5.28748555535947,1.24009150166572e-07,2.21956166376756e-06,"PAX7"
"ENSG00000162543",5.44938342909911,-1.06884900880809,0.266708647047056,-4.00755288830029,6.135112572069e-05,0.000587585233672861,"UBXN10"
"ENSG00000158816",4.12052131087303,-2.42065981441624,0.339691071423647,-7.12606252578628,1.03280814744561e-12,4.12857869304383e-11,"VWA5B1"
"ENSG00000179546",14.2637061656264,1.26339458019426,0.175117638424433,7.21454784087577,5.41134806007072e-13,2.21532994704825e-11,"HTR1D"
"ENSG00000158246",15.272690132709,-1.1222597957478,0.227173736867432,-4.94009479802986,7.80845988807613e-07,1.18510836740329e-05,"TENT5B"
"ENSG00000126709",57.4079927774376,1.04019292044016,0.181483163601612,5.73162215049087,9.94746726442338e-09,2.18727112947298e-07,"IFI6"
"ENSG00000116329",6.46138488016366,-1.5800885046738,0.271893741787124,-5.81141917532958,6.19454392899645e-09,1.40169389171522e-07,"OPRD1"
"ENSG00000163873",3.894959319562,1.15257939099679,0.324048529521066,3.55681105141958,0.000375383947966095,0.00288025792874273,"GRIK3"
"ENSG00000185668",347.201754997827,2.07442750691956,0.135812940614791,15.2741520618665,1.1369730863972e-52,6.84677857318162e-50,"POU3F1"
"ENSG00000163909",4.2700496125891,-1.46588557350382,0.3209594167569,-4.56719914410269,4.94284372382033e-06,6.29849874650361e-05,"HEYL"
"ENSG00000168389",2.89030729984735,-1.15209232965198,0.357455444631822,-3.22303757560228,0.00126838913726534,0.00814246506687395,"MFSD2A"
"ENSG00000227533",19.5857952625561,1.05565096972172,0.257910564699294,4.09308928834513,4.25663712987605e-05,0.000426531948150972,"SLC2A1-DT"
"ENSG00000243710",3.44596330918256,-1.15574251966378,0.330864210107897,-3.49310225873896,0.000477443640585144,0.00354011809324733,"CFAP57"
"ENSG00000198520",5.63201628067178,1.07241636133714,0.264575077595598,4.05335366839172,5.04885856327277e-05,0.000494676856053125,"ARMH1"
"ENSG00000070759",8.23092018701638,1.08824144720515,0.214207338512373,5.08031823168508,3.76803120255878e-07,6.12198489898758e-06,"TESK2"
"ENSG00000197587",2.31293403485842,-4.21068910227516,0.870543295788397,-4.83685202407055,1.31911554595523e-06,1.91041497376976e-05,"DMBX1"
"ENSG00000162374",28.2199434614919,-1.68054362714837,0.337913692284914,-4.97329248715795,6.58252301475175e-07,1.0155581788379e-05,"ELAVL4"
"ENSG00000142700",43.6320423461005,-1.64608975040506,0.44216366648476,-3.72280645194485,0.00019702055300165,0.00165674760515081,"DMRTA2"
"ENSG00000169174",14.4182877584765,-1.12885009472808,0.245344409098887,-4.60108342747315,4.20299031901208e-06,5.46008512702279e-05,"PCSK9"
"ENSG00000173406",52.2032040598189,1.39795976876839,0.133445127242381,10.4759146898577,1.11454878831112e-25,1.47563097731858e-23,"DAB1"
"ENSG00000177606",95.1481842387844,-1.19531289587869,0.0802271309216866,-14.8991105894774,3.33995856450565e-50,1.88940443885429e-47,"JUN"
"ENSG00000162599",34.4485076133442,2.31027322663568,0.133561948167656,17.2973908986088,4.92179588463499e-67,7.65667379786383e-64,"NFIA"
"ENSG00000118473",8.08746611266057,1.09745715705831,0.220269241108455,4.98234411457362,6.28185926756893e-07,9.75012996222251e-06,"SGIP1"
"ENSG00000152760",8.78360234697723,-1.43539226096081,0.222885266732584,-6.44004999524254,1.19434154228689e-10,3.53904252562089e-09,"DYNLT5"
"ENSG00000178965",1.20804628055172,-2.62612434290338,0.647382174002966,-4.05652866013476,4.98074531692261e-05,0.000489113906240459,"ERICH3"
"ENSG00000137959",23.9991689130326,2.52103147994518,0.300161404971497,8.3989195086043,4.5060554296677e-17,2.89453191655438e-15,"IFI44L"
"ENSG00000137965",58.4193974865634,-1.32619657126253,0.116282101602093,-11.4049931415986,3.9480840418547e-30,6.52237459233129e-28,"IFI44"
"ENSG00000162643",4.97479913440829,-1.26845395452563,0.314014145578097,-4.03948029854012,5.3569767276012e-05,0.000521125802766332,"DNAI3"
"ENSG00000267272",1.20021167990622,2.38698730424287,0.710684324232427,3.35871669439302,0.000783053008528707,0.00540407895128056,"LINC01140"
"ENSG00000233593",22.3884039364264,1.66668808303895,0.169876207675832,9.81119196055651,1.00771098873249e-22,1.06282196257956e-20,"LINC02609"
"ENSG00000162692",27.8258877393422,-2.20916177390976,0.15360132502331,-14.382439562774,6.67012704472998e-47,3.03702272368339e-44,"VCAM1"
"ENSG00000179902",3.3697767586161,-2.05650375471755,0.399715043640491,-5.14492458424255,2.67628302956241e-07,4.468770267967e-06,"CFAP276"
