"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene"
"ENSG00000225630",6.20384572186908,-1.00381087672905,0.274599320594898,-3.65554756127717,0.000256633621636858,0.00100694955614968,"MTND2P28"
"ENSG00000176022",30.3651598543267,-1.41645363168655,0.135114851525312,-10.4833304088796,1.03049618249544e-25,4.42667256229534e-24,"B3GALT6"
"ENSG00000184163",28.0431425418216,2.22307623409212,0.211505159848741,10.5107423179745,7.7084388872813e-26,3.34752030978085e-24,"C1QTNF12"
"ENSG00000224870",4.85136057955958,-1.03852439513155,0.298000493820357,-3.48497541671055,0.000492182257970985,0.00182372089090593,"MRPL20-AS1"
"ENSG00000205090",13.9706284493595,1.09683023203821,0.202830936850765,5.40760817392079,6.38719665914258e-08,4.70702951716835e-07,"TMEM240"
"ENSG00000142611",125.266734522664,2.79833739108301,0.0982770700526879,28.473960300025,2.46188668236689e-178,2.32660014753587e-175,"PRDM16"
"ENSG00000207056",6.97049465906872,1.86765226305505,0.301798656023943,6.18840483804834,6.07760793704575e-10,5.85799937438611e-09,"RNU1-8P"
"ENSG00000049249",0.962660502803761,-2.17344350306069,0.684264302654412,-3.17632162693483,0.00149155484124208,0.00496751088761375,"TNFRSF9"
"ENSG00000284693",0.683658843333441,-3.03087088686634,0.740961309886889,-4.09045768844397,4.30522750669379e-05,0.000197598392918235,"LINC02606"
"ENSG00000178585",81.8519923496863,1.72075979952705,0.117218780655607,14.6798984761896,8.67201970647103e-49,1.08242077418003e-46,"CTNNBIP1"
"ENSG00000175279",10.1877653076177,-1.23290103397754,0.197957962099314,-6.22809520214703,4.72140152503729e-10,4.61126646977805e-09,"CENPS"
"ENSG00000116661",9.78908671804049,1.11766322684894,0.232906771964894,4.79875796405525,1.59652584387885e-06,9.44964267748873e-06,"FBXO2"
"ENSG00000120937",5.14641229428594,3.69072389870045,0.471370949531344,7.82976528861169,4.88781589375226e-15,8.59199240278187e-14,"NPPB"
"ENSG00000120949",10.0470609519584,-1.10438439256314,0.2056793278251,-5.3694476943364,7.89781384272773e-08,5.74981707713773e-07,"TNFRSF8"
"ENSG00000234593",2.03311258147226,1.90149783332795,0.497783060613539,3.81993278554774,0.000133488045380962,0.000556321660779206,"KAZN-AS1"
"ENSG00000142621",7.641543137033,-1.40773730191689,0.230160454083054,-6.1163300512472,9.57549019490985e-10,8.94283192509086e-09,"FHAD1"
"ENSG00000215704",1.40101984864156,2.10033463145708,0.64919752472931,3.23527824960952,0.00121524240025086,0.00412903623957859,"CELA2B"
"ENSG00000162458",17.447810588096,1.52675831725544,0.170917517495578,8.93271994367073,4.15660926814443e-19,1.08257306477158e-17,"FBLIM1"
"ENSG00000186715",10.1271094548922,1.20049111074595,0.222538715857448,5.39452699778745,6.87042967322851e-08,5.0462822833047e-07,"MST1L"
"ENSG00000009709",0.724226693235785,-3.38994440135475,0.790439868253874,-4.28868094526068,1.7973734110079e-05,8.90514245628024e-05,"PAX7"
"ENSG00000169991",37.1439673050111,1.75760956550113,0.210331519929446,8.35637742783728,6.46735645797665e-17,1.3742093818523e-15,"IFFO2"
"ENSG00000162543",2.53827505158095,-2.29622126045188,0.435273261027134,-5.27535565826713,1.32498865732412e-07,9.34084594694332e-07,"UBXN10"
"ENSG00000158816",1.73374119792895,-3.58017636598155,0.652187401698005,-5.4894902242214,4.03095425331662e-08,3.06624446574632e-07,"VWA5B1"
"ENSG00000142798",2.65821250800876,1.20229352923652,0.400060172536164,3.00528173453167,0.00265334953559079,0.00828613294781035,"HSPG2"
"ENSG00000007968",10.0976230373406,-1.74649433995683,0.218780769055807,-7.98285126930572,1.42991162232779e-15,2.62759500525161e-14,"E2F2"
"ENSG00000236810",7.03407907367894,1.649787934024,0.302321681167545,5.45706125889693,4.84079383338376e-08,3.62529790254091e-07,"ELOA-AS1"
"ENSG00000158055",6.82038660894604,2.18448520892257,0.378921719691865,5.7650039451393,8.16559311118382e-09,6.77484786306665e-08,"GRHL3"
"ENSG00000225828",26.6563940780757,1.50110097719046,0.141498189892049,10.6086231798136,2.71723477692489e-26,1.20640361035462e-24,"FAM229A"
"ENSG00000284640",0.938831175006361,2.52138489961619,0.747718376599978,3.37210503115013,0.000745959950214618,0.00265786735582752,"LOC105378644"
"ENSG00000116560",188.922461730132,-1.67892633896129,0.0904194727973014,-18.5681942951054,5.8125030892846e-77,1.5380658174659e-74,"SFPQ"
"ENSG00000092853",69.9626208406083,-1.28186704329336,0.102473025826679,-12.5093119184505,6.63968736443273e-36,4.82678518075209e-34,"CLSPN"
"ENSG00000116885",14.3184927248498,-1.26550036767633,0.185401314246455,-6.82573569027721,8.7475855505312e-12,1.08367405016131e-10,"OSCP1"
"ENSG00000163873",2.47927978471882,1.47865673122406,0.372675971020951,3.96767392105602,7.2577543906055e-05,0.000318525859433783,"GRIK3"
"ENSG00000185090",1.39481371203629,-2.38388531290658,0.6848375858102,-3.48094988111132,0.000499638973244201,0.00184996922817247,"MANEAL"
"ENSG00000185668",395.311387555982,2.38886348712189,0.0638341790571474,37.4229530700672,1.65457115538811e-306,4.10457739372906e-303,"POU3F1"
"ENSG00000163909",4.33862651699636,-2.30732000468718,0.358207581026417,-6.44129305715901,1.1845988747665e-10,1.26804472862006e-09,"HEYL"
"ENSG00000168389",4.00375761507056,-1.20333847076943,0.303463555100579,-3.96534756989384,7.32890754819515e-05,0.000321506408491337,"MFSD2A"
"ENSG00000164002",0.584944130046873,-2.74347698063505,0.891395337541424,-3.07773315059275,0.00208581601818176,0.00669498701226513,"EXO5"
