gene1,gene2,STRING_score,double,gene_mouse,scRNA,gene_SHH_link,gene1_SHH_corr,gene2_SHH_corr
EGR1,ID2,0.418,keep,NA,expressed,FALSE,-0.0043392797212645,-0.132580185540717
EGR1,PLK2,0.403,keep,NA,expressed,FALSE,-0.0043392797212645,-0.120569368828833
EGR1,SOX2,0.409,keep,NA,expressed,FALSE,-0.0043392797212645,-0.328292680666988
EGR1,ID1,0.415,keep,NA,expressed,FALSE,-0.0043392797212645,-0.0142159307745897
EGR1,FOXO3,0.421,keep,NA,expressed,FALSE,-0.0043392797212645,-0.197110893411986
EGR1,GRIA1,0.424,keep,NA,expressed,FALSE,-0.0043392797212645,-0.326505843993123
EGR1,MAFF,0.425,keep,NA,expressed,FALSE,-0.0043392797212645,-4.29816897476622e-05
EGR1,IL12A,0.447,keep,NA,expressed,FALSE,-0.0043392797212645,-0.00151171565349149
EGR1,GDF15,0.502,keep,NA,expressed,FALSE,-0.0043392797212645,-0.0253305762028884
EGR1,GADD45A,0.515,keep,NA,expressed,FALSE,-0.0043392797212645,-0.33776188014671
EGR1,KMT2A,0.517,keep,NA,expressed,FALSE,-0.0043392797212645,-0.00253293924863571
EGR1,KLF5,0.528,keep,NA,expressed,FALSE,-0.0043392797212645,-0.000274070264613346
EGR1,KLF4,0.531,keep,NA,expressed,FALSE,-0.0043392797212645,-0.00292616614398008
EGR1,HOMER1,0.576,keep,NA,expressed,FALSE,-0.0043392797212645,-0.0511769182436247
EGR1,FGF2,0.631,keep,NA,expressed,FALSE,-0.0043392797212645,-0.0334381598927772
EGR1,NGF,0.727,keep,NA,expressed,FALSE,-0.0043392797212645,-5.10186103539944e-05
EGR1,ELK4,0.775,keep,NA,expressed,FALSE,-0.0043392797212645,-0.0135128382651997
EGR1,ZFP36,0.798,keep,NA,expressed,FALSE,-0.0043392797212645,-0.00229712556815713
EGR1,FOSL2,0.828,keep,NA,expressed,FALSE,-0.0043392797212645,-0.00140607739192464
EGR1,VGF,0.836,keep,NA,expressed,FALSE,-0.0043392797212645,-0.196903112663474
EGR1,TRIB1,0.888,keep,NA,expressed,FALSE,-0.0043392797212645,-0.0660010455535001
EGR1,SRF,0.904,keep,NA,expressed,FALSE,-0.0043392797212645,-0.000847777206305623
EGR1,IER2,0.908,keep,NA,expressed,FALSE,-0.0043392797212645,-0.0589192945955469
EGR1,JUNB,0.97,keep,NA,expressed,FALSE,-0.0043392797212645,-0.00348169157196888
EGR1,NAB2,0.992,keep,NA,expressed,FALSE,-0.0043392797212645,-0.000210297130892405
EGR1,FOS,0.995,keep,NA,expressed,FALSE,-0.0043392797212645,-0.00716429557592088
EHD4,RAB5A,0.431,keep,NA,expressed,FALSE,-0.0111595372268488,-0.0463311541401034
EIF1,RPLP1,0.504,keep,NA,expressed,FALSE,-0.0782624368452046,-0.0513903718282423
EIF1,YTHDF1,0.445,keep,NA,expressed,FALSE,-0.0782624368452046,-0.000131681935518253
EIF1,UBC,0.774,keep,NA,expressed,FALSE,-0.0782624368452046,-0.0458791418425467
ELK4,SRF,0.998,keep,NA,expressed,FALSE,-0.0135128382651997,-0.000847777206305623
ELP4,IMMP1L,0.929,keep,NA,expressed,FALSE,-0.00620210415591226,-0.0117851054205757
ELP4,MEIS2,0.424,keep,NA,expressed,FALSE,-0.00620210415591226,-0.000273515621585327
ELP4,PAX6,0.832,keep,NA,expressed,FALSE,-0.00620210415591226,-0.132269479655122
EMB,SLC16A14,0.453,keep,NA,expressed,FALSE,-2.82810417328369e-05,-3.42943015024351e-06
EMB,SLC16A4,0.533,keep,NA,expressed,FALSE,-2.82810417328369e-05,-0.000791124595218771
EMP3,LGALS1,0.748,keep,NA,expressed,FALSE,-0.00234908800658886,-0.242276682199537
ENC1,ZIC1,0.448,keep,NA,expressed,FALSE,-0.232583794439242,-7.66601095424786e-05
ENC1,KLHL15,0.44,keep,NA,expressed,FALSE,-0.232583794439242,-1.32192391684649e-05
ENTPD4,ENTPD6,0.942,keep,NA,expressed,FALSE,-0.0131819972723785,-0.000123514955748159
EPHA4,SEMA3F,0.403,keep,tested,expressed,FALSE,-0.16207318199978,-0.0139883519261768
EPHA4,SIPA1L1,0.451,keep,tested,expressed,FALSE,-0.16207318199978,-0.00090933990709041
ERAP1,TNFRSF1A,0.699,keep,NA,expressed,FALSE,-0.00166648934279939,-4.03200619146244e-06
ERAP1,PTTG1,0.426,keep,NA,expressed,FALSE,-0.00166648934279939,-0.0252675154847849
ESPN,PDLIM3,0.545,keep,NA,expressed,FALSE,-0.000129567423605239,-0.126281937903493
ESPN,PLS1,0.827,keep,NA,expressed,FALSE,-0.000129567423605239,-0.0177014048604349
ESPN,MSN,0.712,keep,NA,expressed,FALSE,-0.000129567423605239,-0.0472453208346769
ESYT2,GRAMD1A,0.408,keep,NA,expressed,FALSE,-0.0008946766961748,-0.00309283636869163
FAM169A,USO1,0.436,keep,NA,expressed,FALSE,-2.40177229361502e-05,-0.0615785920589213
FAM169A,FARP1,0.407,keep,NA,expressed,FALSE,-2.40177229361502e-05,-0.00339900999208686
FAM171B,TMEM59L,0.407,keep,NA,expressed,FALSE,-0.036226469583876,-0.00193828538546169
FAM222A,SCYL1,0.423,keep,NA,expressed,FALSE,-0.024375313353681,-0.0012783893652546
FAM222A,MEIS2,0.785,keep,NA,expressed,FALSE,-0.024375313353681,-0.000273515621585327
FANCM,HES1,0.8,keep,NA,expressed,FALSE,-1.82813875905367e-05,-0.00294249251396003
FANCM,POLH,0.484,keep,NA,expressed,FALSE,-1.82813875905367e-05,-0.016205993679831
FANCM,SHOC1,0.509,keep,NA,expressed,FALSE,-1.82813875905367e-05,-5.49826009759643e-05
FANCM,LIG3,0.52,keep,NA,expressed,FALSE,-1.82813875905367e-05,-0.0276389592686528
FANCM,RTL1,0.532,keep,NA,expressed,FALSE,-1.82813875905367e-05,-0.457158173567558
FANCM,UBC,0.546,keep,NA,expressed,FALSE,-1.82813875905367e-05,-0.0458791418425467
FANCM,ZGRF1,0.546,keep,NA,expressed,FALSE,-1.82813875905367e-05,-0.0286989975855649
FANCM,SMC5,0.893,keep,NA,expressed,FALSE,-1.82813875905367e-05,-0.313023998322185
FANCM,REV3L,0.987,keep,NA,expressed,FALSE,-1.82813875905367e-05,-0.0169826667734269
FARP1,SDC1,0.446,keep,NA,expressed,FALSE,-0.00339900999208686,-0.00101412747539274
FBN2,ITGA5,0.587,keep,NA,expressed,FALSE,-0.335387236732192,-0.000646482459843592
FBN2,MYLK,0.503,keep,NA,expressed,FALSE,-0.335387236732192,-0.3526252084112
FBN2,ZIC2,0.404,keep,NA,expressed,FALSE,-0.335387236732192,-0.827315284517877
FBN2,KIF1A,0.417,keep,NA,expressed,FALSE,-0.335387236732192,-9.80803290381501e-05
FBXW7,PSMD10,0.437,keep,NA,expressed,FALSE,-0.00103215247687902,-0.000306659479775519
FBXW7,UBE2M,0.635,keep,NA,expressed,FALSE,-0.00103215247687902,-1.88583861838394e-06
FBXW7,JAG1,0.565,keep,NA,expressed,FALSE,-0.00103215247687902,-0.172576723978813
FBXW7,NOTCH2,0.636,keep,NA,expressed,FALSE,-0.00103215247687902,-0.0317396477283914
FBXW7,KMT2C,0.535,keep,NA,expressed,FALSE,-0.00103215247687902,-0.000508646362739686
FBXW7,UBE2S,0.606,keep,NA,expressed,FALSE,-0.00103215247687902,-0.00599582512525954
FBXW7,PPARGC1A,0.441,keep,NA,expressed,FALSE,-0.00103215247687902,-7.80092631166548e-05
FBXW7,PLK2,0.495,keep,NA,expressed,FALSE,-0.00103215247687902,-0.120569368828833
FBXW7,MED8,0.51,keep,NA,expressed,FALSE,-0.00103215247687902,-0.0048698744172134
FBXW7,FOXO3,0.427,keep,NA,expressed,FALSE,-0.00103215247687902,-0.197110893411986
FBXW7,MAX,0.462,keep,NA,expressed,FALSE,-0.00103215247687902,-0.0112470928838995
FBXW7,NFKB2,0.898,keep,NA,expressed,FALSE,-0.00103215247687902,-0.000651671689561833
FBXW7,KLF5,0.94,keep,NA,expressed,FALSE,-0.00103215247687902,-0.000274070264613346
FBXW7,KMT2A,0.675,keep,NA,expressed,FALSE,-0.00103215247687902,-0.00253293924863571
FBXW7,UBC,0.795,keep,NA,expressed,FALSE,-0.00103215247687902,-0.0458791418425467
FBXW7,NMT1,0.523,keep,NA,expressed,FALSE,-0.00103215247687902,-0.000162465540854983
FBXW7,SEM1,0.4,keep,NA,expressed,FALSE,-0.00103215247687902,-0.155787452212441
FDFT1,HSD17B7,0.993,keep,NA,expressed,FALSE,-0.150156462326602,-0.00104664156904846
FDFT1,INSIG1,0.774,keep,NA,expressed,FALSE,-0.150156462326602,-0.0690379386542829
FDFT1,TKTL1,0.465,keep,NA,expressed,FALSE,-0.150156462326602,-7.64900737949211e-06
FDFT1,IDI1,0.94,keep,NA,expressed,FALSE,-0.150156462326602,-0.0334310217011172
FDFT1,TXNRD2,0.454,keep,NA,expressed,FALSE,-0.150156462326602,-3.52405122581119e-05
FDFT1,HMGA1,0.722,keep,NA,expressed,FALSE,-0.150156462326602,-0.00174021585614413
FERMT2,VCL,0.896,keep,NA,expressed,FALSE,-0.0116916329946792,-0.241309174809143
FERMT2,MSN,0.45,keep,NA,expressed,FALSE,-0.0116916329946792,-0.0472453208346769
FEZF1,LHX2,0.554,keep,NA,expressed,FALSE,-0.401987760066777,-0.646866189374333
FEZF1,ZNF385B,0.458,keep,NA,expressed,FALSE,-0.401987760066777,-0.451235793191611
FGF2,VCL,0.455,keep,NA,expressed,FALSE,-0.0334381598927772,-0.241309174809143
FGF2,LGALS3,0.613,keep,NA,expressed,FALSE,-0.0334381598927772,-0.183061250762565
FGF2,JAG1,0.536,keep,NA,expressed,FALSE,-0.0334381598927772,-0.172576723978813
FGF2,VWF,0.669,keep,NA,expressed,FALSE,-0.0334381598927772,-0.00157783368216556
FGF2,ITGA5,0.409,keep,NA,expressed,FALSE,-0.0334381598927772,-0.000646482459843592
FGF2,LPAR1,0.433,keep,NA,expressed,FALSE,-0.0334381598927772,-0.636739558002886
FGF2,GAP43,0.443,keep,NA,expressed,FALSE,-0.0334381598927772,-5.41744717281849e-05
FGF2,PTTG1,0.453,keep,NA,expressed,FALSE,-0.0334381598927772,-0.0252675154847849
FGF2,FOXG1,0.477,keep,NA,expressed,FALSE,-0.0334381598927772,-0.153192471027108
FGF2,NEUROG2,0.51,keep,NA,expressed,FALSE,-0.0334381598927772,-9.30695542188497e-05
FGF2,OTX2,0.559,keep,NA,expressed,FALSE,-0.0334381598927772,-0.174683700270885
FGF2,NRG1,0.593,keep,NA,expressed,FALSE,-0.0334381598927772,-0.0229181595340071
FGF2,GJA1,0.601,keep,NA,expressed,FALSE,-0.0334381598927772,-0.0712522563520117
FGF2,SOX1,0.604,keep,NA,expressed,FALSE,-0.0334381598927772,-0.162904383925206
FGF2,FOS,0.681,keep,NA,expressed,FALSE,-0.0334381598927772,-0.00716429557592088
FGF2,PAX6,0.708,keep,NA,expressed,FALSE,-0.0334381598927772,-0.132269479655122
FGF2,KLF4,0.743,keep,NA,expressed,FALSE,-0.0334381598927772,-0.00292616614398008
FGF2,UBC,0.747,keep,NA,expressed,FALSE,-0.0334381598927772,-0.0458791418425467
FGF2,SHH,0.749,keep,NA,expressed,TRUE,-0.0334381598927772,1
FGF2,NGF,0.869,keep,NA,expressed,FALSE,-0.0334381598927772,-5.10186103539944e-05
FGF2,SOX2,0.933,keep,NA,expressed,FALSE,-0.0334381598927772,-0.328292680666988
FGF2,SDC1,0.997,keep,NA,expressed,FALSE,-0.0334381598927772,-0.00101412747539274
FHL3,MAP7D2,0.42,keep,NA,expressed,FALSE,-0.00347129008817871,-1.99806644759907e-10
FHL3,PLEKHG4B,0.437,keep,NA,expressed,FALSE,-0.00347129008817871,-0.000220031340494415
FJX1,PRICKLE1,0.406,keep,NA,expressed,FALSE,-0.618482177696283,-0.181493603710968
FLVCR1,SLC25A37,0.578,keep,NA,expressed,FALSE,-0.000627457962962486,-0.0101175054791162
FOLR1,USO1,0.499,keep,NA,expressed,FALSE,-0.000170768953943441,-0.0615785920589213
FOLR1,SEC23A,0.499,keep,NA,expressed,FALSE,-0.000170768953943441,-0.0324338726827351
FOLR1,GOLGA2,0.499,keep,NA,expressed,FALSE,-0.000170768953943441,-0.0379464773423775
FOLR1,SCFD1,0.499,keep,NA,expressed,FALSE,-0.000170768953943441,-0.0192709091226497
FOLR1,GRIA1,0.504,keep,NA,expressed,FALSE,-0.000170768953943441,-0.326505843993123
FOS,TNFRSF1A,0.468,keep,NA,expressed,FALSE,-0.00716429557592088,-4.03200619146244e-06
FOS,XBP1,0.634,keep,NA,expressed,FALSE,-0.00716429557592088,-0.205511865514058
FOS,PYGL,0.465,keep,NA,expressed,FALSE,-0.00716429557592088,-0.00055988442861448
FOS,HDAC5,0.418,keep,NA,expressed,FALSE,-0.00716429557592088,-0.000326787506427749
FOS,HES1,0.454,keep,NA,expressed,FALSE,-0.00716429557592088,-0.00294249251396003
FOS,MT2A,0.577,keep,NA,expressed,FALSE,-0.00716429557592088,-0.0887749599848032
FOS,FOSL2,0.998,keep,NA,expressed,FALSE,-0.00716429557592088,-0.00140607739192464
FOS,SRF,0.95,keep,NA,expressed,FALSE,-0.00716429557592088,-0.000847777206305623
FOS,GJA1,0.523,keep,NA,expressed,FALSE,-0.00716429557592088,-0.0712522563520117
FOS,JUNB,0.999,keep,NA,expressed,FALSE,-0.00716429557592088,-0.00348169157196888
FOS,TRH,0.491,keep,NA,expressed,FALSE,-0.00716429557592088,-0.0177731742915094
FOS,GPX8,0.42,keep,NA,expressed,FALSE,-0.00716429557592088,-0.00109321640174066
FOS,IDI1,0.426,keep,NA,expressed,FALSE,-0.00716429557592088,-0.0334310217011172
FOS,SPRY1,0.452,keep,NA,expressed,FALSE,-0.00716429557592088,-0.779702505063087
FOS,KLF9,0.457,keep,NA,expressed,FALSE,-0.00716429557592088,-0.0660487380942567
FOS,ZIC2,0.464,keep,NA,expressed,FALSE,-0.00716429557592088,-0.827315284517877
FOS,NFKB2,0.481,keep,NA,expressed,FALSE,-0.00716429557592088,-0.000651671689561833
FOS,ID1,0.528,keep,NA,expressed,FALSE,-0.00716429557592088,-0.0142159307745897
FOS,NQO1,0.542,keep,NA,expressed,FALSE,-0.00716429557592088,-0.0036637109683351
FOS,HOMER1,0.571,keep,NA,expressed,FALSE,-0.00716429557592088,-0.0511769182436247
FOS,GRIA1,0.583,keep,NA,expressed,FALSE,-0.00716429557592088,-0.326505843993123
FOS,TRPV1,0.599,keep,NA,expressed,FALSE,-0.00716429557592088,-3.23595700897351e-06
FOS,SOX2,0.659,keep,NA,expressed,FALSE,-0.00716429557592088,-0.328292680666988
FOS,GADD45A,0.661,keep,NA,expressed,FALSE,-0.00716429557592088,-0.33776188014671
FOS,NGF,0.669,keep,NA,expressed,FALSE,-0.00716429557592088,-5.10186103539944e-05
FOS,FOXO3,0.682,keep,NA,expressed,FALSE,-0.00716429557592088,-0.197110893411986
FOS,KLF4,0.705,keep,NA,expressed,FALSE,-0.00716429557592088,-0.00292616614398008
FOS,TRIB1,0.746,keep,NA,expressed,FALSE,-0.00716429557592088,-0.0660010455535001
FOS,MAFG,0.794,keep,NA,expressed,FALSE,-0.00716429557592088,-8.30690075282548e-05
FOS,IER2,0.796,keep,NA,expressed,FALSE,-0.00716429557592088,-0.0589192945955469
FOS,STK40,0.816,keep,NA,expressed,FALSE,-0.00716429557592088,-0.000367831059740074
FOS,MAFF,0.847,keep,NA,expressed,FALSE,-0.00716429557592088,-4.29816897476622e-05
FOS,ZFP36,0.878,keep,NA,expressed,FALSE,-0.00716429557592088,-0.00229712556815713
FOSL2,IRF2BP2,0.421,keep,NA,expressed,FALSE,-0.00140607739192464,-0.00872391186649659
FOSL2,NFKB2,0.433,keep,NA,expressed,FALSE,-0.00140607739192464,-0.000651671689561833
FOSL2,MAFG,0.534,keep,NA,expressed,FALSE,-0.00140607739192464,-8.30690075282548e-05
FOSL2,MAFF,0.559,keep,NA,expressed,FALSE,-0.00140607739192464,-4.29816897476622e-05
FOSL2,TRIB1,0.807,keep,NA,expressed,FALSE,-0.00140607739192464,-0.0660010455535001
FOSL2,STK40,0.812,keep,NA,expressed,FALSE,-0.00140607739192464,-0.000367831059740074
FOSL2,JUNB,0.999,keep,NA,expressed,FALSE,-0.00140607739192464,-0.00348169157196888
FOXG1,PPARGC1A,0.652,keep,NA,expressed,FALSE,-0.153192471027108,-7.80092631166548e-05
FOXG1,SRF,0.991,keep,NA,expressed,FALSE,-0.153192471027108,-0.000847777206305623
FOXG1,PRDM16,0.715,keep,NA,expressed,FALSE,-0.153192471027108,-0.328459696020296
FOXG1,ZIC1,0.501,keep,NA,expressed,FALSE,-0.153192471027108,-7.66601095424786e-05
FOXG1,SHH,0.757,keep,NA,expressed,TRUE,-0.153192471027108,1
FOXG1,NEUROG2,0.671,keep,NA,expressed,FALSE,-0.153192471027108,-9.30695542188497e-05
FOXG1,SOX2,0.749,keep,NA,expressed,FALSE,-0.153192471027108,-0.328292680666988
FOXG1,SOX1,0.681,keep,NA,expressed,FALSE,-0.153192471027108,-0.162904383925206
FOXG1,VAX1,0.402,keep,NA,expressed,FALSE,-0.153192471027108,-0.242519199652834
FOXG1,KLF4,0.421,keep,NA,expressed,FALSE,-0.153192471027108,-0.00292616614398008
FOXG1,GLI3,0.423,keep,NA,expressed,FALSE,-0.153192471027108,-0.41449141996815
FOXG1,MEIS2,0.474,keep,NA,expressed,FALSE,-0.153192471027108,-0.000273515621585327
FOXG1,RRBP1,0.485,keep,NA,expressed,FALSE,-0.153192471027108,-0.00860165726432091
FOXG1,NEFL,0.497,keep,NA,expressed,FALSE,-0.153192471027108,-0.00651301318933768
FOXG1,GAP43,0.525,keep,NA,expressed,FALSE,-0.153192471027108,-5.41744717281849e-05
FOXG1,LHX2,0.731,keep,NA,expressed,FALSE,-0.153192471027108,-0.646866189374333
FOXG1,FOXO3,0.748,keep,NA,expressed,FALSE,-0.153192471027108,-0.197110893411986
FOXG1,OTX2,0.781,keep,NA,expressed,FALSE,-0.153192471027108,-0.174683700270885
FOXG1,PAX6,0.865,keep,NA,expressed,FALSE,-0.153192471027108,-0.132269479655122
FOXO3,XBP1,0.423,keep,NA,expressed,FALSE,-0.197110893411986,-0.205511865514058
FOXO3,PPARGC1A,0.987,keep,NA,expressed,FALSE,-0.197110893411986,-7.80092631166548e-05
FOXO3,SETD7,0.931,keep,NA,expressed,FALSE,-0.197110893411986,-0.00145567920928567
FOXO3,JUNB,0.565,keep,NA,expressed,FALSE,-0.197110893411986,-0.00348169157196888
FOXO3,TFE3,0.411,keep,NA,expressed,FALSE,-0.197110893411986,-0.00443476211398617
FOXO3,SOX2,0.64,keep,NA,expressed,FALSE,-0.197110893411986,-0.328292680666988
FOXO3,TNRC6C,0.433,keep,NA,expressed,FALSE,-0.197110893411986,-0.0294908835141223
FOXO3,GPX8,0.484,keep,NA,expressed,FALSE,-0.197110893411986,-0.00109321640174066
FOXO3,PAX6,0.502,keep,NA,expressed,FALSE,-0.197110893411986,-0.132269479655122
FOXO3,MAX,0.627,keep,NA,expressed,FALSE,-0.197110893411986,-0.0112470928838995
FOXO3,IRS2,0.681,keep,NA,expressed,FALSE,-0.197110893411986,-0.776033231194988
FOXO3,GADD45A,0.752,keep,NA,expressed,FALSE,-0.197110893411986,-0.33776188014671
FOXO3,KLF4,0.86,keep,NA,expressed,FALSE,-0.197110893411986,-0.00292616614398008
FOXO3,ID1,0.989,keep,NA,expressed,FALSE,-0.197110893411986,-0.0142159307745897
FOXP4,PHIP,0.42,keep,NA,expressed,FALSE,-0.005208510511339,-0.000167940729004233
FOXP4,SOX2,0.434,keep,NA,expressed,FALSE,-0.005208510511339,-0.328292680666988
FRMD4A,SLCO3A1,0.463,keep,NA,expressed,FALSE,-0.0464002928125598,-0.00797444422391251
FZD3,SHH,0.402,keep,NA,expressed,TRUE,-0.000646277003039419,1
FZD3,NEFL,0.477,keep,NA,expressed,FALSE,-0.000646277003039419,-0.00651301318933768
FZD3,GNG11,0.508,keep,NA,expressed,FALSE,-0.000646277003039419,-0.463246748231027
FZD3,GNB5,0.524,keep,NA,expressed,FALSE,-0.000646277003039419,-1.4018653009864e-05
FZD3,PRICKLE1,0.726,keep,NA,expressed,FALSE,-0.000646277003039419,-0.181493603710968
FZD3,WNT5B,0.986,keep,NA,expressed,FALSE,-0.000646277003039419,-0.456646223108817
G2E3,HMMR,0.408,keep,NA,expressed,FALSE,-0.00465764250356456,-0.00198429010087089
G2E3,TACC3,0.42,keep,NA,expressed,FALSE,-0.00465764250356456,-0.000919618203860543
G2E3,NEK2,0.448,keep,NA,expressed,FALSE,-0.00465764250356456,-7.08052605663062e-05
G2E3,PSRC1,0.457,keep,NA,expressed,FALSE,-0.00465764250356456,-0.00080189069449291
G2E3,NCAPD2,0.513,keep,NA,expressed,FALSE,-0.00465764250356456,-1.68369527622126e-05
G2E3,GAS2L3,0.66,keep,NA,expressed,FALSE,-0.00465764250356456,-0.0117215124070966
G2E3,SCFD1,0.846,keep,NA,expressed,FALSE,-0.00465764250356456,-0.0192709091226497
GABRA5,UBE2S,0.424,keep,NA,expressed,FALSE,-0.0650866959612772,-0.00599582512525954
GABRA5,SLITRK1,0.52,keep,NA,expressed,FALSE,-0.0650866959612772,-3.15736865469084e-05
GABRA5,UNC5D,0.403,keep,NA,expressed,FALSE,-0.0650866959612772,-0.0609371079218025
GABRA5,GLI2,0.416,keep,NA,expressed,FALSE,-0.0650866959612772,-0.348890703346185
GABRA5,UNC80,0.455,keep,NA,expressed,FALSE,-0.0650866959612772,-0.00735460324351328
GABRA5,GRIA1,0.552,keep,NA,expressed,FALSE,-0.0650866959612772,-0.326505843993123
GADD45A,GDF15,0.531,keep,NA,expressed,FALSE,-0.33776188014671,-0.0253305762028884
GADD45A,HERC5,0.423,keep,NA,expressed,FALSE,-0.33776188014671,-3.53327989067913e-06
GADD45A,PLK2,0.42,keep,NA,expressed,FALSE,-0.33776188014671,-0.120569368828833
GADD45A,RPRM,0.431,keep,NA,expressed,FALSE,-0.33776188014671,-6.08263075139045e-06
GADD45A,IER5,0.406,keep,NA,expressed,FALSE,-0.33776188014671,-0.00568914806068811
GADD45A,PERP,0.418,keep,NA,expressed,FALSE,-0.33776188014671,-0.096746879399691
GADD45A,TRIB3,0.433,keep,NA,expressed,FALSE,-0.33776188014671,-0.00195054426902892
GAP43,SOX2,0.498,keep,NA,expressed,FALSE,-5.41744717281849e-05,-0.328292680666988
GAP43,PCP4,0.456,keep,NA,expressed,FALSE,-5.41744717281849e-05,-0.000425954868725352
GAP43,SULT4A1,0.413,keep,NA,expressed,FALSE,-5.41744717281849e-05,-0.000514917443102172
GAP43,STMN4,0.422,keep,NA,expressed,FALSE,-5.41744717281849e-05,-8.8838000294458e-06
GAP43,SV2A,0.473,keep,NA,expressed,FALSE,-5.41744717281849e-05,-0.000610007747563507
GAP43,NGF,0.904,keep,NA,expressed,FALSE,-5.41744717281849e-05,-5.10186103539944e-05
GAP43,GDF10,0.405,keep,NA,expressed,FALSE,-5.41744717281849e-05,-0.00127386135562202
GAP43,KIF1A,0.423,keep,NA,expressed,FALSE,-5.41744717281849e-05,-9.80803290381501e-05
GAP43,GRIA1,0.429,keep,NA,expressed,FALSE,-5.41744717281849e-05,-0.326505843993123
GAP43,PAX6,0.479,keep,NA,expressed,FALSE,-5.41744717281849e-05,-0.132269479655122
GAP43,PLP1,0.591,keep,NA,expressed,FALSE,-5.41744717281849e-05,-8.22547547538525e-05
GAP43,NEFL,0.695,keep,NA,expressed,FALSE,-5.41744717281849e-05,-0.00651301318933768
GAREM1,RAB1A,0.445,keep,NA,NA,FALSE,-0.000111853382802079,-0.176847652444203
GAS1,SHH,0.999,keep,NA,expressed,TRUE,-0.0591313968727837,1
GAS1,GLI2,0.607,keep,NA,expressed,FALSE,-0.0591313968727837,-0.348890703346185
GAS1,GLI3,0.633,keep,NA,expressed,FALSE,-0.0591313968727837,-0.41449141996815
GAS1,ZIC2,0.727,keep,NA,expressed,FALSE,-0.0591313968727837,-0.827315284517877
GAS2L3,NCAPD2,0.603,keep,NA,expressed,FALSE,-0.0117215124070966,-1.68369527622126e-05
GAS2L3,TACC3,0.406,keep,NA,expressed,FALSE,-0.0117215124070966,-0.000919618203860543
GAS2L3,MYO9A,0.446,keep,NA,expressed,FALSE,-0.0117215124070966,-0.00426784375777601
GAS2L3,NEK2,0.432,keep,NA,expressed,FALSE,-0.0117215124070966,-7.08052605663062e-05
GAS2L3,PSRC1,0.54,keep,NA,expressed,FALSE,-0.0117215124070966,-0.00080189069449291
GAS2L3,HMMR,0.45,keep,NA,expressed,FALSE,-0.0117215124070966,-0.00198429010087089
GAS6,LGALS1,0.403,keep,NA,expressed,FALSE,-0.000602256432912541,-0.242276682199537
GAS6,LGALS3,0.773,keep,NA,expressed,FALSE,-0.000602256432912541,-0.183061250762565
GAS6,MERTK,0.999,keep,NA,expressed,FALSE,-0.000602256432912541,-0.0297830144038031
GAS6,LGALS9,0.47,keep,NA,expressed,FALSE,-0.000602256432912541,-6.60273897459525e-09
GCKR,PYGL,0.404,keep,NA,NA,FALSE,-1.81273648708551e-05,-0.00055988442861448
GDF15,TNFRSF1A,0.552,keep,NA,expressed,FALSE,-0.0253305762028884,-4.03200619146244e-06
GDF15,HSPB1,0.507,keep,NA,expressed,FALSE,-0.0253305762028884,-0.0378839497926255
GDF15,TRIB3,0.475,keep,NA,expressed,FALSE,-0.0253305762028884,-0.00195054426902892
GDF15,LGALS3,0.667,keep,NA,expressed,FALSE,-0.0253305762028884,-0.183061250762565
GFY,NEUROG2,0.495,keep,NA,NA,FALSE,-2.36513996147202e-05,-9.30695542188497e-05
GJA1,VCL,0.795,keep,tested,expressed,FALSE,-0.0712522563520117,-0.241309174809143
GJA1,VWF,0.653,keep,tested,expressed,FALSE,-0.0712522563520117,-0.00157783368216556
GJA1,PFKP,0.431,keep,tested,expressed,FALSE,-0.0712522563520117,-0.00261783097503874
GJA1,NGF,0.446,keep,tested,expressed,FALSE,-0.0712522563520117,-5.10186103539944e-05
GJA1,PERP,0.457,keep,tested,expressed,FALSE,-0.0712522563520117,-0.096746879399691
GJA1,SLC1A5,0.485,keep,tested,expressed,FALSE,-0.0712522563520117,-0.00908777344432331
GJA1,ITGA5,0.581,keep,tested,expressed,FALSE,-0.0712522563520117,-0.000646482459843592
GJA1,RRBP1,0.587,keep,tested,expressed,FALSE,-0.0712522563520117,-0.00860165726432091
GJA1,SOX2,0.612,keep,tested,expressed,FALSE,-0.0712522563520117,-0.328292680666988
GJA1,LEFTY2,0.717,keep,tested,expressed,FALSE,-0.0712522563520117,-0.000425752493287608
GJA1,ZIC3,0.765,keep,tested,expressed,FALSE,-0.0712522563520117,-0.0447704860117507
GLI2,PSMD10,0.431,keep,NA,expressed,FALSE,-0.348890703346185,-0.000306659479775519
GLI2,JAG1,0.48,keep,NA,expressed,FALSE,-0.348890703346185,-0.172576723978813
GLI2,NOTCH2,0.431,keep,NA,expressed,FALSE,-0.348890703346185,-0.0317396477283914
GLI2,ZIC3,0.49,keep,NA,expressed,FALSE,-0.348890703346185,-0.0447704860117507
GLI2,SHH,0.975,keep,NA,expressed,TRUE,-0.348890703346185,1
GLI2,SOX2,0.694,keep,NA,expressed,FALSE,-0.348890703346185,-0.328292680666988
GLI2,ZNF521,0.603,keep,NA,expressed,FALSE,-0.348890703346185,-0.320119502064726
GLI2,KLF4,0.483,keep,NA,expressed,FALSE,-0.348890703346185,-0.00292616614398008
GLI2,ZIC2,0.495,keep,NA,expressed,FALSE,-0.348890703346185,-0.827315284517877
GLI2,GLI3,0.941,keep,NA,expressed,FALSE,-0.348890703346185,-0.41449141996815
