"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene"
"ENSG00000188290",58.9108341078133,1.40265605603567,0.122698794790154,11.4317019856191,2.90361062534588e-30,8.93058842488601e-29,"HES4"
"ENSG00000176022",48.0445028131517,-1.67024499697606,0.131760345687255,-12.676385966234,7.99332208633283e-37,3.46400112169601e-35,"B3GALT6"
"ENSG00000184163",13.2357665883479,3.1044801714307,0.244253926387972,12.7100522695367,5.199967252512e-37,2.26315994099651e-35,"C1QTNF12"
"ENSG00000235098",19.2130359760286,-1.43990749419925,0.208949913407155,-6.89116099987788,5.53388634756082e-12,4.42842198109671e-11,"ANKRD65"
"ENSG00000179403",36.7486601931055,-1.5380203493215,0.158072485913183,-9.72984223305138,2.24941561248241e-22,4.04295498804787e-21,"VWA1"
"ENSG00000160072",20.4777307194442,1.11359333977957,0.161877165981987,6.87924904679568,6.01688910451434e-12,4.7940866809906e-11,"ATAD3B"
"ENSG00000205090",11.7843715600625,1.2575849063115,0.224712821648873,5.59640921725665,2.18836827122839e-08,1.20742085804581e-07,"TMEM240"
"ENSG00000182873",7.11252116842151,1.35125027740093,0.271396662859368,4.97887580180423,6.3954664460073e-07,2.92059548055805e-06,"PRKCZ-AS1"
"ENSG00000177133",5.71047696103081,1.07069228433764,0.32358884302441,3.30880469898301,0.00093695170525173,0.00256729334022265,"PRDM16-DT"
"ENSG00000142611",76.1775370130178,3.14831545577167,0.15837889821486,19.8783770518507,6.26270557115426e-88,1.47377482963977e-85,"PRDM16"
"ENSG00000130762",16.0876375566205,1.06167172126345,0.173950638121022,6.10329305331333,1.03905076663689e-09,6.61683744971601e-09,"ARHGEF16"
"ENSG00000116251",407.673066599418,1.2094152072399,0.0590073496569094,20.4960096373059,2.33688791761383e-93,6.39107265900928e-91,"RPL22"
"ENSG00000158286",5.10885134190575,-1.21257435201993,0.392063715519554,-3.09279921609948,0.0019827823634493,0.00507237384293856,"RNF207"
"ENSG00000187017",1.67985475679863,1.91090477352877,0.543757788994435,3.51425728919227,0.00044098545805101,0.00128541893994474,"ESPN"
"ENSG00000041988",37.4033144133443,1.13221811294837,0.108772405725193,10.4090564642733,2.25444960311903e-25,5.03593278895396e-24,"THAP3"
"ENSG00000207056",4.40028551156431,2.01461427737411,0.359469358898163,5.60441169046858,2.0896349558225e-08,1.15609710869152e-07,"RNU1-8P"
"ENSG00000074800",887.587321280698,1.00933039358126,0.0918572200197594,10.9880354899064,4.36319547466052e-28,1.16768447070136e-26,"ENO1"
"ENSG00000228526",18.4309074260607,1.31364456794885,0.173462395894922,7.57307980886307,3.64478229599915e-14,3.54119558840282e-13,"MIR34AHG"
"ENSG00000234546",13.9680610441594,1.44994303073574,0.222210028397595,6.52510168506611,6.79554158219406e-11,4.8872839566611e-10,"LNCTAM34A"
"ENSG00000284693",1.126408492686,-2.908494841698,0.721882422231244,-4.02904233726625,5.60045325654619e-05,0.000192660161492405,"LINC02606"
"ENSG00000178585",69.511087145175,2.00662225505739,0.161592193810126,12.4178167753277,2.09192526195355e-35,8.46727669028321e-34,"CTNNBIP1"
"ENSG00000054523",169.933488418905,-1.00757980591069,0.0644960882778583,-15.6223397854749,5.12884455218373e-55,4.85035308631282e-53,"KIF1B"
"ENSG00000175279",20.5743051580332,-1.33107673257411,0.18655938760342,-7.13486868537355,9.68796032291467e-13,8.30431770500411e-12,"CENPS"
"ENSG00000116661",8.07674745667784,2.72414396533487,0.294914796061198,9.23705423301169,2.53376651108764e-20,4.00612239463998e-19,"FBXO2"
"ENSG00000083444",146.629123905634,1.66127239356654,0.0937942275044734,17.7118831058906,3.39520847380679e-70,4.97914703571752e-68,"PLOD1"
"ENSG00000120949",10.494327827391,-1.06404429290628,0.223384128768032,-4.76329405663017,1.90457980055893e-06,8.15247165899148e-06,"TNFRSF8"
"ENSG00000142621",11.4509034073072,-1.53407594259922,0.229623244816691,-6.68083905801383,2.37578029733508e-11,1.78012001693696e-10,"FHAD1"
"ENSG00000142634",36.0390310192366,-1.61138189869413,0.152689284150009,-10.5533397950248,4.90229069895134e-26,1.15767280239647e-24,"EFHD2"
"ENSG00000162458",14.2186335794368,1.44659788111689,0.218880294224185,6.60908231252298,3.86709670741593e-11,2.84486743601177e-10,"FBLIM1"
"ENSG00000178715",2.13868067715744,1.8729973163171,0.490409951282152,3.8192481849527,0.000133859031278359,0.000431169676111956,"RPS16P1"
"ENSG00000185519",2.56075278757684,1.95209977588543,0.494708023934356,3.9459634399309,7.94797415188762e-05,0.000266309769678645,"FAM131C"
"ENSG00000142627",200.3904642136,1.46097089875301,0.164533153138662,8.87949249669923,6.71660955079635e-19,9.61320679554572e-18,"EPHA2"
"ENSG00000186715",8.00981969277802,1.32489482983249,0.266454570958675,4.97231038321341,6.61596693683974e-07,3.01495021093814e-06,"MST1L"
"ENSG00000238142",4.03511762107862,1.39929277549462,0.350221555220397,3.99545017899892,6.45714356922005e-05,0.000219777449636521,"LOC105376805"
"ENSG00000117115",0.794824223384371,3.46912792508947,0.776727407406833,4.46633901676192,7.95694856940157e-06,3.11114229419531e-05,"PADI2"
"ENSG00000117154",6.20982871399905,1.22385822024877,0.284502664768611,4.30174607061817,1.69457445824967e-05,6.34032129525916e-05,"IGSF21"
"ENSG00000179023",2.83433552524795,1.76311978599302,0.485787758286478,3.62940349137673,0.000284076911264394,0.000860779836827192,"KLHDC7A"
"ENSG00000009709",1.3187804146166,-3.08082572027533,0.708388013801758,-4.3490652866093,1.36719009622837e-05,5.1795569388749e-05,"PAX7"
