"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene"
"ENSG00000000003",327.153914789822,-0.404559311204197,0.066712026306053,-6.06426357592874,1.3255961411481e-09,4.02441915931446e-08,"TSPAN6"
"ENSG00000000419",99.7357930774115,0.0233593442803544,0.116180451697906,0.201060883642402,0.840650967697825,0.926520484724036,"DPM1"
"ENSG00000000457",13.8477267908717,0.0183950911862217,0.243330397844945,0.0755971771268108,0.939739582365885,0.972577263004452,"SCYL3"
"ENSG00000000460",3.35951345663252,-0.595234900530724,0.465184451828773,-1.27956748810216,0.200697290229345,0.414020801921252,"FIRRM"
"ENSG00000000971",1.61588596825172,-1.03697372001659,0.743614641140231,-1.39450417278838,0.163165410304395,0.36497380056056,"CFH"
"ENSG00000001036",169.423692112978,-0.387616694911977,0.0849509484513666,-4.56282951489215,5.04687954052447e-06,7.84747997883498e-05,"FUCA2"
"ENSG00000001084",36.0219447215436,-0.471461118249455,0.159578161000025,-2.95442130235716,0.00313256037276889,0.0197099513761806,"GCLC"
"ENSG00000001167",110.103575187206,-0.160351812278653,0.101838664899239,-1.57456711001964,0.115356399608324,0.289688055566177,"NFYA"
"ENSG00000001460",19.2271623872642,-0.246206448899556,0.215099687845728,-1.14461555646765,0.252368445257644,0.47648045664688,"STPG1"
"ENSG00000001461",29.4350909822002,-0.0911120596424948,0.175249252294216,-0.519899848072001,0.603133381305611,0.784894219384671,"NIPAL3"
"ENSG00000001497",74.4510695765476,0.102048084956262,0.110015477785831,0.927579346198187,0.353625815425436,0.583674485429333,"LAS1L"
"ENSG00000001561",32.0992054601187,-0.230702082087812,0.163810457643155,-1.40834770506761,0.159028136151425,0.359298288936349,"ENPP4"
"ENSG00000001617",11.4473966548111,0.0533005085267177,0.482227054935146,0.110529900761968,0.911989137761661,0.960299318235953,"SEMA3F"
"ENSG00000001626",2.09146586768316,-1.98247999849716,0.638678950616938,-3.10403215352903,0.00190902583098172,0.0132314381488486,"CFTR"
"ENSG00000001629",127.905498194279,0.0778916377617053,0.0918068031717522,0.848429910101386,0.396198591159855,0.62370813310644,"ANKIB1"
"ENSG00000001630",389.483510040925,0.0615384266213904,0.0664264722900134,0.926414191509642,0.354230771754293,0.58437099113061,"CYP51A1"
"ENSG00000001631",19.4366950825111,0.326387459477008,0.197705044250145,1.65088078918233,0.0987629192531004,0.260333212338984,"KRIT1"
"ENSG00000002016",42.1820353946035,0.174624851140498,0.185313204275737,0.942322765520069,0.346027416142213,0.576495754655712,"RAD52"
"ENSG00000002330",46.7832124330459,-0.00945107529218362,0.159428987477866,-0.0592807835118173,0.952728466729781,0.978588852203504,"BAD"
"ENSG00000002549",77.2139627273854,-0.342567288151171,0.102814474149703,-3.33189748801686,0.000862560228750257,0.00674215579682469,"LAP3"
"ENSG00000002834",29.3329967631601,-0.10111331659629,0.191681578219789,-0.527506699054565,0.597841765605747,0.78061612060165,"LASP1"
"ENSG00000002919",20.8639231469461,-0.116697553578467,0.189142608522911,-0.61698183444653,0.537246707618178,0.737500202219236,"SNX11"
"ENSG00000002933",3.5418745286742,0.901135161361614,0.446117864571255,2.01994861207286,0.0433887181353541,0.146237745863966,"TMEM176A"
"ENSG00000003056",8.57397144345012,-0.734427014034323,0.325703854009465,-2.25489199772558,0.0241401087354767,0.095504449332076,"M6PR"
"ENSG00000003096",42.3319896846705,-0.126880360602703,0.14020880873134,-0.904938582324191,0.365497925614035,0.594483232239817,"KLHL13"
"ENSG00000003147",9.02774278038435,-0.167951217142373,0.298040717820888,-0.563517691040143,0.573082416943222,0.76434921207436,"ICA1"
"ENSG00000003249",2.56651277217,0.177419674234752,0.560698469004503,0.31642617920779,0.75167904885919,0.87870563126507,"DBNDD1"
"ENSG00000003393",142.986220035163,-0.61405254307947,0.0826501433915499,-7.42953996063181,1.08976022377428e-13,5.47244685957595e-12,"ALS2"
"ENSG00000003402",90.3767457744125,-0.019023800615545,0.0973753307894965,-0.195365709788141,0.845106658973808,0.928739125810525,"CFLAR"
"ENSG00000003436",71.6863208064117,0.0699781867550731,0.117613727131421,0.594983157679206,0.551854729175859,0.748667757217679,"TFPI"
"ENSG00000003509",37.5751137627167,0.136895059276272,0.16463543898284,0.831504201780886,0.405688855562733,0.631985893019444,"NDUFAF7"
"ENSG00000003756",275.150668880872,-0.0373714218608962,0.0822760175788401,-0.454220111286809,0.6496704092961,0.815740428215869,"RBM5"
"ENSG00000003987",3.56096248999423,0.00232738048852794,0.541951131027891,0.00429444714713246,0.996573537456084,0.99851190987804,"MTMR7"
"ENSG00000003989",31.3580421382626,-0.489562103779104,0.161890722268716,-3.02402816491545,0.00249433215999793,0.0165346576434234,"SLC7A2"
"ENSG00000004059",138.17339668482,-0.506794876683196,0.100524304773464,-5.04151585853076,4.61858572484546e-07,8.86468695192995e-06,"ARF5"
"ENSG00000004139",13.7447727362204,-0.275446762127905,0.229886200750457,-1.19818745635326,0.230844047567884,0.451647708357208,"SARM1"
"ENSG00000004142",125.089166225109,-0.114141774726228,0.0885559088559089,-1.28892330507217,0.197424751080433,0.410192395007457,"POLDIP2"
"ENSG00000004399",40.8265609801373,-0.115193136806149,0.175707534780789,-0.655595885229753,0.512084173745033,0.719660041328787,"PLXND1"
"ENSG00000004455",65.8780182208843,0.109329103666139,0.112970572820867,0.967766215008018,0.33316114033785,0.563718784383817,"AK2"
"ENSG00000004478",62.5842097850521,0.0664110087796817,0.128270275600013,0.517742777654677,0.604637747597713,0.785967129054215,"FKBP4"
