"","genes","state"
"728","ONECUT2","Het_Hom_DE"
"729","DCAF4","Het_Hom_DE"
"730","PGF","Het_Hom_DE"
"731","BBOF1","Het_Hom_DE"
"732","FLVCR2","Het_Hom_DE"
"733","ABCD4","Het_Hom_DE"
"734","DLST","Het_Hom_DE"
"735","FKBP1B","Het_Hom_DE"
"736","LGALSL","Het_Hom_DE"
"737","CNRIP1","Het_Hom_DE"
"738","BCL11A","Het_Hom_DE"
"739","IFIT3","Het_Hom_DE"
"740","MOB3B","Het_Hom_DE"
"741","CCDC170","common"
"742","PLEKHG1","Het_Hom_DE"
"743","CYSTM1","Het_Hom_DE"
"744","ARAP3","Het_Hom_DE"
"745","PCDHB14","Het_Hom_DE"
"746","TNN","Het_Hom_DE"
"747","SOHLH2","Het_Hom_DE"
"748","TGFBI","Het_Hom_DE"
"749","PLS1","Het_Hom_DE"
"750","GLT8D2","Het_Hom_DE"
"751","DUSP4","common"
"752","CLU","Het_Hom_DE"
"753","TNFRSF10B","Het_Hom_DE"
"754","PDLIM2","Het_Hom_DE"
"755","EPHX2","Het_Hom_DE"
"756","CRISPLD1","Het_Hom_DE"
"757","RDH10","Het_Hom_DE"
"758","TSHZ3","Het_Hom_DE"
"759","KCNJ8","Het_Hom_DE"
"760","PSPC1","Het_Hom_DE"
"761","ZSCAN18","Het_Hom_DE"
"762","PDZRN3","common"
"763","DEPDC7","Het_Hom_DE"
"764","CPXM2","Het_Hom_DE"
"765","TMEM54","Het_Hom_DE"
"766","RPL21","Het_Hom_DE"
"767","WIPF3","Het_Hom_DE"
"768","INHBA","common"
"769","ARL4A","common"
"770","TWIST1","common"
"771","CNTFR","Het_Hom_DE"
"772","NUDT10","Het_Hom_DE"
"773","BICC1","Het_Hom_DE"
"774","P4HA1","Het_Hom_DE"
"775","ZWINT","Het_Hom_DE"
"776","RASSF8","Het_Hom_DE"
"777","SSPN","Het_Hom_DE"
"778","ITIH5","Het_Hom_DE"
"779","SARDH","Het_Hom_DE"
"780","PLP1","Het_Hom_DE"
"781","NRK","common"
"782","NMI","Het_Hom_DE"
"783","SLC36A1","Het_Hom_DE"
"784","LPGAT1","Het_Hom_DE"
"785","MXD4","Het_Hom_DE"
"786","DAW1","Het_Hom_DE"
"787","SLC12A4","Het_Hom_DE"
"788","ENKD1","Het_Hom_DE"
"789","NCOA5","Het_Hom_DE"
"790","PARD6B","Het_Hom_DE"
"791","SRSF6","Het_Hom_DE"
"792","EDN3","Het_Hom_DE"
"793","PTGIS","Het_Hom_DE"
"794","SNAI1","Het_Hom_DE"
"795","MOCS3","Het_Hom_DE"
"796","PMEPA1","Het_Hom_DE"
"797","BCAS4","Het_Hom_DE"
"798","CHST8","Het_Hom_DE"
"799","IQSEC2","Het_Hom_DE"
"800","NAGK","Het_Hom_DE"
"801","HIF3A","Het_Hom_DE"
"802","F13A1","Het_Hom_DE"
"803","GRM4","Het_Hom_DE"
"804","PACSIN1","Het_Hom_DE"
"805","SERPINB6","Het_Hom_DE"
"806","UNC5CL","Het_Hom_DE"
"807","ZNF391","Het_Hom_DE"
"808","RPS10","Het_Hom_DE"
"809","KLHL31","Het_Hom_DE"
"810","COL21A1","Het_Hom_DE"
"811","CDKN1A","common"
"812","ATXN1","Het_Hom_DE"
"813","MYRF","common"
"814","CNOT1","Het_Hom_DE"
"815","ABCC4","Het_Hom_DE"
"816","GRK4","Het_Hom_DE"
"817","SOX9","Het_Hom_DE"
"818","HS3ST3B1","common"
"819","MBOAT7","Het_Hom_DE"
"820","PAX8","common"
"821","TNFSF9","Het_Hom_DE"
"822","GRIA3","Het_Hom_DE"
"823","RPL23","Het_Hom_DE"
"824","TRIP10","Het_Hom_DE"
"825","FOSB","common"
"826","EML2","Het_Hom_DE"
"827","SYMPK","Het_Hom_DE"
"828","SDCBP2","Het_Hom_DE"
"829","FOXA2","common"
"830","CENPB","Het_Hom_DE"
"831","PSMF1","Het_Hom_DE"
"832","AP5S1","Het_Hom_DE"
"833","BMP2","Het_Hom_DE"
"834","FLRT3","Het_Hom_DE"
"835","PCSK2","Het_Hom_DE"
"836","BFSP1","Het_Hom_DE"
"837","DSTN","Het_Hom_DE"
"838","LAMP5","common"
"839","ITPA","Het_Hom_DE"
"840","FAM110A","Het_Hom_DE"
"841","TUBGCP3","Het_Hom_DE"
"842","MCF2L","Het_Hom_DE"
"843","F10","Het_Hom_DE"
"844","LRFN3","Het_Hom_DE"
"845","KIRREL2","Het_Hom_DE"
"846","FRMD8","Het_Hom_DE"
"847","RRAS","Het_Hom_DE"
"848","PRR12","Het_Hom_DE"
"849","FLRT1","Het_Hom_DE"
"850","STAT5A","Het_Hom_DE"
"851","PRKCG","Het_Hom_DE"
"852","SIX1","Het_Hom_DE"
"853","FGD3","common"
"854","LRRC61","Het_Hom_DE"
"855","AUNIP","Het_Hom_DE"
"856","UBR4","Het_Hom_DE"
"857","SYNGR3","Het_Hom_DE"
"858","TNFRSF19","Het_Hom_DE"
"859","PPAT","Het_Hom_DE"
"860","DGCR6L","Het_Hom_DE"
"861","ASPHD2","Het_Hom_DE"
"862","GAL3ST1","Het_Hom_DE"
"863","YWHAH-AS1","Het_Hom_DE"
"864","TPST2","Het_Hom_DE"
"865","RIBC2","Het_Hom_DE"
"866","RNF112","Het_Hom_DE"
"867","DOCK4","Het_Hom_DE"
"868","CDHR3","Het_Hom_DE"
"869","VGF","common"
"870","PODXL","Het_Hom_DE"
"871","FOXP2","Het_Hom_DE"
"872","IFT22","Het_Hom_DE"
"873","CCDC136","Het_Hom_DE"
"874","FEZF1","common"
"875","PDE11A","common"
"876","HAT1","Het_Hom_DE"
"877","TMOD2","Het_Hom_DE"
"878","ALDH1A2","Het_Hom_DE"
"879","MINDY2","Het_Hom_DE"
"880","CLN6","Het_Hom_DE"
"881","THAP10","Het_Hom_DE"
"882","LOXL1","Het_Hom_DE"
"883","KCNC1","Het_Hom_DE"
"884","TPH1","Het_Hom_DE"
"885","E2F8","Het_Hom_DE"
"886","ATP1B2","Het_Hom_DE"
"887","DNAAF11","Het_Hom_DE"
"888","AP1M2","Het_Hom_DE"
"889","HEATR5A","Het_Hom_DE"
"890","FOXA1","common"
"891","CDO1","Het_Hom_DE"
"892","QRICH2","Het_Hom_DE"
"893","FOXJ1","Het_Hom_DE"
"894","CDH15","Het_Hom_DE"
"895","GDPD2","Het_Hom_DE"
"896","SAT1","common"
"897","DOCK6","Het_Hom_DE"
"898","CNN1","Het_Hom_DE"
"899","THEM6","Het_Hom_DE"
"900","GADD45G","common"
"901","FAM98C","Het_Hom_DE"
"902","RPL36","Het_Hom_DE"
"903","BST2","Het_Hom_DE"
"904","MTRES1","Het_Hom_DE"
"905","CACNG6","Het_Hom_DE"
"906","FCHO1","Het_Hom_DE"
"907","GDF15","Het_Hom_DE"
"908","TRPM4","Het_Hom_DE"
"909","SULT4A1","Het_Hom_DE"
"910","COL5A1","Het_Hom_DE"
"911","ASS1","common"
"912","ZC3H4","Het_Hom_DE"
"913","NPAS1","Het_Hom_DE"
"914","MAP3K10","Het_Hom_DE"
"915","ARHGEF16","Het_Hom_DE"
"916","MED18","Het_Hom_DE"
"917","SLC6A8","Het_Hom_DE"
"918","PNCK","Het_Hom_DE"
"919","SYNE1","Het_Hom_DE"
"920","ULBP3","Het_Hom_DE"
"921","EPS8L1","Het_Hom_DE"
"922","ZNF341","Het_Hom_DE"
"923","GGT7","Het_Hom_DE"
"924","EDA2R","Het_Hom_DE"
"925","C1QL1","Het_Hom_DE"
"926","GINS2","Het_Hom_DE"
"927","F12","Het_Hom_DE"
"928","PRR7","Het_Hom_DE"
"929","NFATC1","Het_Hom_DE"
"930","RFTN1","Het_Hom_DE"
"931","NAPSA","Het_Hom_DE"
"932","LRRC4B","Het_Hom_DE"
"933","GFPT2","Het_Hom_DE"
"934","PSME3","Het_Hom_DE"
"935","AOC3","Het_Hom_DE"
"936","RAMP2","Het_Hom_DE"
"937","AOC2","Het_Hom_DE"
"938","FMO5","Het_Hom_DE"
"939","ZSCAN5A","Het_Hom_DE"
"940","LRRC9","Het_Hom_DE"
"941","ACTR10","Het_Hom_DE"
"942","BRME1","Het_Hom_DE"
"943","MATN3","Het_Hom_DE"
"944","RAMP1","Het_Hom_DE"
"945","RAP1GAP2","Het_Hom_DE"
"946","SERPINF1","Het_Hom_DE"
"947","EEFSEC","Het_Hom_DE"
"948","PNISR","Het_Hom_DE"
"949","LANCL2","Het_Hom_DE"
"950","FIGNL1","Het_Hom_DE"
"951","DDC","common"
"952","WBP2","Het_Hom_DE"
"953","DLG4","Het_Hom_DE"
"954","RGS22","Het_Hom_DE"
"955","MATN2","Het_Hom_DE"
"956","PCBD2","Het_Hom_DE"
"957","MTSS2","Het_Hom_DE"
"958","PCNA","Het_Hom_DE"
"959","SYT11","Het_Hom_DE"
"960","TESMIN","Het_Hom_DE"
"961","TOE1","Het_Hom_DE"
"962","NASP","Het_Hom_DE"
"963","RBM38","Het_Hom_DE"
"964","VSTM2L","Het_Hom_DE"
"965","AP3B1","Het_Hom_DE"
"966","ZBED3","Het_Hom_DE"
"967","PATJ","Het_Hom_DE"
"968","KANK4","Het_Hom_DE"
"969","SYT4","Het_Hom_DE"
"970","USPL1","Het_Hom_DE"
"971","EPSTI1","Het_Hom_DE"
"972","TRPC4","Het_Hom_DE"
"973","RFXAP","Het_Hom_DE"
"974","STOML3","Het_Hom_DE"
"975","RFC3","Het_Hom_DE"
"976","IRS4","common"
"977","BEX1","Het_Hom_DE"
"978","PRAM1","Het_Hom_DE"
"979","PLAAT4","Het_Hom_DE"
"980","PLAAT2","Het_Hom_DE"
"981","LRRIQ1","Het_Hom_DE"
"982","SPINK5","Het_Hom_DE"
"983","BMAL1","Het_Hom_DE"
"984","AMPD3","Het_Hom_DE"
"985","TEX15","Het_Hom_DE"
"986","RNF122","Het_Hom_DE"
"987","VRTN","common"
"988","ADAM20","Het_Hom_DE"
"989","IRAK2","Het_Hom_DE"
"990","DPH6","Het_Hom_DE"
"991","HMGCS2","Het_Hom_DE"
"992","FKBP11","Het_Hom_DE"
"993","TMEM106C","Het_Hom_DE"
"994","LDHA","Het_Hom_DE"
"995","FST","Het_Hom_DE"
"996","RPS15A","Het_Hom_DE"
"997","RAX","Het_Hom_DE"
"998","CABLES1","Het_Hom_DE"
"999","RERG","common"
"1000","KLRD1","Het_Hom_DE"
"1001","LRP4","Het_Hom_DE"
"1002","DDB2","Het_Hom_DE"
"1003","ACP2","Het_Hom_DE"
"1004","SOX3","Het_Hom_DE"
"1005","TUT4","Het_Hom_DE"
"1006","ELP2","Het_Hom_DE"
"1007","SLC43A3","Het_Hom_DE"
"1008","PDGFRA","Het_Hom_DE"
"1009","GGACT","Het_Hom_DE"
"1010","CLDN10","Het_Hom_DE"
"1011","ETS1","Het_Hom_DE"
"1012","NREP","Het_Hom_DE"
"1013","RFK","Het_Hom_DE"
"1014","ANXA1","Het_Hom_DE"
"1015","OASL","Het_Hom_DE"
"1016","CD36","Het_Hom_DE"
"1017","TES","Het_Hom_DE"
"1018","MDFIC","Het_Hom_DE"
"1019","HTR1B","Het_Hom_DE"
"1020","CEP162","Het_Hom_DE"
"1021","NT5E","Het_Hom_DE"
"1022","MRAP2","Het_Hom_DE"
"1023","LCA5","Het_Hom_DE"
"1024","PRR5L","Het_Hom_DE"
"1025","LMO2","common"
"1026","AVIL","Het_Hom_DE"
"1027","B4GALNT1","Het_Hom_DE"
"1028","KCNH3","Het_Hom_DE"
"1029","MAP7","Het_Hom_DE"
"1030","HEY2","Het_Hom_DE"
"1031","PKIB","Het_Hom_DE"
"1032","RAB11FIP5","Het_Hom_DE"
"1033","CAPN9","Het_Hom_DE"
"1034","NPL","Het_Hom_DE"
"1035","NIBAN1","common"
"1036","DOCK10","Het_Hom_DE"
"1037","ARHGEF4","Het_Hom_DE"
"1038","USP44","Het_Hom_DE"
"1039","APPL2","Het_Hom_DE"
"1040","DRAM1","Het_Hom_DE"
"1041","RNASEH2B","Het_Hom_DE"
"1042","CNMD","Het_Hom_DE"
"1043","TBC1D4","Het_Hom_DE"
"1044","SPRY2","Het_Hom_DE"
"1045","EDNRB","Het_Hom_DE"
"1046","C7orf25","Het_Hom_DE"
"1047","TNS3","Het_Hom_DE"
"1048","DGKB","Het_Hom_DE"
"1049","DBNL","Het_Hom_DE"
"1050","CIB2","Het_Hom_DE"
"1051","TEX2","Het_Hom_DE"
"1052","LIMD2","Het_Hom_DE"
"1053","BRIP1","Het_Hom_DE"
"1054","ACTL6A","Het_Hom_DE"
"1055","GALNT5","Het_Hom_DE"
"1056","SCN7A","Het_Hom_DE"
"1057","CFC1","Het_Hom_DE"
"1058","GAD2","common"
"1059","NIPSNAP3A","Het_Hom_DE"
"1060","KLF4","Het_Hom_DE"
"1061","ANGPTL2","Het_Hom_DE"
"1062","RPL35","Het_Hom_DE"
"1063","LMX1B","Het_Hom_DE"
"1064","ENPP2","common"
"1065","DSCC1","Het_Hom_DE"
"1066","CCN3","Het_Hom_DE"
"1067","SPAG8","Het_Hom_DE"
"1068","PIM1","Het_Hom_DE"
"1069","RIPK1","Het_Hom_DE"
"1070","HMGA1","Het_Hom_DE"
"1071","RNF144B","common"
"1072","CPEB2","Het_Hom_DE"
"1073","FHDC1","Het_Hom_DE"
"1074","SYTL2","Het_Hom_DE"
"1075","PI15","Het_Hom_DE"
"1076","TTPA","Het_Hom_DE"
"1077","SULF1","Het_Hom_DE"
"1078","SORL1","Het_Hom_DE"
"1079","CFAP300","Het_Hom_DE"
"1080","PPP2R1B","Het_Hom_DE"
"1081","THBS1","Het_Hom_DE"
"1082","LRRC49","Het_Hom_DE"
"1083","ITPKA","Het_Hom_DE"
"1084","SMAD6","common"
"1085","STRA6","Het_Hom_DE"
"1086","BCAR3","Het_Hom_DE"
"1087","TTLL7","Het_Hom_DE"
"1088","ARHGAP29","Het_Hom_DE"
"1089","IFI44","Het_Hom_DE"
"1090","SLC44A5","Het_Hom_DE"
"1091","RPL7P9","Het_Hom_DE"
"1092","EMILIN1","Het_Hom_DE"
"1093","SIX3","Het_Hom_DE"
"1094","CYP2C8","Het_Hom_DE"
"1095","DUSP5","common"
"1096","PLCE1","Het_Hom_DE"
"1097","ADAMTS14","common"
"1098","RPS24","Het_Hom_DE"
"1099","TET1","Het_Hom_DE"
"1100","MSTN","Het_Hom_DE"
"1101","MDH1B","common"
"1102","HECW2","Het_Hom_DE"
"1103","IDH1","Het_Hom_DE"
"1104","ITPRID2","Het_Hom_DE"
"1105","CHRNA1","Het_Hom_DE"
"1106","SLC40A1","Het_Hom_DE"
"1107","MNS1","Het_Hom_DE"
"1108","SPPL2A","Het_Hom_DE"
"1109","APH1B","Het_Hom_DE"
"1110","PPCDC","Het_Hom_DE"
"1111","SEMA7A","Het_Hom_DE"
"1112","ARHGAP24","Het_Hom_DE"
"1113","HERC6","Het_Hom_DE"
"1114","ZGRF1","Het_Hom_DE"
"1115","RASGEF1B","Het_Hom_DE"
"1116","BMPR1B","Het_Hom_DE"
"1117","RAP1GDS1","Het_Hom_DE"
"1118","MMRN1","common"
"1119","ENPEP","Het_Hom_DE"
"1120","LEF1","Het_Hom_DE"
"1121","EGF","common"
"1122","PPP3CA","Het_Hom_DE"
"1123","SLC39A8","Het_Hom_DE"
"1124","RGS3","Het_Hom_DE"
"1125","B4GALNT3","Het_Hom_DE"
"1126","KIF21A","Het_Hom_DE"
"1127","CPNE8","Het_Hom_DE"
"1128","SINHCAF","Het_Hom_DE"
"1129","SLC38A4","Het_Hom_DE"
"1130","RPL14P1","Het_Hom_DE"
"1131","LRIG3","Het_Hom_DE"
"1132","MARCHF9","Het_Hom_DE"
"1133","DUSP6","Het_Hom_DE"
"1134","LUM","Het_Hom_DE"
"1135","ASCL1","common"
"1136","TMEM132B","common"
"1137","FAM222A","Het_Hom_DE"
"1138","MTMR6","Het_Hom_DE"
"1139","SUOX","Het_Hom_DE"
"1140","RDH16","Het_Hom_DE"
"1141","DHH","Het_Hom_DE"
"1142","N4BP2L1","Het_Hom_DE"
"1143","BRCA2","Het_Hom_DE"
"1144","MAP3K12","Het_Hom_DE"
"1145","LMBR1L","Het_Hom_DE"
"1146","SRRM4","Het_Hom_DE"
"1147","ZIC5","common"
"1148","RAB20","Het_Hom_DE"
"1149","GRTP1","Het_Hom_DE"
"1150","TTC6","common"
"1151","CDH24","Het_Hom_DE"
"1152","REM2","Het_Hom_DE"
"1153","RTN1","Het_Hom_DE"
"1154","SLC38A6","Het_Hom_DE"
"1155","RAB15","Het_Hom_DE"
"1156","KCNH5","Het_Hom_DE"
"1157","AK7","Het_Hom_DE"
"1158","FBLN5","common"
"1159","CLBA1","Het_Hom_DE"
"1160","LYSMD2","Het_Hom_DE"
"1161","COMMD4","Het_Hom_DE"
"1162","DNAJA4","Het_Hom_DE"
"1163","ARRDC4","Het_Hom_DE"
"1164","WDR93","Het_Hom_DE"
"1165","NTRK3","Het_Hom_DE"
"1166","MFGE8","Het_Hom_DE"
"1167","ZNF710","Het_Hom_DE"
"1168","CDR2","Het_Hom_DE"
"1169","IRF8","Het_Hom_DE"
"1170","TIGD7","Het_Hom_DE"
"1171","GALNS","Het_Hom_DE"
"1172","GID4","Het_Hom_DE"
"1173","MYOCD","common"
"1174","UTP4","Het_Hom_DE"
"1175","TOM1L1","Het_Hom_DE"
"1176","LRRC46","Het_Hom_DE"
"1177","G6PC3","Het_Hom_DE"
"1178","TAF4B","Het_Hom_DE"
"1179","IMPA2","Het_Hom_DE"
"1180","ASXL3","Het_Hom_DE"
"1181","RMC1","Het_Hom_DE"
"1182","CCDC40","Het_Hom_DE"
"1183","TMC6","Het_Hom_DE"
"1184","SLC16A3","Het_Hom_DE"
"1185","EIF4A3","Het_Hom_DE"
"1186","MAPK4","Het_Hom_DE"
"1187","ELAC1","Het_Hom_DE"
"1188","FBXO15","Het_Hom_DE"
"1189","PMAIP1","Het_Hom_DE"
"1190","P3H4","Het_Hom_DE"
"1191","FKBP10","Het_Hom_DE"
"1192","MISP3","Het_Hom_DE"
"1193","CCDC97","Het_Hom_DE"
"1194","TMEM91","Het_Hom_DE"
"1195","IFITM3","Het_Hom_DE"
"1196","PGGHG","Het_Hom_DE"
"1197","HUNK","Het_Hom_DE"
"1198","AKT1","Het_Hom_DE"
"1199","EMP3","Het_Hom_DE"
"1200","LMTK3","Het_Hom_DE"
"1201","CACNG8","Het_Hom_DE"
"1202","ZNF473","Het_Hom_DE"
"1203","RPL13A","Het_Hom_DE"
"1204","PRDM16","common"
"1205","FHAD1","Het_Hom_DE"
"1206","EPHA2","Het_Hom_DE"
"1207","EFHD2","Het_Hom_DE"
"1208","RPL11","Het_Hom_DE"
"1209","DMRTA2","Het_Hom_DE"
"1210","SYTL1","Het_Hom_DE"
"1211","BEST4","Het_Hom_DE"
"1212","MTF2","Het_Hom_DE"
"1213","RXRG","Het_Hom_DE"
"1214","TBX19","Het_Hom_DE"
"1215","ILDR2","Het_Hom_DE"
"1216","RGS5","Het_Hom_DE"
"1217","CRABP2","Het_Hom_DE"
"1218","LYPLAL1","Het_Hom_DE"
"1219","RFX5","Het_Hom_DE"
"1220","SYT14","Het_Hom_DE"
"1221","VASH2","Het_Hom_DE"
"1222","SMYD2","Het_Hom_DE"
"1223","DUSP10","Het_Hom_DE"
"1224","LYST","Het_Hom_DE"
"1225","LEFTY2","Het_Hom_DE"
"1226","LBR","Het_Hom_DE"
"1227","EPHX1","Het_Hom_DE"
"1228","PPFIA4","Het_Hom_DE"
"1229","GDF7","Het_Hom_DE"
"1230","WDPCP","Het_Hom_DE"
"1231","MEIS1","Het_Hom_DE"
"1232","SFXN5","Het_Hom_DE"
"1233","TEX261","Het_Hom_DE"
"1234","ST6GAL2","Het_Hom_DE"
"1235","NPHP1","Het_Hom_DE"
"1236","AFF3","Het_Hom_DE"
"1237","NXPH2","common"
"1238","ZNF385B","common"
"1239","TMEFF2","Het_Hom_DE"
"1240","CDCA7","Het_Hom_DE"
"1241","DLX1","Het_Hom_DE"
"1242","PHOSPHO2","Het_Hom_DE"
"1243","METTL21A","Het_Hom_DE"
"1244","UNC80","Het_Hom_DE"
"1245","SUMF1","Het_Hom_DE"
"1246","ACKR3","common"
"1247","HES6","Het_Hom_DE"
"1248","RAB5A","Het_Hom_DE"
"1249","CTDSP1","Het_Hom_DE"
"1250","GRIP2","Het_Hom_DE"
"1251","RBMS3","Het_Hom_DE"
"1252","GADL1","Het_Hom_DE"
"1253","OSBPL10","Het_Hom_DE"
"1254","ITGA9","common"
"1255","GOLGA4","Het_Hom_DE"
"1256","IL17RD","Het_Hom_DE"
"1257","LRTM1","Het_Hom_DE"
"1258","COL8A1","Het_Hom_DE"
"1259","PHLDB2","Het_Hom_DE"
"1260","TAGLN3","Het_Hom_DE"
"1261","ADPRH","Het_Hom_DE"
"1262","IGSF11","Het_Hom_DE"
"1263","BOC","Het_Hom_DE"
"1264","TMEM108","Het_Hom_DE"
"1265","MED12L","Het_Hom_DE"
"1266","TCTA","Het_Hom_DE"
"1267","STXBP5L","Het_Hom_DE"
"1268","CORIN","common"
"1269","ATP10D","Het_Hom_DE"
"1270","SCD5","Het_Hom_DE"
"1271","SNCA","Het_Hom_DE"
"1272","TBCK","Het_Hom_DE"
"1273","DDIT4L","common"
"1274","ANK2","Het_Hom_DE"
"1275","MARCHF1","Het_Hom_DE"
"1276","SFRP2","Het_Hom_DE"
"1277","RPS3A","Het_Hom_DE"
"1278","RNF175","Het_Hom_DE"
"1279","PDGFC","Het_Hom_DE"
"1280","GLRA3","Het_Hom_DE"
"1281","CYP4V2","Het_Hom_DE"
"1282","ROPN1L","Het_Hom_DE"
"1283","CDH18","Het_Hom_DE"
"1284","ADAMTS16","Het_Hom_DE"
"1285","OTULINL","Het_Hom_DE"
"1286","PLK2","common"
"1287","SHISAL2B","Het_Hom_DE"
"1288","HAPLN1","Het_Hom_DE"
"1289","IQGAP2","Het_Hom_DE"
"1290","LIX1","Het_Hom_DE"
"1291","GIN1","Het_Hom_DE"
"1292","PPIP5K2","Het_Hom_DE"
"1293","PAM","Het_Hom_DE"
"1294","BTF3","Het_Hom_DE"
"1295","FBXL17","Het_Hom_DE"
"1296","MEGF10","Het_Hom_DE"
"1297","ADAMTS19","Het_Hom_DE"
"1298","CXCL14","common"
"1299","TENM2","Het_Hom_DE"
"1300","KCNMB1","Het_Hom_DE"
"1301","PSD2","common"
"1302","TNFRSF21","Het_Hom_DE"
"1303","PRIM2","Het_Hom_DE"
"1304","CYP39A1","Het_Hom_DE"
"1305","TPBG","common"
"1306","PRSS35","Het_Hom_DE"
"1307","RSPO3","Het_Hom_DE"
"1308","SLC2A12","Het_Hom_DE"
"1309","ARMT1","Het_Hom_DE"
"1310","CCZ1B","Het_Hom_DE"
"1311","CREB5","common"
"1312","EGFR","Het_Hom_DE"
"1313","IGFBP3","Het_Hom_DE"
"1314","RPL32P18","Het_Hom_DE"
"1315","IGFBP1","Het_Hom_DE"
"1316","SSC4D","Het_Hom_DE"
"1317","SYTL5","Het_Hom_DE"
"1318","CHST7","Het_Hom_DE"
"1319","LPAR4","common"
"1320","FRMPD3","Het_Hom_DE"
"1321","HTR2C","Het_Hom_DE"
"1322","IGSF1","Het_Hom_DE"
"1323","ARHGAP36","Het_Hom_DE"
"1324","GPC3","Het_Hom_DE"
"1325","CETN2","Het_Hom_DE"
"1326","GNRH1","Het_Hom_DE"
"1327","SLC25A37","Het_Hom_DE"
"1328","ST18","common"
"1329","RGS20","Het_Hom_DE"
"1330","RPL7","Het_Hom_DE"
"1331","SYBU","Het_Hom_DE"
"1332","RSPO2","Het_Hom_DE"
"1333","MAL2","Het_Hom_DE"
"1334","ARHGAP39","Het_Hom_DE"
"1335","NFIB","Het_Hom_DE"
"1336","CDKN2B","Het_Hom_DE"
"1337","CDKN2A","Het_Hom_DE"
"1338","C9orf72","Het_Hom_DE"
"1339","FBXO10","Het_Hom_DE"
"1340","ZNG1E","Het_Hom_DE"
"1341","NTRK2","common"
"1342","IDNK","Het_Hom_DE"
"1343","AOPEP","Het_Hom_DE"
"1344","SURF2","Het_Hom_DE"
"1345","PTGES","Het_Hom_DE"
"1346","RSU1","Het_Hom_DE"
"1347","ZEB1","Het_Hom_DE"
"1348","CDHR1","Het_Hom_DE"
"1349","VAX1","Het_Hom_DE"
"1350","DNAJB12","Het_Hom_DE"
"1351","INA","Het_Hom_DE"
"1352","FUOM","Het_Hom_DE"
"1353","LRRC27","Het_Hom_DE"
"1354","MTG1","Het_Hom_DE"
"1355","RGS10","Het_Hom_DE"
"1356","ADM","Het_Hom_DE"
"1357","SLC5A12","Het_Hom_DE"
"1358","LRRC4C","Het_Hom_DE"
"1359","IMMP1L","Het_Hom_DE"
"1360","PAMR1","common"
"1361","PTPRJ","Het_Hom_DE"
"1362","ARFGAP2","Het_Hom_DE"
"1363","CCDC81","Het_Hom_DE"
"1364","TENM4","Het_Hom_DE"
"1365","RPS3","Het_Hom_DE"
"1366","TTC12","Het_Hom_DE"
"1367","NCAM1","Het_Hom_DE"
"1368","KAT14","Het_Hom_DE"
"1369","EML3","Het_Hom_DE"
"1370","KIRREL3","common"
"1371","CABLES2","Het_Hom_DE"
"1372","TM7SF2","Het_Hom_DE"
"1373","TBX6","Het_Hom_DE"
"1374","HIRIP3","Het_Hom_DE"
"1375","MPP7","Het_Hom_DE"
"1376","ARID5B","Het_Hom_DE"
"1377","CDH8","Het_Hom_DE"
"1378","FAM124A","Het_Hom_DE"
"1379","HNMT","Het_Hom_DE"
"1380","LYPD1","Het_Hom_DE"
"1381","GPM6A","Het_Hom_DE"
"1382","DLG2","Het_Hom_DE"
"1383","PRSS23","Het_Hom_DE"
"1384","DOCK1","Het_Hom_DE"
"1385","DIXDC1","Het_Hom_DE"
"1386","PIH1D2","Het_Hom_DE"
"1387","TIMM8B","Het_Hom_DE"
"1388","C2orf50","Het_Hom_DE"
"1389","FREM2","Het_Hom_DE"
"1390","SEC24D","Het_Hom_DE"
"1391","ITPR1","Het_Hom_DE"
"1392","ENKUR","Het_Hom_DE"
"1393","THRB","Het_Hom_DE"
"1394","NGLY1","Het_Hom_DE"
"1395","TMEM263","Het_Hom_DE"
"1396","SLC2A13","Het_Hom_DE"
"1397","NPAS3","Het_Hom_DE"
"1398","ME3","Het_Hom_DE"
"1399","ADAMTS12","Het_Hom_DE"
"1400","ANKRD50","Het_Hom_DE"
"1401","FRMD4A","Het_Hom_DE"
"1402","PTPRO","Het_Hom_DE"
"1403","EPS8","Het_Hom_DE"
"1404","VTI1A","Het_Hom_DE"
"1405","QDPR","Het_Hom_DE"
"1406","TEX9","Het_Hom_DE"
"1407","EDNRA","Het_Hom_DE"
"1408","NR3C2","Het_Hom_DE"
"1409","FLI1","Het_Hom_DE"
"1410","CENPU","Het_Hom_DE"
"1411","CCDC122","Het_Hom_DE"
"1412","SERP2","Het_Hom_DE"
"1413","ZNF385D","Het_Hom_DE"
"1414","SLC35F4","Het_Hom_DE"
"1415","BEND6","Het_Hom_DE"
"1416","RABGAP1L","Het_Hom_DE"
"1417","HSPB8","Het_Hom_DE"
"1418","TMEM178A","Het_Hom_DE"
"1419","PDK1","Het_Hom_DE"
"1420","PDE3B","Het_Hom_DE"
"1421","KCNK13","Het_Hom_DE"
"1422","ATG10","Het_Hom_DE"
"1423","GUCY1A2","Het_Hom_DE"
"1424","ZNF547","Het_Hom_DE"
"1425","ZNF256","Het_Hom_DE"
"1426","SPEF2","Het_Hom_DE"
"1427","MBNL1","Het_Hom_DE"
"1428","GPD1L","Het_Hom_DE"
"1429","SLC30A6","Het_Hom_DE"
"1430","DYNLT5","Het_Hom_DE"
"1431","DNAI4","Het_Hom_DE"
"1432","FARP1","Het_Hom_DE"
