"","genes","state"
"770","WNT2B","C_Hom_DE"
"771","FKBP11","C_Hom_DE"
"772","RSAD2","C_Hom_DE"
"773","MYCN","C_Hom_DE"
"774","FST","C_Hom_DE"
"775","NAV1","common"
"776","CRB1","C_Hom_DE"
"777","RPS15A","C_Hom_DE"
"778","RAX","C_Hom_DE"
"779","CABLES1","C_Hom_DE"
"780","RERG","common"
"781","KLRD1","C_Hom_DE"
"782","LRP4","C_Hom_DE"
"783","DDB2","C_Hom_DE"
"784","HOOK1","C_Hom_DE"
"785","SLC43A3","C_Hom_DE"
"786","DHX34","C_Hom_DE"
"787","PDGFRA","C_Hom_DE"
"788","BIVM","C_Hom_DE"
"789","ETS1","C_Hom_DE"
"790","APC","C_Hom_DE"
"791","OASL","C_Hom_DE"
"792","CD36","C_Hom_DE"
"793","RINT1","C_Hom_DE"
"794","TES","C_Hom_DE"
"795","MDFIC","C_Hom_DE"
"796","HTR1B","C_Hom_DE"
"797","CEP162","C_Hom_DE"
"798","MRAP2","C_Hom_DE"
"799","LMO2","common"
"800","AVIL","C_Hom_DE"
"801","B4GALNT1","C_Hom_DE"
"802","ESPL1","C_Hom_DE"
"803","KCNH3","C_Hom_DE"
"804","MAP7","C_Hom_DE"
"805","NHSL1","C_Hom_DE"
"806","HEY2","C_Hom_DE"
"807","PKIB","C_Hom_DE"
"808","SLC9A5","C_Hom_DE"
"809","URB2","C_Hom_DE"
"810","CAPN9","C_Hom_DE"
"811","NPL","C_Hom_DE"
"812","NIBAN1","common"
"813","DOCK10","C_Hom_DE"
"814","CYP27A1","C_Hom_DE"
"815","ARHGEF4","C_Hom_DE"
"816","PLXNC1","C_Hom_DE"
"817","RNASEH2B","C_Hom_DE"
"818","CNMD","C_Hom_DE"
"819","TBC1D4","C_Hom_DE"
"820","EDNRB","C_Hom_DE"
"821","C7orf25","C_Hom_DE"
"822","DGKB","C_Hom_DE"
"823","DBNL","C_Hom_DE"
"824","NKX2-8","common"
"825","NKX2-1","common"
"826","ZFHX2","C_Hom_DE"
"827","MTHFS","C_Hom_DE"
"828","NMT1","C_Hom_DE"
"829","TEX2","C_Hom_DE"
"830","LIMD2","C_Hom_DE"
"831","BRIP1","C_Hom_DE"
"832","ACTL6A","C_Hom_DE"
"833","ERMN","C_Hom_DE"
"834","GALNT5","C_Hom_DE"
"835","SCN7A","C_Hom_DE"
"836","RPS6KC1","C_Hom_DE"
"837","GAD2","common"
"838","NIPSNAP3A","C_Hom_DE"
"839","KLF4","C_Hom_DE"
"840","ANGPTL2","C_Hom_DE"
"841","RPL35","C_Hom_DE"
"842","CTSV","C_Hom_DE"
"843","LMX1B","C_Hom_DE"
"844","DSCC1","C_Hom_DE"
"845","ARHGEF39","C_Hom_DE"
"846","TMEM63B","C_Hom_DE"
"847","HMGA1","C_Hom_DE"
"848","RNF144B","common"
"849","MYO7A","C_Hom_DE"
"850","ARRB1","C_Hom_DE"
"851","TTPA","C_Hom_DE"
"852","SLCO5A1","C_Hom_DE"
"853","SULF1","C_Hom_DE"
"854","DDX60","C_Hom_DE"
"855","CFAP300","C_Hom_DE"
"856","PPP2R1B","C_Hom_DE"
"857","CFAP68","C_Hom_DE"
"858","THBS1","C_Hom_DE"
"859","ITGA11","C_Hom_DE"
"860","RPLP1","C_Hom_DE"
"861","LRRC49","C_Hom_DE"
"862","ITPKA","C_Hom_DE"
"863","TTLL7","C_Hom_DE"
"864","ARHGAP29","C_Hom_DE"
"865","IFI44","C_Hom_DE"
"866","SLC44A5","C_Hom_DE"
"867","SIX3","C_Hom_DE"
"868","CENPO","C_Hom_DE"
"869","MFSD13A","C_Hom_DE"
"870","CYP2C8","C_Hom_DE"
"871","STAMBPL1","C_Hom_DE"
"872","CALHM2","C_Hom_DE"
"873","ADAMTS14","common"
"874","RPS24","C_Hom_DE"
"875","MDH1B","common"
"876","HECW2","C_Hom_DE"
"877","CHRNA1","C_Hom_DE"
"878","SLC40A1","C_Hom_DE"
"879","MNS1","C_Hom_DE"
"880","SPPL2A","C_Hom_DE"
"881","APH1B","C_Hom_DE"
"882","PPCDC","C_Hom_DE"
"883","ARHGAP24","C_Hom_DE"
"884","HERC6","C_Hom_DE"
"885","PCDH10","common"
"886","RASGEF1B","C_Hom_DE"
"887","MMRN1","common"
"888","ANXA3","common"
"889","ENPEP","C_Hom_DE"
"890","LEF1","C_Hom_DE"
"891","EGF","common"
"892","PPP3CA","C_Hom_DE"
"893","MTTP","common"
"894","RGS3","C_Hom_DE"
"895","GABARAPL1","C_Hom_DE"
"896","KIF21A","C_Hom_DE"
"897","SINHCAF","C_Hom_DE"
"898","SLC38A4","C_Hom_DE"
"899","RPL14P1","C_Hom_DE"
"900","LUM","C_Hom_DE"
"901","ASCL1","common"
"902","TMEM132B","common"
"903","SDSL","C_Hom_DE"
"904","FAM222A","C_Hom_DE"
"905","FOXN4","C_Hom_DE"
"906","RDH16","C_Hom_DE"
"907","DHH","C_Hom_DE"
"908","N4BP2L1","C_Hom_DE"
"909","BRCA2","C_Hom_DE"
"910","LMBR1L","C_Hom_DE"
"911","ZIC5","common"
"912","RAB20","C_Hom_DE"
"913","GRTP1","C_Hom_DE"
"914","TTC6","common"
"915","CDH24","C_Hom_DE"
"916","REM2","C_Hom_DE"
"917","RTN1","C_Hom_DE"
"918","AK7","C_Hom_DE"
"919","FBLN5","common"
"920","WARS1","C_Hom_DE"
"921","SORD","C_Hom_DE"
"922","LYSMD2","C_Hom_DE"
"923","HDC","C_Hom_DE"
"924","DNAJA4","C_Hom_DE"
"925","CYP11A1","C_Hom_DE"
"926","WDR93","C_Hom_DE"
"927","NTRK3","C_Hom_DE"
"928","MFGE8","C_Hom_DE"
"929","CDH11","common"
"930","IRF8","C_Hom_DE"
"931","GALNS","C_Hom_DE"
"932","MYOCD","common"
"933","UTP4","C_Hom_DE"
"934","TOM1L1","C_Hom_DE"
"935","LRRC46","C_Hom_DE"
"936","G6PC3","C_Hom_DE"
"937","IMPA2","C_Hom_DE"
"938","RMC1","C_Hom_DE"
"939","CCDC40","C_Hom_DE"
"940","TMC6","C_Hom_DE"
"941","SLC16A3","C_Hom_DE"
"942","EIF4A3","C_Hom_DE"
"943","FN3KRP","C_Hom_DE"
"944","ELAC1","C_Hom_DE"
"945","PMAIP1","C_Hom_DE"
"946","FKBP10","C_Hom_DE"
"947","CACNA1A","C_Hom_DE"
"948","TMEM91","C_Hom_DE"
"949","IFITM3","C_Hom_DE"
"950","PGGHG","C_Hom_DE"
"951","AKT1","C_Hom_DE"
"952","LMTK3","C_Hom_DE"
"953","RPS11","C_Hom_DE"
"954","RPL13A","C_Hom_DE"
"955","PRDM16","common"
"956","FHAD1","C_Hom_DE"
"957","EPHA2","C_Hom_DE"
"958","EFHD2","C_Hom_DE"
"959","CNKSR1","C_Hom_DE"
"960","RPL11","C_Hom_DE"
"961","SYTL1","C_Hom_DE"
"962","RPS8","C_Hom_DE"
"963","MTF2","C_Hom_DE"
"964","ZNF697","C_Hom_DE"
"965","NME7","C_Hom_DE"
"966","RXRG","C_Hom_DE"
"967","RGS5","C_Hom_DE"
"968","RFX5","C_Hom_DE"
"969","PIP5K1A","C_Hom_DE"
"970","SMYD2","C_Hom_DE"
"971","LYST","C_Hom_DE"
"972","LEFTY2","C_Hom_DE"
"973","LBR","C_Hom_DE"
"974","EPHX1","C_Hom_DE"
"975","ETNK2","C_Hom_DE"
"976","PPFIA4","C_Hom_DE"
"977","GDF7","C_Hom_DE"
"978","CHAC2","C_Hom_DE"
"979","RPS27A","C_Hom_DE"
"980","WDPCP","C_Hom_DE"
"981","MEIS1","C_Hom_DE"
"982","SFXN5","C_Hom_DE"
"983","TEX261","C_Hom_DE"
"984","ST6GAL2","C_Hom_DE"
"985","NPHP1","C_Hom_DE"
"986","NXPH2","common"
"987","ZNF385B","common"
"988","TMEFF2","C_Hom_DE"
"989","CDCA7","C_Hom_DE"
"990","DLX1","C_Hom_DE"
"991","UNC80","C_Hom_DE"
"992","ACKR3","common"
"993","HES6","C_Hom_DE"
"994","RAB5A","C_Hom_DE"
"995","RBMS3","C_Hom_DE"
"996","GADL1","C_Hom_DE"
"997","OSBPL10","C_Hom_DE"
"998","ITGA9","common"
"999","GOLGA4","C_Hom_DE"
"1000","RPL32","C_Hom_DE"
"1001","PTPRG","C_Hom_DE"
"1002","IL17RD","C_Hom_DE"
"1003","LRTM1","C_Hom_DE"
"1004","COL8A1","C_Hom_DE"
"1005","PHLDB2","C_Hom_DE"
"1006","TAGLN3","C_Hom_DE"
"1007","BOC","C_Hom_DE"
"1008","TMEM108","C_Hom_DE"
"1009","MED12L","C_Hom_DE"
"1010","STXBP5L","C_Hom_DE"
"1011","CORIN","common"
"1012","SNCA","C_Hom_DE"
"1013","TBCK","C_Hom_DE"
"1014","ANK2","C_Hom_DE"
"1015","MARCHF1","C_Hom_DE"
"1016","RPS3A","C_Hom_DE"
"1017","PDGFC","C_Hom_DE"
"1018","GLRA3","C_Hom_DE"
"1019","CYP4V2","C_Hom_DE"
"1020","ROPN1L","C_Hom_DE"
"1021","CDH18","C_Hom_DE"
"1022","ADAMTS16","C_Hom_DE"
"1023","OTULINL","C_Hom_DE"
"1024","RPL37","C_Hom_DE"
"1025","PLK2","common"
"1026","SHISAL2B","C_Hom_DE"
"1027","HAPLN1","C_Hom_DE"
"1028","IQGAP2","C_Hom_DE"
"1029","LIX1","C_Hom_DE"
"1030","PAM","C_Hom_DE"
"1031","MEGF10","C_Hom_DE"
"1032","CXCL14","common"
"1033","PSD2","common"
"1034","TPBG","common"
"1035","ARHGAP18","C_Hom_DE"
"1036","MTFR2","C_Hom_DE"
"1037","SLC2A12","C_Hom_DE"
"1038","CCZ1B","C_Hom_DE"
"1039","EGFR","C_Hom_DE"
"1040","IGFBP3","C_Hom_DE"
"1041","RPL32P18","C_Hom_DE"
"1042","IGFBP1","C_Hom_DE"
"1043","SSC4D","C_Hom_DE"
"1044","ATXN7L1","C_Hom_DE"
"1045","SYTL5","C_Hom_DE"
"1046","EBP","C_Hom_DE"
"1047","FRMPD3","C_Hom_DE"
"1048","ARHGAP36","C_Hom_DE"
"1049","GPC3","C_Hom_DE"
"1050","CETN2","C_Hom_DE"
"1051","RPL10","C_Hom_DE"
"1052","GNRH1","C_Hom_DE"
"1053","SLC25A37","C_Hom_DE"
"1054","ST18","common"
"1055","RPL7","C_Hom_DE"
"1056","SYBU","C_Hom_DE"
"1057","ARHGAP39","C_Hom_DE"
"1058","CDKN2B","C_Hom_DE"
"1059","CDKN2A","C_Hom_DE"
"1060","NTRK2","common"
"1061","SHC3","C_Hom_DE"
"1062","AOPEP","C_Hom_DE"
"1063","PTGES","C_Hom_DE"
"1064","RSU1","C_Hom_DE"
"1065","LRRC27","C_Hom_DE"
"1066","RGS10","C_Hom_DE"
"1067","ADM","C_Hom_DE"
"1068","LRRC4C","C_Hom_DE"
"1069","PAMR1","common"
"1070","PTPRJ","C_Hom_DE"
"1071","CCDC81","C_Hom_DE"
"1072","KLHL35","C_Hom_DE"
"1073","TENM4","C_Hom_DE"
"1074","RPS3","C_Hom_DE"
"1075","TTC12","C_Hom_DE"
"1076","NCAM1","C_Hom_DE"
"1077","GLB1L2","C_Hom_DE"
"1078","CABLES2","C_Hom_DE"
"1079","TBX6","C_Hom_DE"
"1080","HIRIP3","C_Hom_DE"
"1081","ARID5B","C_Hom_DE"
"1082","CDH8","C_Hom_DE"
"1083","FAM124A","C_Hom_DE"
"1084","HNMT","C_Hom_DE"
"1085","DLG2","C_Hom_DE"
"1086","PRSS23","C_Hom_DE"
"1087","PIH1D2","C_Hom_DE"
"1088","C2orf50","C_Hom_DE"
"1089","FREM2","C_Hom_DE"
"1090","SEC24D","C_Hom_DE"
"1091","ITPR1","C_Hom_DE"
"1092","ENKUR","C_Hom_DE"
"1093","CACNA2D4","C_Hom_DE"
"1094","SLC2A13","C_Hom_DE"
"1095","ME3","C_Hom_DE"
"1096","FRMD4A","C_Hom_DE"
"1097","PTPRO","C_Hom_DE"
"1098","EPS8","C_Hom_DE"
"1099","QDPR","C_Hom_DE"
"1100","TEX9","C_Hom_DE"
"1101","NR3C2","C_Hom_DE"
"1102","ZNF385D","C_Hom_DE"
"1103","SLC35F4","C_Hom_DE"
"1104","FBXO4","C_Hom_DE"
"1105","BEND6","C_Hom_DE"
"1106","HSPB8","C_Hom_DE"
"1107","TMEM178A","C_Hom_DE"
"1108","PDE3B","C_Hom_DE"
"1109","KCNK13","C_Hom_DE"
"1110","GUCY1A2","C_Hom_DE"
"1111","JMY","C_Hom_DE"
"1112","ZNF256","C_Hom_DE"
"1113","ZSCAN1","C_Hom_DE"
"1114","SPEF2","C_Hom_DE"
"1115","SPARCL1","C_Hom_DE"
"1116","MBNL1","C_Hom_DE"
"1117","GPD1L","C_Hom_DE"
"1118","DYNLT5","C_Hom_DE"
"1119","DNAI4","C_Hom_DE"
"1120","PRDM8","C_Hom_DE"
"1121","BMP3","C_Hom_DE"
"1122","SREK1IP1","C_Hom_DE"
"1123","BCL2L11","C_Hom_DE"
"1124","CLGN","C_Hom_DE"
"1125","SCN3A","C_Hom_DE"
"1126","FAM81B","C_Hom_DE"
"1127","ADPRHL1","C_Hom_DE"
"1128","CMTM7","C_Hom_DE"
"1129","CIBAR2","C_Hom_DE"
"1130","JAZF1","C_Hom_DE"
"1131","KCTD15","C_Hom_DE"
"1132","ANKFN1","C_Hom_DE"
"1133","DGKE","C_Hom_DE"
"1134","MSI2","C_Hom_DE"
"1135","CACNA2D1","C_Hom_DE"
"1136","HS3ST3A1","C_Hom_DE"
"1137","GDPD1","C_Hom_DE"
"1138","SEMA3D","C_Hom_DE"
"1139","AK5","C_Hom_DE"
"1140","IMPACT","C_Hom_DE"
"1141","DNAAF1","C_Hom_DE"
"1142","UBASH3B","C_Hom_DE"
"1143","RETREG1","C_Hom_DE"
"1144","PRKCA","C_Hom_DE"
"1145","LRRK1","C_Hom_DE"
"1146","PGM5","C_Hom_DE"
"1147","CFAP210","C_Hom_DE"
"1148","CNTNAP3B","C_Hom_DE"
"1149","SORBS2","C_Hom_DE"
"1150","BTG3","C_Hom_DE"
"1151","L3MBTL4","C_Hom_DE"
"1152","JAM2","C_Hom_DE"
"1153","USP43","C_Hom_DE"
"1154","ACSS1","C_Hom_DE"
"1155","AK9","C_Hom_DE"
"1156","PPM1J","C_Hom_DE"
"1157","GRIA1","common"
"1158","LRGUK","C_Hom_DE"
"1159","PIK3AP1","C_Hom_DE"
"1160","RBM45","C_Hom_DE"
"1161","FZD7","C_Hom_DE"
"1162","SPAG17","C_Hom_DE"
"1163","KIF5A","C_Hom_DE"
"1164","PSD3","C_Hom_DE"
"1165","CFAP70","C_Hom_DE"
"1166","KCNMA1","C_Hom_DE"
"1167","ADAMTS3","C_Hom_DE"
"1168","NDUFAF6","C_Hom_DE"
"1169","DRAM2","C_Hom_DE"
"1170","TIAM1","C_Hom_DE"
"1171","SFR1","C_Hom_DE"
"1172","PCDH1","C_Hom_DE"
"1173","TYSND1","C_Hom_DE"
"1174","CD109","C_Hom_DE"
"1175","RAB11FIP1","C_Hom_DE"
"1176","MAPK13","C_Hom_DE"
"1177","FRRS1","C_Hom_DE"
"1178","B3GNT7","C_Hom_DE"
"1179","PDE6D","C_Hom_DE"
"1180","TMEM171","C_Hom_DE"
"1181","NRG1","C_Hom_DE"
"1182","HYDIN","common"
"1183","MYO1E","C_Hom_DE"
"1184","CREB3L1","C_Hom_DE"
"1185","SLC38A10","C_Hom_DE"
"1186","DGKI","C_Hom_DE"
"1187","ACAN","C_Hom_DE"
"1188","DPYSL5","C_Hom_DE"
"1189","DRC1","C_Hom_DE"
"1190","CFAP251","C_Hom_DE"
"1191","GRHL3","C_Hom_DE"
"1192","UBXN11","C_Hom_DE"
"1193","XDH","C_Hom_DE"
"1194","FAIM","C_Hom_DE"
"1195","CLSTN2","C_Hom_DE"
"1196","COLEC12","common"
"1197","SHROOM4","C_Hom_DE"
"1198","H2BC5","C_Hom_DE"
"1199","KCNB1","C_Hom_DE"
"1200","NRG2","C_Hom_DE"
"1201","AHCYL2","C_Hom_DE"
"1202","GDPD5","C_Hom_DE"
"1203","ELK4","C_Hom_DE"
"1204","VWA5B1","C_Hom_DE"
"1205","ADAMTS4","C_Hom_DE"
"1206","STC1","C_Hom_DE"
"1207","CSRP1","C_Hom_DE"
"1208","CHAF1B","C_Hom_DE"
"1209","C1R","C_Hom_DE"
"1210","DRC7","C_Hom_DE"
"1211","TPPP3","C_Hom_DE"
"1212","PSKH1","C_Hom_DE"
"1213","ATAD3B","C_Hom_DE"
"1214","ABCG1","C_Hom_DE"
"1215","TFF3","common"
"1216","RSPH1","common"
"1217","SLC37A1","C_Hom_DE"
"1218","WDR4","C_Hom_DE"
"1219","LRRC3","C_Hom_DE"
"1220","PIERCE1","C_Hom_DE"
"1221","TOR2A","C_Hom_DE"
"1222","PKN3","C_Hom_DE"
"1223","BRSK1","C_Hom_DE"
"1224","DEDD2","C_Hom_DE"
"1225","ZBTB7B","C_Hom_DE"
"1226","PAQR6","C_Hom_DE"
"1227","GPATCH4","C_Hom_DE"
"1228","FGFR4","C_Hom_DE"
"1229","PWWP3A","C_Hom_DE"
"1230","COL26A1","C_Hom_DE"
"1231","PPP1R16A","C_Hom_DE"
"1232","RPL8","C_Hom_DE"
"1233","CELF5","C_Hom_DE"
"1234","ABCF3","C_Hom_DE"
"1235","DMKN","C_Hom_DE"
"1236","SRSF2","C_Hom_DE"
"1237","JOSD2","C_Hom_DE"
"1238","TAMALIN","C_Hom_DE"
"1239","RPL26","C_Hom_DE"
"1240","AMDHD2","C_Hom_DE"
"1241","PAQR4","C_Hom_DE"
"1242","ADCY9","C_Hom_DE"
"1243","SHANK2","C_Hom_DE"
"1244","PPP1R32","C_Hom_DE"
"1245","ZFPL1","C_Hom_DE"
"1246","ELAVL4","common"
"1247","ZSWIM5","C_Hom_DE"
"1248","FBLIM1","C_Hom_DE"
"1249","UBXN10","common"
"1250","CAMK2N1","C_Hom_DE"
"1251","ALPL","C_Hom_DE"
"1252","DIRAS3","C_Hom_DE"
"1253","OMA1","C_Hom_DE"
"1254","SNX7","C_Hom_DE"
"1255","NTNG1","common"
"1256","DNAI3","C_Hom_DE"
"1257","ATXN7L2","C_Hom_DE"
"1258","HFM1","C_Hom_DE"
"1259","VCAM1","C_Hom_DE"
"1260","DDR2","C_Hom_DE"
"1261","SPATA17","C_Hom_DE"
"1262","ACP6","C_Hom_DE"
"1263","PKDCC","C_Hom_DE"
"1264","OXER1","C_Hom_DE"
"1265","SANBR","C_Hom_DE"
"1266","KCNF1","C_Hom_DE"
"1267","NEUROD1","C_Hom_DE"
"1268","FRZB","common"
"1269","CFAP221","C_Hom_DE"
"1270","MSX1","C_Hom_DE"
"1271","C1QTNF7","C_Hom_DE"
"1272","BOLA3","C_Hom_DE"
"1273","CDC42EP3","C_Hom_DE"
"1274","S100A11","C_Hom_DE"
"1275","FZD5","C_Hom_DE"
"1276","IGFBP7","C_Hom_DE"
"1277","CIP2A","C_Hom_DE"
"1278","DPPA2","C_Hom_DE"
"1279","SERPINI1","C_Hom_DE"
"1280","PPM1L","C_Hom_DE"
"1281","CCDC191","C_Hom_DE"
"1282","CADPS","common"
"1283","NKX6-1","C_Hom_DE"
"1284","PPM1K","C_Hom_DE"
"1285","CCNL1","C_Hom_DE"
"1286","HESX1","C_Hom_DE"
"1287","RPL9","C_Hom_DE"
"1288","CFAP20DC","C_Hom_DE"
"1289","RBM47","C_Hom_DE"
"1290","PCOLCE2","common"
"1291","CXCL3","C_Hom_DE"
"1292","CXCL1","C_Hom_DE"
"1293","KIF15","C_Hom_DE"
"1294","DTX3L","C_Hom_DE"
"1295","GRIK3","common"
"1296","CFAP100","C_Hom_DE"
"1297","LIPH","C_Hom_DE"
"1298","IGF2BP2-AS1","C_Hom_DE"
"1299","PRKCD","C_Hom_DE"
"1300","ABLIM2","C_Hom_DE"
"1301","CLDN19","C_Hom_DE"
"1302","ERMAP","C_Hom_DE"
"1303","CDC25A","C_Hom_DE"
"1304","SPRY1","common"
"1305","PITX2","C_Hom_DE"
"1306","NDST3","C_Hom_DE"
"1307","SAP30","C_Hom_DE"
"1308","GUCY1A1","C_Hom_DE"
"1309","GASK1B","C_Hom_DE"
"1310","FHIP1A","common"
"1311","HHIP","common"
"1312","ITGA2","C_Hom_DE"
"1313","RANBP3L","C_Hom_DE"
"1314","F2RL1","C_Hom_DE"
"1315","SERINC5","C_Hom_DE"
"1316","ERAP2","C_Hom_DE"
"1317","ANKRA2","C_Hom_DE"
"1318","UBLCP1","C_Hom_DE"
"1319","GRIK2","C_Hom_DE"
"1320","TXLNB","C_Hom_DE"
"1321","CREBRF","C_Hom_DE"
"1322","DCBLD1","C_Hom_DE"
"1323","TMEM200A","C_Hom_DE"
"1324","HEY1","C_Hom_DE"
"1325","ZNF704","C_Hom_DE"
"1326","FABP5","C_Hom_DE"
"1327","SHH","common"
"1328","COL1A2","C_Hom_DE"
"1329","FNDC1","C_Hom_DE"
"1330","DLC1","C_Hom_DE"
"1331","C7orf57","C_Hom_DE"
"1332","DNAAF5","C_Hom_DE"
"1333","GPER1","C_Hom_DE"
"1334","CTHRC1","C_Hom_DE"
"1335","FREM1","common"
"1336","PDP1","common"
"1337","WASHC5","C_Hom_DE"
"1338","C9orf24","C_Hom_DE"
"1339","TMEM65","C_Hom_DE"
"1340","MAMDC2","C_Hom_DE"
"1341","RASEF","common"
"1342","CFAP47","C_Hom_DE"
"1343","PTCHD1","C_Hom_DE"
"1344","CLDN3","common"
"1345","WNK2","C_Hom_DE"
"1346","ZNF367","C_Hom_DE"
"1347","HDX","C_Hom_DE"
"1348","AQP3","C_Hom_DE"
"1349","BRWD3","C_Hom_DE"
"1350","ARMC3","common"
"1351","FAT3","C_Hom_DE"
"1352","PHYHIPL","C_Hom_DE"
"1353","CRYL1","C_Hom_DE"
"1354","AMER2","C_Hom_DE"
"1355","OTX2","common"
"1356","ZNF503","C_Hom_DE"
"1357","SPACA9","C_Hom_DE"
"1358","STOX1","C_Hom_DE"
"1359","STK32C","C_Hom_DE"
"1360","C10orf82","C_Hom_DE"
"1361","FRAT1","C_Hom_DE"
"1362","UBTD1","C_Hom_DE"
"1363","IFI27","C_Hom_DE"
"1364","PDZRN4","common"
"1365","HACD1","C_Hom_DE"
"1366","CEP295","C_Hom_DE"
"1367","TAF1D","C_Hom_DE"
"1368","AMOTL1","C_Hom_DE"
"1369","SPINT1","common"
"1370","CKB","C_Hom_DE"
"1371","TRMT61A","C_Hom_DE"
"1372","BTRC","C_Hom_DE"
"1373","SCN3B","C_Hom_DE"
"1374","TMEM100","C_Hom_DE"
"1375","LMO1","common"
"1376","RPL27A","C_Hom_DE"
"1377","CENPN","C_Hom_DE"
"1378","PKD1L2","C_Hom_DE"
"1379","MCM7","C_Hom_DE"
"1380","ZSCAN21","C_Hom_DE"
"1381","GALR1","common"
"1382","RRAD","C_Hom_DE"
"1383","CFAP52","C_Hom_DE"
"1384","B2M","C_Hom_DE"
"1385","GOLM2","C_Hom_DE"
"1386","NAV2","C_Hom_DE"
"1387","STX3","C_Hom_DE"
"1388","SCG5","C_Hom_DE"
"1389","NYAP1","C_Hom_DE"
"1390","MAP1A","C_Hom_DE"
"1391","CNPY4","C_Hom_DE"
"1392","NKX3-1","C_Hom_DE"
"1393","SGSM1","C_Hom_DE"
"1394","PBX3","C_Hom_DE"
"1395","SAMD14","C_Hom_DE"
"1396","TMEM92","C_Hom_DE"
"1397","GOLGA2","C_Hom_DE"
"1398","SLC27A4","C_Hom_DE"
"1399","CERCAM","C_Hom_DE"
"1400","PRRX2","C_Hom_DE"
"1401","ISLR2","C_Hom_DE"
"1402","ART5","C_Hom_DE"
"1403","OR51E2","C_Hom_DE"
"1404","CA4","common"
"1405","SPATA33","C_Hom_DE"
"1406","RSKR","C_Hom_DE"
"1407","RPL13","C_Hom_DE"
"1408","CYP2S1","C_Hom_DE"
"1409","EEF2","C_Hom_DE"
"1410","TMIGD2","C_Hom_DE"
"1411","SEMA6B","C_Hom_DE"
"1412","IGFBP6","C_Hom_DE"
"1413","TEKT1","C_Hom_DE"
"1414","TMEM88","C_Hom_DE"
"1415","ULK4","C_Hom_DE"
"1416","LTBP3","C_Hom_DE"
"1417","CCDC88B","C_Hom_DE"
"1418","SCARA5","C_Hom_DE"
"1419","GNG4","C_Hom_DE"
"1420","FAM107A","C_Hom_DE"
"1421","FILIP1L","C_Hom_DE"
"1422","RHOH","C_Hom_DE"
"1423","COG7","C_Hom_DE"
"1424","LGI3","C_Hom_DE"
"1425","BMP1","C_Hom_DE"
"1426","COL3A1","C_Hom_DE"
"1427","SNRNP48","C_Hom_DE"
"1428","DYNLRB2","C_Hom_DE"
"1429","ADAM9","C_Hom_DE"
"1430","LDLRAD4","C_Hom_DE"
"1431","NPNT","C_Hom_DE"
"1432","TCTN2","C_Hom_DE"
"1433","ABHD15","C_Hom_DE"
"1434","LCMT2","C_Hom_DE"
"1435","STX18","C_Hom_DE"
"1436","NSG1","C_Hom_DE"
"1437","FSTL5","C_Hom_DE"
"1438","VAMP5","C_Hom_DE"
"1439","INPP5D","common"
"1440","PPIC","C_Hom_DE"
"1441","PXDC1","C_Hom_DE"
"1442","ATP5ME","C_Hom_DE"
"1443","ZBBX","C_Hom_DE"
"1444","PARM1","C_Hom_DE"
"1445","FAM110B","C_Hom_DE"
"1446","AFAP1L2","common"
"1447","CPT1C","C_Hom_DE"
"1448","PCSK9","C_Hom_DE"
"1449","EFNA1","C_Hom_DE"
"1450","CXCL10","common"
"1451","CXCL11","C_Hom_DE"
"1452","B3GALNT1","C_Hom_DE"
"1453","GPRIN1","C_Hom_DE"
"1454","STK32A","C_Hom_DE"
"1455","IL1RAPL1","C_Hom_DE"
"1456","SNUPN","C_Hom_DE"
"1457","NPR1","C_Hom_DE"
"1458","SCN9A","C_Hom_DE"
"1459","CCDC8","C_Hom_DE"
"1460","ZEB2","C_Hom_DE"
"1461","ANTXR1","C_Hom_DE"
"1462","MT1E","C_Hom_DE"
"1463","NLGN1","C_Hom_DE"
"1464","LINGO1","C_Hom_DE"
"1465","ROBO1","C_Hom_DE"
"1466","WNT10B","C_Hom_DE"
"1467","MUC3A","C_Hom_DE"
"1468","PUSL1","C_Hom_DE"
"1469","TMEM154","common"
"1470","ALCAM","C_Hom_DE"
"1471","SPDYE5","C_Hom_DE"
"1472","RNF150","C_Hom_DE"
"1473","FAXDC2","C_Hom_DE"
"1474","CRTAP","C_Hom_DE"
"1475","CMTM8","C_Hom_DE"
"1476","PRDM10","C_Hom_DE"
"1477","SEMA3E","C_Hom_DE"
"1478","KRT4","common"
"1479","IRX1","common"
"1480","FOXA3","C_Hom_DE"
"1481","COMMD5","C_Hom_DE"
"1482","RASA4","C_Hom_DE"
"1483","FSHR","C_Hom_DE"
"1484","CYTL1","C_Hom_DE"
"1485","TRH","common"
"1486","TANC2","C_Hom_DE"
"1487","DNAJC24","C_Hom_DE"
"1488","ZNF160","C_Hom_DE"
"1489","DCDC1","common"
"1490","HS6ST2","common"
"1491","PKIA","C_Hom_DE"
"1492","FUT3","C_Hom_DE"
"1493","ZNF692","C_Hom_DE"
"1494","GRIK1","C_Hom_DE"
"1495","NETO2","C_Hom_DE"
"1496","CDC42BPG","C_Hom_DE"
"1497","NPTX1","C_Hom_DE"
"1498","ZDHHC16","C_Hom_DE"
"1499","ESCO2","C_Hom_DE"
"1500","KCND3","common"
"1501","ZNF581","C_Hom_DE"
"1502","HOPX","common"
"1503","PTGER4","C_Hom_DE"
"1504","OTP","C_Hom_DE"
"1505","VAT1L","common"
"1506","TMEM51","C_Hom_DE"
"1507","NHLH1","C_Hom_DE"
