"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene"
"ENSG00000225972",1.78030078458372,2.32925364112174,0.397062808071659,5.86620956123741,4.45870211989192e-09,3.22364163268186e-08,"MTND1P23"
"ENSG00000198744",13.9835425337625,1.21220495581194,0.170392765315243,7.11418089593915,1.12579415037399e-12,1.35819885459899e-11,"MTCO3P12"
"ENSG00000176022",42.6114199616922,-1.46619916051926,0.147638524675187,-9.93100658344408,3.05159271128614e-23,1.30605587414961e-21,"B3GALT6"
"ENSG00000269896",1.4520981911153,-1.47494255143332,0.437855955798346,-3.36855655815859,0.000755628921254006,0.00214694061499875,"LOC100129534"
"ENSG00000158286",3.81903832396404,-1.1539270987267,0.280927822734045,-4.10755719208037,3.99865783141508e-05,0.000146037938190812,"RNF207"
"ENSG00000187017",1.60571156881918,1.06718349001968,0.309792236164419,3.44483613673676,0.000571405678017843,0.00166391492315783,"ESPN"
"ENSG00000228526",20.5638462796968,1.05685293574132,0.181103378258541,5.83563347025238,5.35865799147029e-09,3.83188528362149e-08,"MIR34AHG"
"ENSG00000234546",15.8922732639793,1.01455082503171,0.207919102128337,4.87954600922373,1.06330317024473e-06,5.22463819864912e-06,"LNCTAM34A"
"ENSG00000175279",17.0112560263101,-1.00377668369761,0.190546601537588,-5.26788027494472,1.38008063338079e-07,7.81735204918529e-07,"CENPS"
"ENSG00000116661",8.45520616337218,1.12082046082249,0.156133361621278,7.17860967818772,7.04238835685207e-13,8.70898655443575e-12,"FBXO2"
"ENSG00000120937",2.88107400541875,-1.60457362507158,0.438799239857038,-3.65673747656071,0.000255445756479106,0.000798277847200218,"NPPB"
"ENSG00000083444",153.98785866873,1.35327144733563,0.0779103482019263,17.3695982442314,1.40204144853038e-67,3.54786588550612e-64,"PLOD1"
"ENSG00000157330",0.85822864050582,-2.58453726051404,0.687321489047733,-3.76030329576172,0.000169707475197607,0.00054863591949862,"CFAP107"
"ENSG00000142634",34.2841722219044,-1.4303844324474,0.134132948633739,-10.6639304288552,1.50116242294612e-26,8.8085600261221e-25,"EFHD2"
"ENSG00000162461",1.61071187331774,-1.33295817945188,0.37759977253491,-3.53008205090655,0.000415430809225123,0.0012474015576911,"SLC25A34"
"ENSG00000117115",0.955356857147598,1.28798262748791,0.416547176901151,3.09204502853601,0.00198782693464344,0.00514269245558105,"PADI2"
"ENSG00000009709",1.57293376771219,-2.23570089033493,0.659223698013036,-3.39141462461612,0.000695328226478747,0.00199041637681501,"PAX7"
"ENSG00000162543",5.65964775836243,-2.34553273113187,0.384808418109186,-6.09532593558373,1.09214693998506e-09,8.63986817235547e-09,"UBXN10"
"ENSG00000158816",4.58421006990258,-3.08345716235359,0.543812088079387,-5.67007837807287,1.42732207550245e-08,9.4892309019611e-08,"VWA5B1"
"ENSG00000162551",24.3553194201064,1.31579253279791,0.139726375098841,9.4169231246938,4.64500035945241e-21,1.55170606067252e-19,"ALPL"
"ENSG00000249087",39.0828075286905,1.22982357440208,0.156089188601252,7.87897986672101,3.30064668100823e-15,5.49492528045483e-14,"ZNF436-AS1"
"ENSG00000007968",14.2129369023746,-1.55703724633332,0.194174832078481,-8.01873872976497,1.06836477793703e-15,1.88561260371031e-14,"E2F2"
"ENSG00000158055",5.46232153017024,2.01126468996859,0.280882074113704,7.16053061169866,8.03653812582375e-13,9.84816451689927e-12,"GRHL3"
"ENSG00000158062",14.2630059128444,-1.0082849976545,0.176946185905249,-5.69825787708371,1.21037874859517e-08,8.16763579552018e-08,"UBXN11"
"ENSG00000169442",0.525258311172798,2.73730438218418,0.553321493708184,4.94704148186914,7.53499237051819e-07,3.78883222922926e-06,"CD52"
"ENSG00000253368",9.4215732356195,-1.01386772610865,0.169678549435644,-5.97522627038482,2.29771042629743e-09,1.73692493913238e-08,"TRNP1"
"ENSG00000188060",2.82297120168984,-1.22786351300596,0.290925712714836,-4.22053967505275,2.43718156893403e-05,9.27760505481394e-05,"RAB42"
"ENSG00000183615",8.07637455995107,1.39607009221759,0.178694554018193,7.81260570523855,5.60176285385971e-15,9.00868396887509e-14,"FAM167B"
"ENSG00000160097",24.1340256028485,-1.04121685139423,0.133600735665184,-7.79349639214277,6.51799433610735e-15,1.03979729976483e-13,"FNDC5"
"ENSG00000116560",373.477100016078,-2.07009973565127,0.200980779540933,-10.2999885878623,7.04696611073083e-25,3.48798977862188e-23,"SFPQ"
"ENSG00000171812",1.58895901912897,-1.57547629760763,0.39669796557916,-3.97147561699115,7.14288125603155e-05,0.000248369096783069,"COL8A2"
"ENSG00000214193",3.88473017912796,1.133190087403,0.216458361370932,5.23514120787933,1.64858776956971e-07,9.20662367094324e-07,"SH3D21"
"ENSG00000163873",4.57381965671749,-3.16266311131653,0.456562795618133,-6.92711526578649,4.29508622255004e-12,4.81449199830028e-11,"GRIK3"
"ENSG00000185090",2.05584858458328,-1.22728520536285,0.427817958421461,-2.86870894782262,0.00412150867721611,0.00990101123312721,"MANEAL"
"ENSG00000116985",1.85952859881329,-1.93699646270775,0.420730683171511,-4.60388685727998,4.14677807094901e-06,1.82454630011502e-05,"BMP8B"
"ENSG00000117394",489.989224286498,1.74780386557798,0.178611728074953,9.78549328431854,1.29960011542809e-22,5.18917253189866e-21,"SLC2A1"
"ENSG00000227533",20.3228452050223,1.37209300341432,0.172548703776714,7.95191718849345,1.8364700350042e-15,3.15598466796477e-14,"SLC2A1-DT"
"ENSG00000243710",3.55119244002173,-1.06698280389125,0.322774594291398,-3.3056591899175,0.000947532623336463,0.00262981223290696,"CFAP57"
