"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene","cluster_1","cluster_2"
"ENSG00000121310",50.2503207543804,-2.31922394001268,0.159655364017206,-14.5264392104153,8.23934285740451e-48,6.46088847459871e-46,"ECHDC2",1,1
"ENSG00000121361",12.8535013541061,-1.1236222406912,0.221097474142079,-5.08202205860186,3.73438032526284e-07,2.60404104560274e-06,"KCNJ8",1,1
"ENSG00000121440",57.8825111707762,-2.06332478822277,0.140548183971021,-14.6805510389817,8.58896208244968e-49,6.99916204209036e-47,"PDZRN3",1,1
"ENSG00000121690",3.51871105770975,-1.25656227271292,0.394506192462837,-3.18515221489532,0.00144677887768216,0.00485197741831514,"DEPDC7",1,1
"ENSG00000121743",3.31607003096848,2.33816471864344,0.531973709714611,4.39526366800683,1.10638376933691e-05,5.93881943217847e-05,"GJA3",2,5
"ENSG00000121871",6.38324793521338,-2.32871893386048,0.373920340719986,-6.22784769979755,4.72886417275009e-10,4.90103728228164e-09,"SLITRK3",1,1
"ENSG00000121898",3.6371253662232,-3.37932847020552,0.629251161402348,-5.37039687407863,7.85635502169053e-08,6.04928420011966e-07,"CPXM2",1,1
"ENSG00000121900",12.4437699000955,-1.64322054952851,0.231349555675144,-7.102760775715,1.22288982427322e-12,1.64876889202904e-11,"TMEM54",1,1
"ENSG00000121966",115.320511636642,1.44706809535623,0.0828280871880441,17.4707414414987,2.39363781611969e-68,3.4601595700151e-66,"CXCR4",2,2
"ENSG00000122012",14.5819865550606,4.79911211597363,0.438722484712254,10.9388332789035,7.51608969453038e-28,2.73408041754645e-26,"SV2C",2,2
"ENSG00000122417",198.6968788235,-1.01935256292515,0.0711466471647562,-14.3274856025837,1.47359913002933e-46,1.09852519899586e-44,"ODF2L",1,1
"ENSG00000122547",12.9347701540072,-1.14455679757207,0.204424048306058,-5.59893421080516,2.15673619588993e-08,1.81721148101745e-07,"EEPD1",1,1
"ENSG00000122585",6.1880955832241,3.63093696630811,0.502572241384267,7.22470655424022,5.02185033128198e-13,7.03312888856206e-12,"NPY",2,4
"ENSG00000122641",6.59674367631481,-3.09747404358432,0.425739461143538,-7.27551548842687,3.45100094656595e-13,4.89083032700021e-12,"INHBA",1,1
"ENSG00000122691",48.2247698691515,-4.33015252503501,0.356106747155193,-12.1597036833113,5.09431367439628e-34,2.48351526460891e-32,"TWIST1",1,1
"ENSG00000122779",577.485399661163,1.92821229634786,0.0849220483931015,22.7056734126599,3.93756100056838e-114,1.5965369286207e-111,"TRIM24",2,4
"ENSG00000122861",194.849731682949,2.65531259234861,0.167558653540812,15.8470633192446,1.4730551868807e-56,1.49317496504298e-54,"PLAU",2,2
"ENSG00000122870",19.9239053331301,-2.12065691368034,0.225717838485229,-9.39516755924949,5.71268228754501e-21,1.46781499765299e-19,"BICC1",1,1
"ENSG00000122877",7.30371578296381,1.25360498992156,0.318573570638181,3.93505646877824,8.31771372839526e-05,0.000375539579089742,"EGR2",2,2
"ENSG00000122971",22.7182222053263,-1.2007254259741,0.178115866610459,-6.74126033140045,1.57018576859393e-11,1.91229071187586e-10,"ACADS",1,1
"ENSG00000123094",172.646686700907,1.19156093835628,0.148961863291405,7.99910065588603,1.25331234370406e-15,2.16355808948456e-14,"RASSF8",2,2
"ENSG00000123095",5.78312014837153,1.54487624075489,0.364868154507889,4.2340670778422,2.29502439818288e-05,0.000116182447459039,"BHLHE41",2,2
"ENSG00000123307",3.975553419071,1.99166045767902,0.424798126060486,4.68848692000923,2.75232503903721e-06,1.66078589651378e-05,"NEUROD4",2,5
"ENSG00000123342",2.46489875177288,2.04957312166914,0.505434868117266,4.05506871598264,5.01195667808603e-05,0.000237714030860206,"MMP19",2,4
"ENSG00000123427",8.73099941013465,-1.16213035828386,0.271480559747545,-4.28071298867421,1.86295493788197e-05,9.63589386663033e-05,"EEF1AKMT3",1,1
"ENSG00000123560",45.9185103130225,-1.33055378782008,0.171140397167241,-7.77463304891034,7.56664246908633e-15,1.23685215738536e-13,"PLP1",1,1
"ENSG00000123572",3.54932337129874,-3.89612282314392,0.614109624811491,-6.3443441785168,2.233749429402e-10,2.39264500736977e-09,"NRK",1,1
"ENSG00000123700",25.2316988527313,1.31347178829663,0.181699586426748,7.22881000516836,4.87244521930566e-13,6.82963990942136e-12,"KCNJ2",2,2
"ENSG00000123977",4.10303863948451,-2.886339367317,0.569055235771772,-5.07216028581556,3.93324871765041e-07,2.7289785760526e-06,"DAW1",1,1
"ENSG00000124006",222.588181557659,-1.02901144172423,0.0603231500803746,-17.0583174179924,3.03162161597101e-65,3.99981569396048e-63,"OBSL1",1,1
"ENSG00000124140",6.85872211831922,-1.11916133377871,0.307900792495895,-3.63481147517225,0.000278183984719621,0.00112164214454984,"SLC12A5",1,3
"ENSG00000124145",222.020882960488,1.35915211042695,0.0755207328732164,17.9970725748741,2.0539230590449e-72,3.38063533995667e-70,"SDC4",2,2
"ENSG00000124191",12.0887806954394,-2.57295736861093,0.274491657077396,-9.37353577885048,7.01425417430446e-21,1.77751465539081e-19,"TOX2",1,1
"ENSG00000124205",13.5176293773464,-4.45852559007218,0.697248481063027,-6.39445722889881,1.61118639340807e-10,1.75061193490299e-09,"EDN3",1,1
"ENSG00000124225",2.91818771575941,-2.12613686474112,0.567194994425173,-3.74851133320714,0.000177887300680283,0.000750557991499753,"PMEPA1",1,1
"ENSG00000124588",78.5660598257431,1.31379387990705,0.123019080549283,10.679594368946,1.26824598160132e-26,4.33813193377375e-25,"NQO2",2,2
"ENSG00000124749",3.03066800461174,-2.58139684607291,0.590289598649983,-4.37310237547244,1.22493245722404e-05,6.52669140028602e-05,"COL21A1",1,1
"ENSG00000124762",379.042696779694,2.4004001341028,0.357427432430458,6.71576917804099,1.87076731714448e-11,2.24870830659507e-10,"CDKN1A",2,2
"ENSG00000124766",2956.18659965037,-1.38702620796649,0.0811673477405285,-17.088475188329,1.80840936328942e-65,2.44414611831897e-63,"SOX4",1,1
"ENSG00000124785",49.0511372396292,3.75841599535823,0.1842178070283,20.4020233222125,1.6043795685746e-92,4.30180741096519e-90,"NRN1",2,4
"ENSG00000124813",37.4473478746033,-3.83014971285813,0.220058812794638,-17.4051184963562,7.54497296983527e-68,1.06294602246222e-65,"RUNX2",1,1
"ENSG00000124920",69.9364989747884,-2.42446816485531,0.203905293977192,-11.8901678203926,1.33138797816422e-32,6.18240048854805e-31,"MYRF",1,1
"ENSG00000125046",7.37134847044286,1.81797053689587,0.377603665321801,4.81449388301504,1.47573423835764e-06,9.33297748644811e-06,"SSUH2",2,2
"ENSG00000125084",24.8881636351841,6.38680030033935,0.568135093207519,11.2416929999543,2.54455038212951e-29,9.92971961326781e-28,"WNT1",2,2
"ENSG00000125148",72.8248971176585,2.12669364267067,0.119412612524594,17.8096232693398,5.95090031834353e-71,9.33280819737197e-69,"MT2A",2,2
"ENSG00000125266",313.541922180496,1.08058210087828,0.0880120195466909,12.2776651012425,1.19394453755695e-34,5.96040059830234e-33,"EFNB2",2,4
"ENSG00000125337",6.46724364610846,-1.67199076055063,0.311544161754505,-5.36678572673155,8.01521827328964e-08,6.16631469344824e-07,"KIF25",1,1
"ENSG00000125378",298.565735515247,-1.13304941125631,0.171625531026337,-6.60186980620289,4.06004005249809e-11,4.69360958502978e-10,"BMP4",1,1
"ENSG00000125430",68.4724036544443,2.5601971038112,0.123628775626249,20.7087475455642,2.8886967966469e-95,8.5753027763318e-93,"HS3ST3B1",2,2
"ENSG00000125462",11.7720361009764,2.9498118432433,0.512111679674107,5.76009483931409,8.40666878600635e-09,7.48139517658295e-08,"MIR9-1HG",2,4
"ENSG00000125492",22.5197968572748,7.67478741162776,0.667628827337415,11.4955902102606,1.38828842475988e-30,5.76972669330206e-29,"BARHL1",2,4
"ENSG00000125675",17.8384313574726,-1.10518735983512,0.286603718963879,-3.85615149667476,0.000115186117946145,0.000503643878152739,"GRIA3",1,1
"ENSG00000125740",44.7858074222467,1.75750938336749,0.150536262687666,11.6749901451585,1.71085558589803e-31,7.56416576062999e-30,"FOSB",2,2
"ENSG00000125798",396.763827896452,-11.2494370967371,0.60260073493451,-18.6681436722106,8.99243931685045e-78,1.71827943911864e-75,"FOXA2",1,1
"ENSG00000125820",43.4723736379437,-7.74254763930285,0.520971556156848,-14.8617473407163,5.83823360697068e-50,4.97716899909131e-48,"NKX2-2",1,1
"ENSG00000125845",264.022654501061,2.43879564650097,0.0906995477386273,26.8887299584883,2.9750279580522e-159,2.24803930793908e-156,"BMP2",2,2
"ENSG00000125848",177.993050268136,1.01278184165107,0.16616155564944,6.09516345518444,1.09325684303763e-09,1.0830930726256e-08,"FLRT3",2,4
"ENSG00000125864",2.63197454821073,-2.4346208709955,0.568890299834208,-4.27959638563888,1.87232541496864e-05,9.67533033833966e-05,"BFSP1",1,1
"ENSG00000125869",18.1628113264487,2.50427743669523,0.37508879771062,6.6764922119249,2.44729064865413e-11,2.89358177405592e-10,"LAMP5",2,2
"ENSG00000125968",35.783964050386,3.33231035044434,0.217937453837491,15.2902141957166,8.88574176332184e-53,8.34556898720125e-51,"ID1",2,2
"ENSG00000126218",4.90278447330814,-1.34785600238676,0.332767493353603,-4.05044371613097,5.11206048588565e-05,0.000242047546332564,"F10",1,1
"ENSG00000126353",4.57399609537973,4.37120529931297,0.654832493071766,6.67530299055259,2.46721896456551e-11,2.90886865722957e-10,"CCR7",2,2
"ENSG00000127084",7.69404048361154,-3.37148038744896,0.479247737668935,-7.03494272888562,1.99342864799001e-12,2.62589206372313e-11,"FGD3",1,1
"ENSG00000127152",10.4357839592297,-1.39073787981181,0.241202294104333,-5.76585676755727,8.12440383540062e-09,7.24960222005904e-08,"BCL11B",1,3
"ENSG00000127561",20.513255015403,1.07823306011652,0.162810417648864,6.62262940963621,3.52864899934649e-11,4.09638693890615e-10,"SYNGR3",2,4
"ENSG00000127578",47.1620788598688,-1.56283437410655,0.209061121589555,-7.47549024048015,7.69165671941867e-14,1.15091000273282e-12,"WFIKKN1",1,1
"ENSG00000127720",9.85910954819919,-1.07776388960643,0.254546424071053,-4.23405629656612,2.29513448902481e-05,0.000116182447459039,"METTL25",1,1
"ENSG00000127920",135.724016381087,2.40612878329664,0.144523517135183,16.6487007166178,3.09243454835659e-62,3.67204513799142e-60,"GNG11",2,2
"ENSG00000128011",13.7685406699314,-1.14436407825787,0.23501519356308,-4.86931955720861,1.1198318773462e-06,7.26623151014956e-06,"LRFN1",1,1
"ENSG00000128016",100.886230028663,1.91627317595503,0.16152178887842,11.8638679602381,1.823522213319e-32,8.42062035394862e-31,"ZFP36",2,2
"ENSG00000128165",16.8128816132795,1.73131494136447,0.209876511501374,8.24920773162907,1.59448059771458e-16,2.95833096611687e-15,"ADM2",2,4
"ENSG00000128283",27.2793750506087,1.42219065258286,0.256029359141559,5.55479518970527,2.77937450502096e-08,2.30445495119543e-07,"CDC42EP1",2,4
"ENSG00000128285",3.25434803302316,2.59376474753518,0.535805997869393,4.84086545848528,1.29274877274054e-06,8.28156285088198e-06,"MCHR1",2,4
"ENSG00000128298",5.81773821763169,1.19822849620537,0.311713331401338,3.84400786074376,0.00012104112577969,0.000527302849832697,"BAIAP2L2",2,2
"ENSG00000128342",9.91728834572908,1.41551441003459,0.270693162453552,5.22922114915804,1.7022564307168e-07,1.24717104029247e-06,"LIF",2,2
"ENSG00000128422",202.879840130899,3.65409812901885,0.193791659561727,18.8558069902639,2.63290640676473e-79,5.47117951325711e-77,"KRT17",2,4
"ENSG00000128564",272.793698947753,2.93698825702716,0.358767752633708,8.1863217512354,2.69331085421276e-16,4.90400872293898e-15,"VGF",2,2
"ENSG00000128655",19.8463594557002,-4.31010249673478,0.471943749005778,-9.13266147886198,6.68355914352709e-20,1.57376044195459e-18,"PDE11A",1,1
"ENSG00000128683",5.90339237616135,-1.41307769722701,0.375021982203227,-3.76798631622947,0.00016456972121934,0.000698622841049619,"GAD1",1,1
"ENSG00000128872",31.6130209096644,-1.42953981001524,0.149256403423572,-9.57774525732323,9.91865620800981e-22,2.65657882772496e-20,"TMOD2",1,1
"ENSG00000129116",583.542804784354,1.16697991263487,0.0427871401739227,27.2740806674923,8.61193577684667e-164,7.15824101771495e-161,"PALLD",2,2
"ENSG00000129295",53.2487584941288,-1.07629198112069,0.195043585158884,-5.51821266125689,3.42464856847708e-08,2.78120946762887e-07,"DNAAF11",1,1
"ENSG00000129514",174.409542710866,-7.738074517341,0.45320005194516,-17.074301920595,2.30566907158346e-65,3.06635541168027e-63,"FOXA1",1,1
"ENSG00000129521",24.1694712926648,1.77839622757303,0.232544858404223,7.64754052089907,2.04859703196348e-14,3.25581998655458e-13,"EGLN3",2,2
"ENSG00000129667",15.7799455257706,1.50549607255405,0.209524686613851,7.18529208602821,6.70636586228228e-13,9.30606227834563e-12,"RHBDF2",2,4
"ENSG00000130052",7.03498126391913,1.24879895493936,0.289205963619624,4.31802629278362,1.57430679913263e-05,8.23514041182532e-05,"STARD8",2,2
"ENSG00000130176",46.1932229259242,1.96400592003477,0.278707505901325,7.04683540431851,1.83032607641622e-12,2.43029877750346e-11,"CNN1",2,2
"ENSG00000130222",28.5919447898694,-1.20262629114793,0.231250824027378,-5.20052759252242,1.98723613201428e-07,1.44450430514235e-06,"GADD45G",1,1
"ENSG00000130513",93.5249658840976,2.6775717558916,0.457547665874839,5.85200615278419,4.85678656173926e-09,4.47804879658089e-08,"GDF15",2,2
"ENSG00000130528",3.04254005297134,-3.63103670056894,0.554984204123016,-6.54259467853989,6.04605338279731e-11,6.87010194365157e-10,"HRC",1,1
"ENSG00000130643",8.07481032802922,-1.0348508773623,0.274376733970499,-3.7716422321492,0.000162176672642266,0.000690049911954193,"CALY",1,1
"ENSG00000130707",30.6264570237473,2.76448899860607,0.277882294065285,9.94841721709908,2.56225860020675e-23,7.42072943725384e-22,"ASS1",2,2
"ENSG00000130766",182.002378187211,1.02689601269446,0.0647761607284037,15.8529928471691,1.34042166105117e-56,1.36706562535673e-54,"SESN2",2,4
"ENSG00000130830",2.45448332957438,1.71150183926815,0.496278596028807,3.44867147800346,0.00056335164381743,0.00210784553833468,"MPP1",2,5
"ENSG00000131080",33.6690065021161,1.05477680627927,0.143013456570793,7.37536754631994,1.63892269790459e-13,2.39205012554573e-12,"EDA2R",2,2
"ENSG00000131094",6.97700664478173,-2.50430951957846,0.3537842129359,-7.07863558635446,1.45580646725508e-12,1.95329513411206e-11,"C1QL1",1,1
"ENSG00000131149",126.109938823255,-2.04985703366922,0.0927435804481289,-22.1024142454334,2.9961180470629e-108,1.0597333279654e-105,"GSE1",1,1
"ENSG00000131477",34.5209119208478,-1.73166741992531,0.167111265980167,-10.3623619255618,3.6776650883118e-25,1.16897714011654e-23,"RAMP2",1,1
"ENSG00000131951",9.46150213279475,-1.65684099482674,0.355054621941825,-4.66643973190754,3.06463479642876e-06,1.82538476731751e-05,"LRRC9",1,1
"ENSG00000131981",111.631849898211,3.43379240913027,0.128373524902449,26.74844686036,1.28723216196035e-157,9.30389020018649e-155,"LGALS3",2,2
"ENSG00000132000",6.30419254336942,1.02132662395697,0.29203025457417,3.49733155369891,0.000469937383294266,0.00179699519178901,"PODNL1",2,4
"ENSG00000132205",52.8588135453812,2.32312917479684,0.138164211645193,16.8142614294551,1.91868881666999e-63,2.43483075483373e-61,"EMILIN2",2,2
"ENSG00000132274",43.3247818340883,1.40478285888854,0.18032224063151,7.79040263679527,6.67959946994467e-15,1.09942239196396e-13,"TRIM22",2,2
"ENSG00000132329",6.10727256576441,-1.54167403208088,0.495388089983752,-3.1120530817191,0.00185791089041876,0.0060811007368225,"RAMP1",1,1
"ENSG00000132386",277.488047446915,-3.28735583379915,0.149735252490544,-21.9544548068716,7.85175087383628e-107,2.63548221787199e-104,"SERPINF1",1,1
"ENSG00000132429",7.38377737906629,-1.05493357528796,0.320928368370896,-3.28713095898328,0.00101213753035258,0.00353928782174616,"POPDC3",1,1
"ENSG00000132437",73.9448681372305,-8.70945213838666,0.650672675648684,-13.3853048765323,7.36943543556428e-41,4.57124980152316e-39,"DDC",1,1
"ENSG00000132470",3.73082187103794,-1.48755333746128,0.418743817858608,-3.55241862451464,0.000381707062272211,0.00149060328945577,"ITGB4",1,3
"ENSG00000132554",17.9233194081866,-1.14463791949077,0.194863841031932,-5.8740396033926,4.25301698214242e-09,3.95647198159684e-08,"RGS22",1,1
"ENSG00000132639",17.5003188113713,1.74815827684904,0.19129422907631,9.13858345487085,6.32756928347506e-20,1.49629461975092e-18,"SNAP25",2,2
"ENSG00000132692",2.33180417541847,-2.36882897636847,0.530323114422593,-4.46676547174003,7.94111034325064e-06,4.36839901873589e-05,"BCAN",1,1
"ENSG00000132825",13.7079174141907,1.14750090784046,0.204949826060348,5.59893574880407,2.15671706441092e-08,1.81721148101745e-07,"PPP1R3D",2,4
"ENSG00000132872",23.3399866991166,1.11568446577124,0.275221038936335,4.05377608515358,5.03974578843861e-05,0.000238963873322885,"SYT4",2,4
"ENSG00000133048",7.82740805431798,4.91981256302281,0.584543588054242,8.41650248769178,3.87890778091024e-17,7.48062215195497e-16,"CHI3L1",2,4
"ENSG00000133107",60.7818595981962,1.0075199112074,0.144857290664323,6.95525856231926,3.51915991422724e-12,4.54212068432559e-11,"TRPC4",2,4
"ENSG00000133124",46.3872495168334,2.03327225752812,0.15754821698696,12.9057141769901,4.17922750794898e-38,2.39570614110841e-36,"IRS4",2,4
"ENSG00000133216",289.946080728173,-1.59327279466544,0.0831691039497034,-19.1570272974081,8.45673095558699e-82,1.89979318115781e-79,"EPHB2",1,1
"ENSG00000133665",7.66092054208129,-1.32327242862705,0.287492632298058,-4.60280466337358,4.1683914921037e-06,2.41953003368477e-05,"DYDC2",1,1
"ENSG00000133687",126.495670021311,1.76881593441079,0.150258774892307,11.7717979244709,5.45493798923817e-32,2.47092340962113e-30,"TMTC1",2,2
"ENSG00000133816",2.57349130722935,-1.75331239227624,0.482489947407028,-3.63388377664405,0.000279186662869797,0.00112513917176909,"MICAL2",1,3
"ENSG00000133863",21.4079775947363,-1.2289493387904,0.179045900405121,-6.86387868144258,6.70155503981152e-12,8.42712942373878e-11,"TEX15",1,1
"ENSG00000133980",16.2655472384943,1.34091117141207,0.234175870554213,5.72608598929768,1.02774142452107e-08,9.0541459677998e-08,"VRTN",2,2
"ENSG00000134107",23.1205311391248,2.20533683556045,0.209953345379952,10.5039375846546,8.28504198351581e-26,2.71123106169226e-24,"BHLHE40",2,2
"ENSG00000134115",55.2292981025314,-2.28742053814932,0.263331200500155,-8.68647746186071,3.73851077829111e-18,7.79786740003908e-17,"CNTN6",1,3
"ENSG00000134215",8.25252983182282,2.59041946094964,0.338457482453354,7.65360376190426,1.95423814071435e-14,3.11478953511365e-13,"VAV3",2,2
"ENSG00000134245",290.510302199781,5.20421529240737,0.140158831617773,37.1308410061505,8.93573039404522e-302,3.71368955176519e-298,"WNT2B",2,2
"ENSG00000134259",14.828517277776,1.23488226776184,0.2714066184677,4.54993424528003,5.36626820461909e-06,3.04675008994494e-05,"NGF",2,2
"ENSG00000134317",21.9339316844786,-2.17297706007225,0.186448846601107,-11.6545481491831,2.17531253429327e-31,9.46659569897678e-30,"GRHL1",1,1
"ENSG00000134333",522.133581231535,-1.14238859823171,0.0887900950149131,-12.8661715931246,6.97758359851155e-38,3.95888565671181e-36,"LDHA",1,1
"ENSG00000134369",487.411806935411,2.67996916470721,0.209240573509059,12.8080759852782,1.47752790353744e-37,8.2148574810724e-36,"NAV1",2,4
"ENSG00000134376",3.56816456552894,-2.19018759190286,0.461440554375214,-4.7464133161602,2.07055399478147e-06,1.27863631535094e-05,"CRB1",1,1
"ENSG00000134438",56.9670827440151,-6.70312046366289,0.397477628077046,-16.8641452755262,8.25881470426745e-64,1.05611181264417e-61,"RAX",1,1
"ENSG00000134508",4.8532505207501,1.34917731966707,0.341525179902011,3.95044757769886,7.80051824514888e-05,0.000353918709899986,"CABLES1",2,2
"ENSG00000134531",85.8690010475503,2.19893223121273,0.158874240185363,13.8407096622283,1.44770236461237e-43,9.86336233988359e-42,"EMP1",2,2
"ENSG00000134532",172.099280308094,-1.50765620667743,0.0845950731669421,-17.8220332489361,4.76718606834161e-71,7.54759059048676e-69,"SOX5",1,1
"ENSG00000134533",6.4633308024179,-3.79434499570078,0.51787444310613,-7.32676625813565,2.35772514726359e-13,3.37886403863016e-12,"RERG",1,1
"ENSG00000134548",6.10779242987958,1.13008106809932,0.284193314479854,3.97645198011664,6.99511161706509e-05,0.00032114536183952,"SPX",2,4
"ENSG00000134594",13.9570392295123,-1.85172334059874,0.232484732835298,-7.96492448349535,1.65324708855478e-15,2.83335872166337e-14,"RAB33A",1,1
"ENSG00000134762",6.85893551362678,1.0911786596036,0.305213704332664,3.57512996341174,0.00035005396278757,0.00137767449748593,"DSC3",2,5
"ENSG00000134817",15.8493710217604,3.39856450997856,0.328145623756717,10.3568789705945,3.89463212078986e-25,1.23322598811449e-23,"APLNR",2,2
"ENSG00000134853",8.96053440067351,-1.63867389297163,0.438664435945193,-3.73559777974882,0.000187269793966895,0.000784372147872425,"PDGFRA",1,1
"ENSG00000134954",59.7290684871459,1.96583830639096,0.168426346443784,11.6717980761228,1.77628737642593e-31,7.79129323105665e-30,"ETS1",2,4
"ENSG00000135002",120.460592092654,1.38359925286754,0.111715119088433,12.3850671615208,3.14821231148769e-35,1.61033481434374e-33,"RFK",2,2
"ENSG00000135046",298.518019568744,3.27242996971155,0.128342513555436,25.497630356897,2.0942222237499e-143,1.39257400990473e-140,"ANXA1",2,2
"ENSG00000135048",415.195941832732,1.93063806168493,0.153373466154685,12.5878231097535,2.46374449066135e-36,1.31695461134258e-34,"CEMIP2",2,4
"ENSG00000135074",59.971131907113,1.45432859244699,0.125579764984291,11.5809150672397,5.14934296725355e-31,2.2005829688335e-29,"ADAM19",2,2
"ENSG00000135116",12.7222389192403,1.52923929812991,0.222702369966197,6.86674011759296,6.56855724131035e-12,8.27240118026843e-11,"HRK",2,2
"ENSG00000135144",26.7037632771215,-1.37202106253272,0.181919606820088,-7.54190868436515,4.63142026709905e-14,7.08957002948937e-13,"DTX1",1,1
"ENSG00000135298",8.10409434409937,-1.76609715747187,0.34731389297792,-5.08501730906615,3.67592544072547e-07,2.56866685694074e-06,"ADGRB3",1,1
"ENSG00000135333",478.628929973893,2.67466077155935,0.152650321031338,17.5214880223558,9.82224387637776e-69,1.43232440527109e-66,"EPHA7",2,4
"ENSG00000135363",9.63210676353068,1.08498010261937,0.275875385275413,3.93286302631245,8.39400736830814e-05,0.000378367620636536,"LMO2",2,2
"ENSG00000135406",4.29821297528942,2.07864745128646,0.423197553693806,4.91176622630104,9.02596281788607e-07,5.93308050156338e-06,"PRPH",2,4
"ENSG00000135519",3.37044820250085,-1.82354958379801,0.502207343980643,-3.63106913041935,0.00028224956212886,0.00113638089630181,"KCNH3",1,1
"ENSG00000135547",11.8199491325894,1.26120745728082,0.223461240652835,5.64396516190564,1.6617771399669e-08,1.42619427851367e-07,"HEY2",2,4
"ENSG00000135549",63.8198537257654,-2.00713315888809,0.495516864478815,-4.05058496041137,5.10897553258309e-05,0.000241970396734078,"PKIB",1,1
"ENSG00000135596",187.229753573962,-1.65915668482073,0.111113895932857,-14.9320359158616,2.03942977995267e-50,1.75665702911571e-48,"MICAL1",1,1
"ENSG00000135697",18.4057112589161,3.85279976128,0.344963375365843,11.1687211930658,5.80100209905086e-29,2.22202439849358e-27,"BCO1",2,4
"ENSG00000135750",7.09900067129744,1.25703687831863,0.316684941947261,3.96936106462547,7.20656116456145e-05,0.000329488099008992,"KCNK1",2,2
"ENSG00000135773",3.03542280436224,-2.07312131362346,0.536023922007995,-3.86759103186543,0.000109915801977847,0.000482758333442464,"CAPN9",1,1
"ENSG00000135838",12.1060946586468,-2.47465181621211,0.407124624765865,-6.0783643770879,1.21414609491597e-09,1.19431743679782e-08,"NPL",1,1
"ENSG00000135842",72.3373382219577,-2.79218136595799,0.320190643549847,-8.72037151055385,2.77290452784606e-18,5.84984325773006e-17,"NIBAN1",1,1
"ENSG00000135903",145.79522991763,8.23022105215252,0.421103968898535,19.5443920267006,4.60444579275508e-85,1.09349009798229e-82,"PAX3",2,2
"ENSG00000136010",16.0254543331088,1.76751934769028,0.19617070936153,9.01010835635434,2.05852999857153e-19,4.70068718355126e-18,"ALDH1L2",2,2
"ENSG00000136014",278.393318191906,-1.01625566562488,0.0952264321686342,-10.6719914049202,1.37644306834565e-26,4.69856048627888e-25,"USP44",1,1
"ENSG00000136048",29.8401593376229,1.48442921734952,0.187766284727923,7.90572822751692,2.66371753349238e-15,4.50933200374515e-14,"DRAM1",2,2
"ENSG00000136099",21.5313445859249,6.06576195682879,0.532780260729214,11.385110155032,4.96055212885888e-30,2.00642867615937e-28,"PCDH8",2,2
"ENSG00000136110",13.1089557534306,-2.73919744942018,0.282502470718583,-9.69618935527418,3.1296972547609e-22,8.58549293121208e-21,"CNMD",1,1
"ENSG00000136160",26.3471741895438,1.15467494052855,0.243213189936449,4.74758355346706,2.05861356719461e-06,1.27220787884919e-05,"EDNRB",2,2
"ENSG00000136193",480.553251933834,1.0264338478703,0.0590804613774223,17.3734907267084,1.3100801364756e-67,1.81489768239753e-65,"SCRN1",2,4
"ENSG00000136327",6.44911395850593,-6.10559763870616,0.646557361041972,-9.44324201779493,3.61420049801334e-21,9.40257732065318e-20,"NKX2-8",1,1
"ENSG00000136352",275.291521426304,-11.5158959518648,0.621466690923345,-18.5301901454366,1.17869698467024e-76,2.15325919485254e-74,"NKX2-1",1,1
"ENSG00000136444",42.2029940603247,-1.45671955486129,0.180530860435654,-8.06908886018689,7.08247069888832e-16,1.25521314390533e-14,"RSAD1",1,1
"ENSG00000136535",2.09573765537148,3.20736269863841,0.844935762545765,3.79598407454636,0.000147058939013398,0.000630729567120417,"TBR1",2,4
"ENSG00000136541",4.38004274084649,-2.68094178007195,0.487524883743292,-5.49908706092552,3.81762621147048e-08,3.07929248614678e-07,"ERMN",1,1
"ENSG00000136546",26.0109992553466,-2.39108718429885,0.342326391714355,-6.98481695297985,2.85227617530533e-12,3.70729000299264e-11,"SCN7A",1,1
"ENSG00000136603",76.4520434450612,-1.79591998559801,0.130118492927086,-13.8021886451174,2.47230918722703e-43,1.67753746646785e-41,"SKIL",1,1
"ENSG00000136840",13.8249886917698,-1.10083077798764,0.218861948026961,-5.02979521068701,4.91003979890201e-07,3.36893644292743e-06,"ST6GALNAC4",1,1
"ENSG00000136960",91.7569615304162,-1.52443825055286,0.162502978164191,-9.38098653805959,6.53582930205736e-21,1.66388401711182e-19,"ENPP2",1,1
"ENSG00000137094",130.42428533856,1.0467699609823,0.123756605182849,8.45829569610211,2.71313442719001e-17,5.33765049912505e-16,"DNAJB5",2,2
"ENSG00000137142",228.348245806809,1.56005017599052,0.102969191112358,15.1506500064492,7.50209413325307e-52,6.85246224567028e-50,"IGFBPL1",2,2
"ENSG00000137203",3.19259442610719,1.65152659946682,0.45354839050031,3.6413459601191,0.000271216384621838,0.00109674073898162,"TFAP2A",2,2
"ENSG00000137266",77.1747749190258,1.50473025971001,0.0987470501640978,15.2382299745608,1.97138935403132e-52,1.84114475401217e-50,"SLC22A23",2,2
"ENSG00000137267",906.926515255449,1.9807866093149,0.0808964710358924,24.4854513917678,2.11073413570223e-132,1.25317300971121e-129,"TUBB2A",2,4
"ENSG00000137285",1978.65537320655,1.07744672976989,0.0749168186072928,14.3819071578276,6.72164365394168e-47,5.07911836832393e-45,"TUBB2B",2,4
"ENSG00000137393",9.7449956995414,-2.90101719308319,0.383383631285825,-7.56687807289401,3.82300409641515e-14,5.90098608159754e-13,"RNF144B",1,1
"ENSG00000137474",4.4981090665557,-1.49185748219754,0.34664663734784,-4.30368369822247,1.67981441862079e-05,8.76223247416131e-05,"MYO7A",1,3
